Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
c,2328,602,2366,656,2,20,6,2347.0,616.5
a,2366,602,2404,656,2,20,7,2385.0,616.5
n,2404,602,2442,655,2,20,8,2423.0,616.0
 ,2442,602,2480,655,2,20,0,2461.0,602.0
a,2480,602,2518,656,2,21,1,2499.0,616.5
q,2518,602,2556,667,2,21,2,2537.0,622.0
u,2556,602,2594,656,2,21,3,2575.0,616.0
e,2594,602,2632,656,2,21,4,2613.0,616.5
l,2632,602,2670,655,2,21,5,2651.0,621.5
l,2670,602,2708,655,2,21,6,2689.0,621.5
a,2708,602,2746,656,2,21,7,2727.0,616.5
s,2746,602,2784,656,2,21,8,2765.0,616.5
 ,2784,602,2822,655,2,21,0,2803.0,602.0
c,2822,602,2860,656,2,22,1,2841.0,616.5
o,2860,602,2898,656,2,22,2,2879.0,616.5
n,2898,602,2936,655,2,22,3,2917.0,616.0
 ,2936,602,2974,655,2,22,0,2955.0,602.0
u,2974,602,3012,656,2,23,1,2993.0,616.0
n,3012,602,3050,655,2,23,2,3031.0,616.0
 ,3050,602,3088,655,2,23,0,3069.0,602.0
e,3088,602,3126,656,2,24,1,3107.0,616.5
n,3126,602,3164,655,2,24,2,3145.0,616.0
f,3164,602,3202,655,2,24,3,3183.0,621.5
o,3202,602,3240,656,2,24,4,3221.0,616.5
q,3240,602,3278,667,2,24,5,3259.0,622.0
u,3278,602,3316,656,2,24,6,3297.0,616.0
e,3316,602,3354,656,2,24,7,3335.0,616.5
a,10,728,48,782,3,25,1,29.0,742.5
m,48,728,86,781,3,25,2,67.0,742.0
b,86,728,124,782,3,25,3,105.0,748.0
i,124,728,162,781,3,25,4,143.0,748.5
e,162,728,200,782,3,25,5,181.0,742.5
n,200,728,238,781,3,25,6,219.0,742.0
t,238,728,276,782,3,25,7,257.0,746.5
a,276,728,314,782,3,25,8,295.0,742.5
l,314,728,352,781,3,25,9,333.0,747.5
i,352,728,390,781,3,25,10,371.0,748.5
s,390,728,428,782,3,25,11,409.0,742.5
t,428,728,466,782,3,25,12,447.0,746.5
a,466,728,504,782,3,25,13,485.0,742.5
",",504,728,542,790,3,25,14,523.0,737.5
 ,542,728,580,781,3,25,0,561.0,728.0
e,580,728,618,782,3,26,1,599.0,742.5
n,618,728,656,781,3,26,2,637.0,742.0
 ,656,728,694,781,3,26,0,675.0,728.0
e,694,728,732,782,3,27,1,713.0,742.5
l,732,728,770,781,3,27,2,751.0,747.5
 ,770,728,808,781,3,27,0,789.0,728.0
q,808,728,846,793,3,28,1,827.0,748.0
u,846,728,884,782,3,28,2,865.0,742.0
e,884,728,922,782,3,28,3,903.0,742.5
 ,922,728,960,781,3,28,0,941.0,728.0
l,960,728,998,781,3,29,1,979.0,747.5
o,998,728,1036,782,3,29,2,1017.0,742.5
s,1036,728,1074,782,3,29,3,1055.0,742.5
 ,1074,728,1112,781,3,29,0,1093.0,728.0
c,1112,728,1150,782,3,30,1,1131.0,742.5
a,1150,728,1188,782,3,30,2,1169.0,742.5
m,1188,728,1226,781,3,30,3,1207.0,742.0
b,1226,728,1264,782,3,30,4,1245.0,748.0
i,1264,728,1302,781,3,30,5,1283.0,748.5
o,1302,728,1340,782,3,30,6,1321.0,742.5
s,1340,728,1378,782,3,30,7,1359.0,742.5
 ,1378,728,1416,781,3,30,0,1397.0,728.0
c,1416,728,1454,782,3,31,1,1435.0,742.5
l,1454,728,1492,781,3,31,2,1473.0,747.5
i,1492,728,1530,781,3,31,3,1511.0,748.5
m,1530,728,1568,781,3,31,4,1549.0,742.0
á,1568,728,1606,782,3,31,5,1587.0,748.5
t,1606,728,1644,782,3,31,6,1625.0,746.5
i,1644,728,1682,781,3,31,7,1663.0,748.5
c,1682,728,1720,782,3,31,8,1701.0,742.5
o,1720,728,1758,782,3,31,9,1739.0,742.5
s,1758,728,1796,782,3,31,10,1777.0,742.5
 ,1796,728,1834,781,3,31,0,1815.0,728.0
y,1834,728,1872,793,3,32,1,1853.0,747.5
 ,1872,728,1910,781,3,32,0,1891.0,728.0
m,1910,728,1948,781,3,33,1,1929.0,742.0
e,1948,728,1986,782,3,33,2,1967.0,742.5
d,1986,728,2024,782,3,33,3,2005.0,748.0
i,2024,728,2062,781,3,33,4,2043.0,748.5
o,2062,728,2100,782,3,33,5,2081.0,742.5
a,2100,728,2138,782,3,33,6,2119.0,742.5
m,2138,728,2176,781,3,33,7,2157.0,742.0
b,2176,728,2214,782,3,33,8,2195.0,748.0
i,2214,728,2252,781,3,33,9,2233.0,748.5
e,2252,728,2290,782,3,33,10,2271.0,742.5
n,2290,728,2328,781,3,33,11,2309.0,742.0
t,2328,728,2366,782,3,33,12,2347.0,746.5
a,2366,728,2404,782,3,33,13,2385.0,742.5
l,2404,728,2442,781,3,33,14,2423.0,747.5
e,2442,728,2480,782,3,33,15,2461.0,742.5
s,2480,728,2518,782,3,33,16,2499.0,742.5
 ,2518,728,2556,781,3,33,0,2537.0,728.0
q,2556,728,2594,793,3,34,1,2575.0,748.0
u,2594,728,2632,782,3,34,2,2613.0,742.0
e,2632,728,2670,782,3,34,3,2651.0,742.5
 ,2670,728,2708,781,3,34,0,2689.0,728.0
c,2708,728,2746,782,3,35,1,2727.0,742.5
o,2746,728,2784,782,3,35,2,2765.0,742.5
m,2784,728,2822,781,3,35,3,2803.0,742.0
e,2822,728,2860,782,3,35,4,2841.0,742.5
n,2860,728,2898,781,3,35,5,2879.0,742.0
z,2898,728,2936,781,3,35,6,2917.0,741.5
a,2936,728,2974,782,3,35,7,2955.0,742.5
r,2974,728,3012,781,3,35,8,2993.0,742.0
o,3012,728,3050,782,3,35,9,3031.0,742.5
n,3050,728,3088,781,3,35,10,3069.0,742.0
 ,3088,728,3126,781,3,35,0,3107.0,728.0
h,3126,728,3164,781,3,36,1,3145.0,747.5
a,3164,728,3202,782,3,36,2,3183.0,742.5
c,3202,728,3240,782,3,36,3,3221.0,742.5
e,3240,728,3278,782,3,36,4,3259.0,742.5
 ,3278,728,3316,781,3,36,0,3297.0,728.0
u,3316,728,3354,782,3,37,1,3335.0,742.0
n,3354,728,3392,781,3,37,2,3373.0,742.0
o,3392,728,3430,782,3,37,3,3411.0,742.5
s,3430,728,3468,782,3,37,4,3449.0,742.5
4,10,854,48,907,4,38,1,29.0,873.5
5,48,854,86,908,4,38,2,67.0,874.0
.,86,854,124,908,4,38,3,105.0,858.0
0,124,854,162,908,4,38,4,143.0,874.5
0,162,854,200,908,4,38,5,181.0,874.5
0,200,854,238,908,4,38,6,219.0,874.5
 ,238,854,276,907,4,38,0,257.0,854.0
a,276,854,314,908,4,39,1,295.0,868.5
ñ,314,854,352,907,4,39,2,333.0,873.0
o,352,854,390,908,4,39,3,371.0,868.5
s,390,854,428,908,4,39,4,409.0,868.5
",",428,854,466,916,4,39,5,447.0,863.5
 ,466,854,504,907,4,39,0,485.0,854.0
e,504,854,542,908,4,40,1,523.0,868.5
n,542,854,580,907,4,40,2,561.0,868.0
 ,580,854,618,907,4,40,0,599.0,854.0
l,618,854,656,907,4,41,1,637.0,873.5
o,656,854,694,908,4,41,2,675.0,868.5
s,694,854,732,908,4,41,3,713.0,868.5
 ,732,854,770,907,4,41,0,751.0,854.0
e,770,854,808,908,4,42,1,789.0,868.5
p,808,854,846,919,4,42,2,827.0,874.0
i,846,854,884,907,4,42,3,865.0,874.5
s,884,854,922,908,4,42,4,903.0,868.5
o,922,854,960,908,4,42,5,941.0,868.5
d,960,854,998,908,4,42,6,979.0,874.0
i,998,854,1036,907,4,42,7,1017.0,874.5
o,1036,854,1074,908,4,42,8,1055.0,868.5
s,1074,854,1112,908,4,42,9,1093.0,868.5
 ,1112,854,1150,907,4,42,0,1131.0,854.0
m,1150,854,1188,907,4,43,1,1169.0,868.0
á,1188,854,1226,908,4,43,2,1207.0,874.5
s,1226,854,1264,908,4,43,3,1245.0,868.5
 ,1264,854,1302,907,4,43,0,1283.0,854.0
f,1302,854,1340,907,4,44,1,1321.0,873.5
r,1340,854,1378,907,4,44,2,1359.0,868.0
í,1378,854,1416,907,4,44,3,1397.0,874.0
o,1416,854,1454,908,4,44,4,1435.0,868.5
s,1454,854,1492,908,4,44,5,1473.0,868.5
 ,1492,854,1530,907,4,44,0,1511.0,854.0
d,1530,854,1568,908,4,45,1,1549.0,874.0
e,1568,854,1606,908,4,45,2,1587.0,868.5
 ,1606,854,1644,907,4,45,0,1625.0,854.0
l,1644,854,1682,907,4,46,1,1663.0,873.5
a,1682,854,1720,908,4,46,2,1701.0,868.5
 ,1720,854,1758,907,4,46,0,1739.0,854.0
ú,1758,854,1796,908,4,47,1,1777.0,874.5
l,1796,854,1834,907,4,47,2,1815.0,873.5
t,1834,854,1872,908,4,47,3,1853.0,872.5
i,1872,854,1910,907,4,47,4,1891.0,874.5
m,1910,854,1948,907,4,47,5,1929.0,868.0
a,1948,854,1986,908,4,47,6,1967.0,868.5
 ,1986,854,2024,907,4,47,0,2005.0,854.0
g,2024,854,2062,919,4,48,1,2043.0,874.0
l,2062,854,2100,907,4,48,2,2081.0,873.5
a,2100,854,2138,908,4,48,3,2119.0,868.5
c,2138,854,2176,908,4,48,4,2157.0,868.5
i,2176,854,2214,907,4,48,5,2195.0,874.5
a,2214,854,2252,908,4,48,6,2233.0,868.5
c,2252,854,2290,908,4,48,7,2271.0,868.5
i,2290,854,2328,907,4,48,8,2309.0,874.5
ó,2328,854,2366,908,4,48,9,2347.0,874.5
n,2366,854,2404,907,4,48,10,2385.0,868.0
",",2404,854,2442,916,4,48,11,2423.0,863.5
 ,2442,854,2480,907,4,48,0,2461.0,854.0
i,2480,854,2518,907,4,49,1,2499.0,874.5
n,2518,854,2556,907,4,49,2,2537.0,868.0
f,2556,854,2594,907,4,49,3,2575.0,873.5
l,2594,854,2632,907,4,49,4,2613.0,873.5
u,2632,854,2670,908,4,49,5,2651.0,868.0
y,2670,854,2708,919,4,49,6,2689.0,873.5
e,2708,854,2746,908,4,49,7,2727.0,868.5
r,2746,854,2784,907,4,49,8,2765.0,868.0
o,2784,854,2822,908,4,49,9,2803.0,868.5
n,2822,854,2860,907,4,49,10,2841.0,868.0
 ,2860,854,2898,907,4,49,0,2879.0,854.0
p,2898,854,2936,919,4,50,1,2917.0,874.0
o,2936,854,2974,908,4,50,2,2955.0,868.5
d,2974,854,3012,908,4,50,3,2993.0,874.0
e,3012,854,3050,908,4,50,4,3031.0,868.5
r,3050,854,3088,907,4,50,5,3069.0,868.0
o,3088,854,3126,908,4,50,6,3107.0,868.5
s,3126,854,3164,908,4,50,7,3145.0,868.5
a,3164,854,3202,908,4,50,8,3183.0,868.5
m,3202,854,3240,907,4,50,9,3221.0,868.0
e,3240,854,3278,908,4,50,10,3259.0,868.5
n,3278,854,3316,907,4,50,11,3297.0,868.0
t,3316,854,3354,908,4,50,12,3335.0,872.5
e,3354,854,3392,908,4,50,13,3373.0,868.5
e,10,980,48,1034,5,51,1,29.0,994.5
n,48,980,86,1033,5,51,2,67.0,994.0
 ,86,980,124,1033,5,51,0,105.0,980.0
l,124,980,162,1033,5,52,1,143.0,999.5
a,162,980,200,1034,5,52,2,181.0,994.5
 ,200,980,238,1033,5,52,0,219.0,980.0
c,238,980,276,1034,5,53,1,257.0,994.5
a,276,980,314,1034,5,53,2,295.0,994.5
p,314,980,352,1045,5,53,3,333.0,1000.0
a,352,980,390,1034,5,53,4,371.0,994.5
c,390,980,428,1034,5,53,5,409.0,994.5
i,428,980,466,1033,5,53,6,447.0,1000.5
d,466,980,504,1034,5,53,7,485.0,1000.0
a,504,980,542,1034,5,53,8,523.0,994.5
d,542,980,580,1034,5,53,9,561.0,1000.0
 ,580,980,618,1033,5,53,0,599.0,980.0
d,618,980,656,1034,5,54,1,637.0,1000.0
e,656,980,694,1034,5,54,2,675.0,994.5
 ,694,980,732,1033,5,54,0,713.0,980.0
s,732,980,770,1034,5,55,1,751.0,994.5
u,770,980,808,1034,5,55,2,789.0,994.0
p,808,980,846,1045,5,55,3,827.0,1000.0
e,846,980,884,1034,5,55,4,865.0,994.5
r,884,980,922,1033,5,55,5,903.0,994.0
v,922,980,960,1033,5,55,6,941.0,993.5
i,960,980,998,1033,5,55,7,979.0,1000.5
v,998,980,1036,1033,5,55,8,1017.0,993.5
e,1036,980,1074,1034,5,55,9,1055.0,994.5
n,1074,980,1112,1033,5,55,10,1093.0,994.0
c,1112,980,1150,1034,5,55,11,1131.0,994.5
i,1150,980,1188,1033,5,55,12,1169.0,1000.5
a,1188,980,1226,1034,5,55,13,1207.0,994.5
 ,1226,980,1264,1033,5,55,0,1245.0,980.0
d,1264,980,1302,1034,5,56,1,1283.0,1000.0
e,1302,980,1340,1034,5,56,2,1321.0,994.5
 ,1340,980,1378,1033,5,56,0,1359.0,980.0
l,1378,980,1416,1033,5,57,1,1397.0,999.5
o,1416,980,1454,1034,5,57,2,1435.0,994.5
s,1454,980,1492,1034,5,57,3,1473.0,994.5
 ,1492,980,1530,1033,5,57,0,1511.0,980.0
n,1530,980,1568,1033,5,58,1,1549.0,994.0
e,1568,980,1606,1034,5,58,2,1587.0,994.5
a,1606,980,1644,1034,5,58,3,1625.0,994.5
n,1644,980,1682,1033,5,58,4,1663.0,994.0
d,1682,980,1720,1034,5,58,5,1701.0,1000.0
e,1720,980,1758,1034,5,58,6,1739.0,994.5
r,1758,980,1796,1033,5,58,7,1777.0,994.0
t,1796,980,1834,1034,5,58,8,1815.0,998.5
a,1834,980,1872,1034,5,58,9,1853.0,994.5
l,1872,980,1910,1033,5,58,10,1891.0,999.5
e,1910,980,1948,1034,5,58,11,1929.0,994.5
s,1948,980,1986,1034,5,58,12,1967.0,994.5
.,1986,980,2024,1034,5,58,13,2005.0,984.0
 ,2024,980,2062,1033,5,58,0,2043.0,980.0
E,2062,980,2100,1033,5,59,1,2081.0,998.0
n,2100,980,2138,1033,5,59,2,2119.0,994.0
 ,2138,980,2176,1033,5,59,0,2157.0,980.0
p,2176,980,2214,1045,5,60,1,2195.0,1000.0
o,2214,980,2252,1034,5,60,2,2233.0,994.5
c,2252,980,2290,1034,5,60,3,2271.0,994.5
a,2290,980,2328,1034,5,60,4,2309.0,994.5
s,2328,980,2366,1034,5,60,5,2347.0,994.5
 ,2366,980,2404,1033,5,60,0,2385.0,980.0
p,2404,980,2442,1045,5,61,1,2423.0,1000.0
a,2442,980,2480,1034,5,61,2,2461.0,994.5
l,2480,980,2518,1033,5,61,3,2499.0,999.5
a,2518,980,2556,1034,5,61,4,2537.0,994.5
b,2556,980,2594,1034,5,61,5,2575.0,1000.0
r,2594,980,2632,1033,5,61,6,2613.0,994.0
a,2632,980,2670,1034,5,61,7,2651.0,994.5
s,2670,980,2708,1034,5,61,8,2689.0,994.5
",",2708,980,2746,1042,5,61,9,2727.0,989.5
 ,2746,980,2784,1033,5,61,0,2765.0,980.0
e,2784,980,2822,1034,5,62,1,2803.0,994.5
s,2822,980,2860,1034,5,62,2,2841.0,994.5
t,2860,980,2898,1034,5,62,3,2879.0,998.5
a,2898,980,2936,1034,5,62,4,2917.0,994.5
s,2936,980,2974,1034,5,62,5,2955.0,994.5
 ,2974,980,3012,1033,5,62,0,2993.0,980.0
p,3012,980,3050,1045,5,63,1,3031.0,1000.0
r,3050,980,3088,1033,5,63,2,3069.0,994.0
o,3088,980,3126,1034,5,63,3,3107.0,994.5
p,3126,980,3164,1045,5,63,4,3145.0,1000.0
u,3164,980,3202,1034,5,63,5,3183.0,994.0
e,3202,980,3240,1034,5,63,6,3221.0,994.5
s,3240,980,3278,1034,5,63,7,3259.0,994.5
t,3278,980,3316,1034,5,63,8,3297.0,998.5
a,3316,980,3354,1034,5,63,9,3335.0,994.5
s,3354,980,3392,1034,5,63,10,3373.0,994.5
s,10,1106,48,1160,6,64,1,29.0,1120.5
o,48,1106,86,1160,6,64,2,67.0,1120.5
s,86,1106,124,1160,6,64,3,105.0,1120.5
t,124,1106,162,1160,6,64,4,143.0,1124.5
i,162,1106,200,1159,6,64,5,181.0,1126.5
e,200,1106,238,1160,6,64,6,219.0,1120.5
n,238,1106,276,1159,6,64,7,257.0,1120.0
e,276,1106,314,1160,6,64,8,295.0,1120.5
n,314,1106,352,1159,6,64,9,333.0,1120.0
 ,352,1106,390,1159,6,64,0,371.0,1106.0
q,390,1106,428,1171,6,65,1,409.0,1126.0
u,428,1106,466,1160,6,65,2,447.0,1120.0
e,466,1106,504,1160,6,65,3,485.0,1120.5
 ,504,1106,542,1159,6,65,0,523.0,1106.0
s,542,1106,580,1160,6,66,1,561.0,1120.5
e,580,1106,618,1160,6,66,2,599.0,1120.5
 ,618,1106,656,1159,6,66,0,637.0,1106.0
e,656,1106,694,1160,6,67,1,675.0,1120.5
x,694,1106,732,1159,6,67,2,713.0,1119.5
t,732,1106,770,1160,6,67,3,751.0,1124.5
i,770,1106,808,1159,6,67,4,789.0,1126.5
n,808,1106,846,1159,6,67,5,827.0,1120.0
g,846,1106,884,1171,6,67,6,865.0,1126.0
u,884,1106,922,1160,6,67,7,903.0,1120.0
i,922,1106,960,1159,6,67,8,941.0,1126.5
e,960,1106,998,1160,6,67,9,979.0,1120.5
r,998,1106,1036,1159,6,67,10,1017.0,1120.0
o,1036,1106,1074,1160,6,67,11,1055.0,1120.5
n,1074,1106,1112,1159,6,67,12,1093.0,1120.0
 ,1112,1106,1150,1159,6,67,0,1131.0,1106.0
ú,1150,1106,1188,1160,6,68,1,1169.0,1126.5
n,1188,1106,1226,1159,6,68,2,1207.0,1120.0
i,1226,1106,1264,1159,6,68,3,1245.0,1126.5
