Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
a,162,476,200,530,1,2,2,181.0,490.5
r,200,476,238,529,1,2,3,219.0,490.0
a,238,476,276,530,1,2,4,257.0,490.5
d,276,476,314,530,1,2,5,295.0,496.0
i,314,476,352,529,1,2,6,333.0,496.5
g,352,476,390,541,1,2,7,371.0,496.0
m,390,476,428,529,1,2,8,409.0,490.0
a,428,476,466,530,1,2,9,447.0,490.5
 ,466,476,504,529,1,2,0,485.0,476.0
c,504,476,542,530,1,3,1,523.0,490.5
l,542,476,580,529,1,3,2,561.0,495.5
á,580,476,618,530,1,3,3,599.0,496.5
s,618,476,656,530,1,3,4,637.0,490.5
i,656,476,694,529,1,3,5,675.0,496.5
c,694,476,732,530,1,3,6,713.0,490.5
o,732,476,770,530,1,3,7,751.0,490.5
 ,770,476,808,529,1,3,0,789.0,476.0
a,808,476,846,530,1,4,1,827.0,490.5
f,846,476,884,529,1,4,2,865.0,495.5
i,884,476,922,529,1,4,3,903.0,496.5
r,922,476,960,529,1,4,4,941.0,490.0
m,960,476,998,529,1,4,5,979.0,490.0
a,998,476,1036,530,1,4,6,1017.0,490.5
b,1036,476,1074,530,1,4,7,1055.0,496.0
a,1074,476,1112,530,1,4,8,1093.0,490.5
 ,1112,476,1150,529,1,4,0,1131.0,476.0
q,1150,476,1188,541,1,5,1,1169.0,496.0
u,1188,476,1226,530,1,5,2,1207.0,490.0
e,1226,476,1264,530,1,5,3,1245.0,490.5
 ,1264,476,1302,529,1,5,0,1283.0,476.0
l,1302,476,1340,529,1,6,1,1321.0,495.5
a,1340,476,1378,530,1,6,2,1359.0,490.5
 ,1378,476,1416,529,1,6,0,1397.0,476.0
e,1416,476,1454,530,1,7,1,1435.0,490.5
x,1454,476,1492,529,1,7,2,1473.0,489.5
t,1492,476,1530,530,1,7,3,1511.0,494.5
i,1530,476,1568,529,1,7,4,1549.0,496.5
n,1568,476,1606,529,1,7,5,1587.0,490.0
c,1606,476,1644,530,1,7,6,1625.0,490.5
i,1644,476,1682,529,1,7,7,1663.0,496.5
ó,1682,476,1720,530,1,7,8,1701.0,496.5
n,1720,476,1758,529,1,7,9,1739.0,490.0
 ,1758,476,1796,529,1,7,0,1777.0,476.0
d,1796,476,1834,530,1,8,1,1815.0,496.0
e,1834,476,1872,530,1,8,2,1853.0,490.5
 ,1872,476,1910,529,1,8,0,1891.0,476.0
l,1910,476,1948,529,1,9,1,1929.0,495.5
o,1948,476,1986,530,1,9,2,1967.0,490.5
s,1986,476,2024,530,1,9,3,2005.0,490.5
 ,2024,476,2062,529,1,9,0,2043.0,476.0
n,2062,476,2100,529,1,10,1,2081.0,490.0
e,2100,476,2138,530,1,10,2,2119.0,490.5
a,2138,476,2176,530,1,10,3,2157.0,490.5
n,2176,476,2214,529,1,10,4,2195.0,490.0
d,2214,476,2252,530,1,10,5,2233.0,496.0
e,2252,476,2290,530,1,10,6,2271.0,490.5
r,2290,476,2328,529,1,10,7,2309.0,490.0
t,2328,476,2366,530,1,10,8,2347.0,494.5
a,2366,476,2404,530,1,10,9,2385.0,490.5
l,2404,476,2442,529,1,10,10,2423.0,495.5
e,2442,476,2480,530,1,10,11,2461.0,490.5
s,2480,476,2518,530,1,10,12,2499.0,490.5
 ,2518,476,2556,529,1,10,0,2537.0,476.0
c,2556,476,2594,530,1,11,1,2575.0,490.5
o,2594,476,2632,530,1,11,2,2613.0,490.5
i,2632,476,2670,529,1,11,3,2651.0,496.5
n,2670,476,2708,529,1,11,4,2689.0,490.0
c,2708,476,2746,530,1,11,5,2727.0,490.5
i,2746,476,2784,529,1,11,6,2765.0,496.5
d,2784,476,2822,530,1,11,7,2803.0,496.0
i,2822,476,2860,529,1,11,8,2841.0,496.5
ó,2860,476,2898,530,1,11,9,2879.0,496.5
 ,2898,476,2936,529,1,11,0,2917.0,476.0
c,2936,476,2974,530,1,12,1,2955.0,490.5
o,2974,476,3012,530,1,12,2,2993.0,490.5
n,3012,476,3050,529,1,12,3,3031.0,490.0
 ,3050,476,3088,529,1,12,0,3069.0,476.0
l,3088,476,3126,529,1,13,1,3107.0,495.5
a,3126,476,3164,530,1,13,2,3145.0,490.5
 ,3164,476,3202,529,1,13,0,3183.0,476.0
e,3202,476,3240,530,1,14,1,3221.0,490.5
n,3240,476,3278,529,1,14,2,3259.0,490.0
t,3278,476,3316,530,1,14,3,3297.0,494.5
r,3316,476,3354,529,1,14,4,3335.0,490.0
a,3354,476,3392,530,1,14,5,3373.0,490.5
d,3392,476,3430,530,1,14,6,3411.0,496.0
a,3430,476,3468,530,1,14,7,3449.0,490.5
e,10,602,48,656,2,15,1,29.0,616.5
n,48,602,86,655,2,15,2,67.0,616.0
 ,86,602,124,655,2,15,0,105.0,602.0
E,124,602,162,655,2,16,1,143.0,620.0
u,162,602,200,656,2,16,2,181.0,616.0
r,200,602,238,655,2,16,3,219.0,616.0
o,238,602,276,656,2,16,4,257.0,616.5
p,276,602,314,667,2,16,5,295.0,622.0
a,314,602,352,656,2,16,6,333.0,616.5
 ,352,602,390,655,2,16,0,371.0,602.0
d,390,602,428,656,2,17,1,409.0,622.0
e,428,602,466,656,2,17,2,447.0,616.5
 ,466,602,504,655,2,17,0,485.0,602.0
l,504,602,542,655,2,18,1,523.0,621.5
o,542,602,580,656,2,18,2,561.0,616.5
s,580,602,618,656,2,18,3,599.0,616.5
 ,618,602,656,655,2,18,0,637.0,602.0
l,656,602,694,655,2,19,1,675.0,621.5
l,694,602,732,655,2,19,2,713.0,621.5
a,732,602,770,656,2,19,3,751.0,616.5
m,770,602,808,655,2,19,4,789.0,616.0
a,808,602,846,656,2,19,5,827.0,616.5
d,846,602,884,656,2,19,6,865.0,622.0
o,884,602,922,656,2,19,7,903.0,616.5
s,922,602,960,656,2,19,8,941.0,616.5
 ,960,602,998,655,2,19,0,979.0,602.0
c,998,602,1036,656,2,20,1,1017.0,616.5
r,1036,602,1074,655,2,20,2,1055.0,616.0
o,1074,602,1112,656,2,20,3,1093.0,616.5
m,1112,602,1150,655,2,20,4,1131.0,616.0
a,1150,602,1188,656,2,20,5,1169.0,616.5
ñ,1188,602,1226,655,2,20,6,1207.0,621.0
o,1226,602,1264,656,2,20,7,1245.0,616.5
n,1264,602,1302,655,2,20,8,1283.0,616.0
e,1302,602,1340,656,2,20,9,1321.0,616.5
s,1340,602,1378,656,2,20,10,1359.0,616.5
 ,1378,602,1416,655,2,20,0,1397.0,602.0
(,1416,602,1454,663,2,21,1,1435.0,625.5
H,1454,602,1492,655,2,21,2,1473.0,620.0
o,1492,602,1530,656,2,21,3,1511.0,616.5
m,1530,602,1568,655,2,21,4,1549.0,616.0
o,1568,602,1606,656,2,21,5,1587.0,616.5
 ,1606,602,1644,655,2,21,0,1625.0,602.0
s,1644,602,1682,656,2,22,1,1663.0,616.5
a,1682,602,1720,656,2,22,2,1701.0,616.5
p,1720,602,1758,667,2,22,3,1739.0,622.0
i,1758,602,1796,655,2,22,4,1777.0,622.5
e,1796,602,1834,656,2,22,5,1815.0,616.5
n,1834,602,1872,655,2,22,6,1853.0,616.0
s,1872,602,1910,656,2,22,7,1891.0,616.5
 ,1910,602,1948,655,2,22,0,1929.0,602.0
d,1948,602,1986,656,2,23,1,1967.0,622.0
e,1986,602,2024,656,2,23,2,2005.0,616.5
l,2024,602,2062,655,2,23,3,2043.0,621.5
 ,2062,602,2100,655,2,23,0,2081.0,602.0
P,2100,602,2138,655,2,24,1,2119.0,620.0
a,2138,602,2176,656,2,24,2,2157.0,616.5
l,2176,602,2214,655,2,24,3,2195.0,621.5
e,2214,602,2252,656,2,24,4,2233.0,616.5
o,2252,602,2290,656,2,24,5,2271.0,616.5
l,2290,602,2328,655,2,24,6,2309.0,621.5
í,2328,602,2366,655,2,24,7,2347.0,622.0
t,2366,602,2404,656,2,24,8,2385.0,620.5
i,2404,602,2442,655,2,24,9,2423.0,622.5
c,2442,602,2480,656,2,24,10,2461.0,616.5
o,2480,602,2518,656,2,24,11,2499.0,616.5
 ,2518,602,2556,655,2,24,0,2537.0,602.0
s,2556,602,2594,656,2,25,1,2575.0,616.5
u,2594,602,2632,656,2,25,2,2613.0,616.0
p,2632,602,2670,667,2,25,3,2651.0,622.0
e,2670,602,2708,656,2,25,4,2689.0,616.5
r,2708,602,2746,655,2,25,5,2727.0,616.0
i,2746,602,2784,655,2,25,6,2765.0,622.5
o,2784,602,2822,656,2,25,7,2803.0,616.5
r,2822,602,2860,655,2,25,8,2841.0,616.0
),2860,602,2898,663,2,25,9,2879.0,625.5
.,2898,602,2936,656,2,25,10,2917.0,606.0
 ,2936,602,2974,655,2,25,0,2955.0,602.0
L,2974,602,3012,655,2,26,1,2993.0,620.0
a,3012,602,3050,656,2,26,2,3031.0,616.5
i,10,728,48,781,3,27,1,29.0,748.5
n,48,728,86,781,3,27,2,67.0,742.0
f,86,728,124,781,3,27,3,105.0,747.5
l,124,728,162,781,3,27,4,143.0,747.5
u,162,728,200,782,3,27,5,181.0,742.0
e,200,728,238,782,3,27,6,219.0,742.5
n,238,728,276,781,3,27,7,257.0,742.0
c,276,728,314,782,3,27,8,295.0,742.5
i,314,728,352,781,3,27,9,333.0,748.5
a,352,728,390,782,3,27,10,371.0,742.5
 ,390,728,428,781,3,27,0,409.0,728.0
d,428,728,466,782,3,28,1,447.0,748.0
e,466,728,504,782,3,28,2,485.0,742.5
 ,504,728,542,781,3,28,0,523.0,728.0
e,542,728,580,782,3,29,1,561.0,742.5
s,580,728,618,782,3,29,2,599.0,742.5
t,618,728,656,782,3,29,3,637.0,746.5
o,656,728,694,782,3,29,4,675.0,742.5
s,694,728,732,782,3,29,5,713.0,742.5
 ,732,728,770,781,3,29,0,751.0,728.0
ú,770,728,808,782,3,30,1,789.0,748.5
l,808,728,846,781,3,30,2,827.0,747.5
t,846,728,884,782,3,30,3,865.0,746.5
i,884,728,922,781,3,30,4,903.0,748.5
m,922,728,960,781,3,30,5,941.0,742.0
o,960,728,998,782,3,30,6,979.0,742.5
s,998,728,1036,782,3,30,7,1017.0,742.5
 ,1036,728,1074,781,3,30,0,1055.0,728.0
e,1074,728,1112,782,3,31,1,1093.0,742.5
n,1112,728,1150,781,3,31,2,1131.0,742.0
 ,1150,728,1188,781,3,31,0,1169.0,728.0
l,1188,728,1226,781,3,32,1,1207.0,747.5
a,1226,728,1264,782,3,32,2,1245.0,742.5
 ,1264,728,1302,781,3,32,0,1283.0,728.0
d,1302,728,1340,782,3,33,1,1321.0,748.0
e,1340,728,1378,782,3,33,2,1359.0,742.5
s,1378,728,1416,782,3,33,3,1397.0,742.5
a,1416,728,1454,782,3,33,4,1435.0,742.5
p,1454,728,1492,793,3,33,5,1473.0,748.0
a,1492,728,1530,782,3,33,6,1511.0,742.5
r,1530,728,1568,781,3,33,7,1549.0,742.0
i,1568,728,1606,781,3,33,8,1587.0,748.5
c,1606,728,1644,782,3,33,9,1625.0,742.5
i,1644,728,1682,781,3,33,10,1663.0,748.5
ó,1682,728,1720,782,3,33,11,1701.0,748.5
n,1720,728,1758,781,3,33,12,1739.0,742.0
 ,1758,728,1796,781,3,33,0,1777.0,728.0
d,1796,728,1834,782,3,34,1,1815.0,748.0
e,1834,728,1872,782,3,34,2,1853.0,742.5
 ,1872,728,1910,781,3,34,0,1891.0,728.0
l,1910,728,1948,781,3,35,1,1929.0,747.5
o,1948,728,1986,782,3,35,2,1967.0,742.5
s,1986,728,2024,782,3,35,3,2005.0,742.5
 ,2024,728,2062,781,3,35,0,2043.0,728.0
p,2062,728,2100,793,3,36,1,2081.0,748.0
r,2100,728,2138,781,3,36,2,2119.0,742.0
i,2138,728,2176,781,3,36,3,2157.0,748.5
m,2176,728,2214,781,3,36,4,2195.0,742.0
e,2214,728,2252,782,3,36,5,2233.0,742.5
r,2252,728,2290,781,3,36,6,2271.0,742.0
o,2290,728,2328,782,3,36,7,2309.0,742.5
s,2328,728,2366,782,3,36,8,2347.0,742.5
 ,2366,728,2404,781,3,36,0,2385.0,728.0
p,2404,728,2442,793,3,37,1,2423.0,748.0
a,2442,728,2480,782,3,37,2,2461.0,742.5
s,2480,728,2518,782,3,37,3,2499.0,742.5
a,2518,728,2556,782,3,37,4,2537.0,742.5
 ,2556,728,2594,781,3,37,0,2575.0,728.0
p,2594,728,2632,793,3,38,1,2613.0,748.0
o,2632,728,2670,782,3,38,2,2651.0,742.5
r,2670,728,2708,781,3,38,3,2689.0,742.0
 ,2708,728,2746,781,3,38,0,2727.0,728.0
d,2746,728,2784,782,3,39,1,2765.0,748.0
i,2784,728,2822,781,3,39,2,2803.0,748.5
f,2822,728,2860,781,3,39,3,2841.0,747.5
e,2860,728,2898,782,3,39,4,2879.0,742.5
r,2898,728,2936,781,3,39,5,2917.0,742.0
e,2936,728,2974,782,3,39,6,2955.0,742.5
n,2974,728,3012,781,3,39,7,2993.0,742.0
t,3012,728,3050,782,3,39,8,3031.0,746.5
e,3050,728,3088,782,3,39,9,3069.0,742.5
s,3088,728,3126,782,3,39,10,3107.0,742.5
i,10,854,48,907,4,40,1,29.0,874.5
n,48,854,86,907,4,40,2,67.0,868.0
t,86,854,124,908,4,40,3,105.0,872.5
e,124,854,162,908,4,40,4,143.0,868.5
r,162,854,200,907,4,40,5,181.0,868.0
p,200,854,238,919,4,40,6,219.0,874.0
r,238,854,276,907,4,40,7,257.0,868.0
e,276,854,314,908,4,40,8,295.0,868.5
t,314,854,352,908,4,40,9,333.0,872.5
a,352,854,390,908,4,40,10,371.0,868.5
c,390,854,428,908,4,40,11,409.0,868.5
i,428,854,466,907,4,40,12,447.0,874.5
o,466,854,504,908,4,40,13,485.0,868.5
n,504,854,542,907,4,40,14,523.0,868.0
e,542,854,580,908,4,40,15,561.0,868.5
s,580,854,618,908,4,40,16,599.0,868.5
:,618,854,656,908,4,40,17,637.0,868.0
 ,656,854,694,907,4,40,0,675.0,854.0
d,694,854,732,908,4,41,1,713.0,874.0
e,732,854,770,908,4,41,2,751.0,868.5
s,770,854,808,908,4,41,3,789.0,868.5
d,808,854,846,908,4,41,4,827.0,874.0
e,846,854,884,908,4,41,5,865.0,868.5
 ,884,854,922,907,4,41,0,903.0,854.0
a,922,854,960,908,4,42,1,941.0,868.5
q,960,854,998,919,4,42,2,979.0,874.0
u,998,854,1036,908,4,42,3,1017.0,868.0
e,1036,854,1074,908,4,42,4,1055.0,868.5
l,1074,854,1112,907,4,42,5,1093.0,873.5
l,1112,854,1150,907,4,42,6,1131.0,873.5
a,1150,854,1188,908,4,42,7,1169.0,868.5
s,1188,854,1226,908,4,42,8,1207.0,868.5
 ,1226,854,1264,907,4,42,0,1245.0,854.0
q,1264,854,1302,919,4,43,1,1283.0,874.0
u,1302,854,1340,908,4,43,2,1321.0,868.0
e,1340,854,1378,908,4,43,3,1359.0,868.5
 ,1378,854,1416,907,4,43,0,1397.0,854.0
p,1416,854,1454,919,4,44,1,1435.0,874.0
r,1454,854,1492,907,4,44,2,1473.0,868.0
o,1492,854,1530,908,4,44,3,1511.0,868.5
p,1530,854,1568,919,4,44,4,1549.0,874.0
o,1568,854,1606,908,4,44,5,1587.0,868.5
n,1606,854,1644,907,4,44,6,1625.0,868.0
e,1644,854,1682,908,4,44,7,1663.0,868.5
n,1682,854,1720,907,4,44,8,1701.0,868.0
 ,1720,854,1758,907,4,44,0,1739.0,854.0
u,1758,854,1796,908,4,45,1,1777.0,868.0
n,1796,854,1834,907,4,45,2,1815.0,868.0
 ,1834,854,1872,907,4,45,0,1853.0,854.0
e,1872,854,1910,908,4,46,1,1891.0,868.5
s,1910,854,1948,908,4,46,2,1929.0,868.5
c,1948,854,1986,908,4,46,3,1967.0,868.5
e,1986,854,2024,908,4,46,4,2005.0,868.5
n,2024,854,2062,907,4,46,5,2043.0,868.0
a,2062,854,2100,908,4,46,6,2081.0,868.5
r,2100,854,2138,907,4,46,7,2119.0,868.0
i,2138,854,2176,907,4,46,8,2157.0,874.5
o,2176,854,2214,908,4,46,9,2195.0,868.5
 ,2214,854,2252,907,4,46,0,2233.0,854.0
d,2252,854,2290,908,4,47,1,2271.0,874.0
e,2290,854,2328,908,4,47,2,2309.0,868.5
 ,2328,854,2366,907,4,47,0,2347.0,854.0
r,2366,854,2404,907,4,48,1,2385.0,868.0
á,2404,854,2442,908,4,48,2,2423.0,874.5
p,2442,854,2480,919,4,48,3,2461.0,874.0
i,2480,854,2518,907,4,48,4,2499.0,874.5
d,2518,854,2556,908,4,48,5,2537.0,874.0
a,2556,854,2594,908,4,48,6,2575.0,868.5
 ,2594,854,2632,907,4,48,0,2613.0,854.0
y,2632,854,2670,919,4,49,1,2651.0,873.5
 ,2670,854,2708,907,4,49,0,2689.0,854.0
d,2708,854,2746,908,4,50,1,2727.0,874.0
r,2746,854,2784,907,4,50,2,2765.0,868.0
á,2784,854,2822,908,4,50,3,2803.0,874.5
s,2822,854,2860,908,4,50,4,2841.0,868.5
t,2860,854,2898,908,4,50,5,2879.0,872.5
i,2898,854,2936,907,4,50,6,2917.0,874.5
c,2936,854,2974,908,4,50,7,2955.0,868.5
a,2974,854,3012,908,4,50,8,2993.0,868.5
c,10,980,48,1034,5,51,1,29.0,994.5
o,48,980,86,1034,5,51,2,67.0,994.5
l,86,980,124,1033,5,51,3,105.0,999.5
o,124,980,162,1034,5,51,4,143.0,994.5
n,162,980,200,1033,5,51,5,181.0,994.0
i,200,980,238,1033,5,51,6,219.0,1000.5
z,238,980,276,1033,5,51,7,257.0,993.5
a,276,980,314,1034,5,51,8,295.0,994.5
c,314,980,352,1034,5,51,9,333.0,994.5
i,352,980,390,1033,5,51,10,371.0,1000.5
ó,390,980,428,1034,5,51,11,409.0,1000.5
n,428,980,466,1033,5,51,12,447.0,994.0
 ,466,980,504,1033,5,51,0,485.0,980.0
c,504,980,542,1034,5,52,1,523.0,994.5
o,542,980,580,1034,5,52,2,561.0,994.5
n,580,980,618,1033,5,52,3,599.0,994.0
 ,618,980,656,1033,5,52,0,637.0,980.0
c,656,980,694,1034,5,53,1,675.0,994.5
o,694,980,732,1034,5,53,2,713.0,994.5
n,732,980,770,1033,5,53,3,751.0,994.0
f,770,980,808,1033,5,53,4,789.0,999.5
l,808,980,846,1033,5,53,5,827.0,999.5
i,846,980,884,1033,5,53,6,865.0,1000.5
c,884,980,922,1034,5,53,7,903.0,994.5
t,922,980,960,1034,5,53,8,941.0,998.5
o,960,980,998,1034,5,53,9,979.0,994.5
s,998,980,1036,1034,5,53,10,1017.0,994.5
 ,1036,980,1074,1033,5,53,0,1055.0,980.0
v,1074,980,1112,1033,5,54,1,1093.0,993.5
i,1112,980,1150,1033,5,54,2,1131.0,1000.5
o,1150,980,1188,1034,5,54,3,1169.0,994.5
l,1188,980,1226,1033,5,54,4,1207.0,999.5
e,1226,980,1264,1034,5,54,5,1245.0,994.5
n,1264,980,1302,1033,5,54,6,1283.0,994.0
t,1302,980,1340,1034,5,54,7,1321.0,998.5
o,1340,980,1378,1034,5,54,8,1359.0,994.5
s,1378,980,1416,1034,5,54,9,1397.0,994.5
",",1416,980,1454,1042,5,54,10,1435.0,989.5
 ,1454,980,1492,1033,5,54,0,1473.0,980.0
h,1492,980,1530,1033,5,55,1,1511.0,999.5
a,1530,980,1568,1034,5,55,2,1549.0,994.5
s,1568,980,1606,1034,5,55,3,1587.0,994.5
t,1606,980,1644,1034,5,55,4,1625.0,998.5
a,1644,980,1682,1034,5,55,5,1663.0,994.5
 ,1682,980,1720,1033,5,55,0,1701.0,980.0
o,1720,980,1758,1034,5,56,1,1739.0,994.5
t,1758,980,1796,1034,5,56,2,1777.0,998.5
r,1796,980,1834,1033,5,56,3,1815.0,994.0
a,1834,980,1872,1034,5,56,4,1853.0,994.5
s,1872,980,1910,1034,5,56,5,1891.0,994.5
 ,1910,980,1948,1033,5,56,0,1929.0,980.0
m,1948,980,1986,1033,5,57,1,1967.0,994.0
á,1986,980,2024,1034,5,57,2,2005.0,1000.5
s,2024,980,2062,1034,5,57,3,2043.0,994.5
 ,2062,980,2100,1033,5,57,0,2081.0,980.0
g,2100,980,2138,1045,5,58,1,2119.0,1000.0
r,2138,980,2176,1033,5,58,2,2157.0,994.0
a,2176,980,2214,1034,5,58,3,2195.0,994.5
d,2214,980,2252,1034,5,58,4,2233.0,1000.0
u,2252,980,2290,1034,5,58,5,2271.0,994.0
a,2290,980,2328,1034,5,58,6,2309.0,994.5
l,2328,980,2366,1033,5,58,7,2347.0,999.5
e,2366,980,2404,1034,5,58,8,2385.0,994.5
s,2404,980,2442,1034,5,58,9,2423.0,994.5
 ,2442,980,2480,1033,5,58,0,2461.0,980.0
e,2480,980,2518,1034,5,59,1,2499.0,994.5
n,2518,980,2556,1033,5,59,2,2537.0,994.0
 ,2556,980,2594,1033,5,59,0,2575.0,980.0
u,2594,980,2632,1034,5,60,1,2613.0,994.0
n,2632,980,2670,1033,5,60,2,2651.0,994.0
 ,2670,980,2708,1033,5,60,0,2689.0,980.0
m,2708,980,2746,1033,5,61,1,2727.0,994.0
a,2746,980,2784,1034,5,61,2,2765.0,994.5
r,2784,980,2822,1033,5,61,3,2803.0,994.0
c,2822,980,2860,1034,5,61,4,2841.0,994.5
o,2860,980,2898,1034,5,61,5,2879.0,994.5
 ,2898,980,2936,1033,5,61,0,2917.0,980.0
d,2936,980,2974,1034,5,62,1,2955.0,1000.0
e,2974,980,3012,1034,5,62,2,2993.0,994.5
 ,3012,980,3050,1033,5,62,0,3031.0,980.0
l,3050,980,3088,1033,5,63,1,3069.0,999.5
a,3088,980,3126,1034,5,63,2,3107.0,994.5
c,10,1106,48,1160,6,64,1,29.0,1120.5
o,48,1106,86,1160,6,64,2,67.0,1120.5
m,86,1106,124,1159,6,64,3,105.0,1120.0
p,124,1106,162,1171,6,64,4,143.0,1126.0
e,162,1106,200,1160,6,64,5,181.0,1120.5
t,200,1106,238,1160,6,64,6,219.0,1124.5
e,238,1106,276,1160,6,64,7,257.0,1120.5
n,276,1106,314,1159,6,64,8,295.0,1120.0
c,314,1106,352,1160,6,64,9,333.0,1120.5
i,352,1106,390,1159,6,64,10,371.0,1126.5
a,390,1106,428,1160,6,64,11,409.0,1120.5
 ,428,1106,466,1159,6,64,0,447.0,1106.0
i,466,1106,504,1159,6,65,1,485.0,1126.5
n,504,1106,542,1159,6,65,2,523.0,1120.0
t,542,1106,580,1160,6,65,3,561.0,1124.5
e,580,1106,618,1160,6,65,4,599.0,1120.5
r,618,1106,656,1159,6,65,5,637.0,1120.0
e,656,1106,694,1160,6,65,6,675.0,1120.5
s,694,1106,732,1160,6,65,7,713.0,1120.5
p,732,1106,770,1171,6,65,8,751.0,1126.0
e,770,1106,808,1160,6,65,9,789.0,1120.5
c,808,1106,846,1160,6,65,10,827.0,1120.5
í,846,1106,884,1159,6,65,11,865.0,1126.0
f,884,1106,922,1159,6,65,12,903.0,1125.5
i,922,1106,960,1159,6,65,13,941.0,1126.5
c,960,1106,998,1160,6,65,14,979.0,1120.5
a,998,1106,1036,1160,6,65,15,1017.0,1120.5
.,1036,1106,1074,1160,6,65,16,1055.0,1110.0
 ,1074,1106,1112,1159,6,65,0,1093.0,1106.0
A,1112,1106,1150,1159,6,66,1,1131.0,1124.0
s,1150,1106,1188,1160,6,66,2,1169.0,1120.5
í,1188,1106,1226,1159,6,66,3,1207.0,1126.0
",",1226,1106,1264,1168,6,66,4,1245.0,1115.5
 ,1264,1106,1302,1159,6,66,0,1283.0,1106.0
l,1302,1106,1340,1159,6,67,1,1321.0,1125.5
a,1340,1106,1378,1160,6,67,2,1359.0,1120.5
 ,1378,1106,1416,1159,6,67,0,1397.0,1106.0
p,1416,1106,1454,1171,6,68,1,1435.0,1126.0
e,1454,1106,1492,1160,6,68,2,1473.0,1120.5
l,1492,1106,1530,1159,6,68,3,1511.0,1125.5
e,1530,1106,1568,1160,6,68,4,1549.0,1120.5
a,1568,1106,1606,1160,6,68,5,1587.0,1120.5
 ,1606,1106,1644,1159,6,68,0,1625.0,1106.0
p,1644,1106,1682,1171,6,69,1,1663.0,1126.0
o,1682,1106,1720,1160,6,69,2,1701.0,1120.5
r,1720,1106,1758,1159,6,69,3,1739.0,1120.0
 ,1758,1106,1796,1159,6,69,0,1777.0,1106.0
d,1796,1106,1834,1160,6,70,1,1815.0,1126.0
e,1834,1106,1872,1160,6,70,2,1853.0,1120.5
t,1872,1106,1910,1160,6,70,3,1891.0,1124.5
e,1910,1106,1948,1160,6,70,4,1929.0,1120.5
r,1948,1106,1986,1159,6,70,5,1967.0,1120.0
m,1986,1106,2024,1159,6,70,6,2005.0,1120.0
i,2024,1106,2062,1159,6,70,7,2043.0,1126.5
n,2062,1106,2100,1159,6,70,8,2081.0,1120.0
a,2100,1106,2138,1160,6,70,9,2119.0,1120.5
d,2138,1106,2176,1160,6,70,10,2157.0,1126.0
o,2176,1106,2214,1160,6,70,11,2195.0,1120.5
s,2214,1106,2252,1160,6,70,12,2233.0,1120.5
 ,2252,1106,2290,1159,6,70,0,2271.0,1106.0
r,2290,1106,2328,1159,6,71,1,2309.0,1120.0
e,2328,1106,2366,1160,6,71,2,2347.0,1120.5
c,2366,1106,2404,1160,6,71,3,2385.0,1120.5
u,2404,1106,2442,1160,6,71,4,2423.0,1120.0
r,2442,1106,2480,1159,6,71,5,2461.0,1120.0
s,2480,1106,2518,1160,6,71,6,2499.0,1120.5
o,2518,1106,2556,1160,6,71,7,2537.0,1120.5
s,2556,1106,2594,1160,6,71,8,2575.0,1120.5
 ,2594,1106,2632,1159,6,71,0,2613.0,1106.0
f,2632,1106,2670,1159,6,72,1,2651.0,1125.5
