Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
 ,1036,602,1074,655,1,5,0,1055.0,602.0
s,1074,602,1112,656,1,6,1,1093.0,616.5
i,1112,602,1150,655,1,6,2,1131.0,622.5
e,1150,602,1188,656,1,6,3,1169.0,616.5
m,1188,602,1226,655,1,6,4,1207.0,616.0
p,1226,602,1264,667,1,6,5,1245.0,622.0
r,1264,602,1302,655,1,6,6,1283.0,616.0
e,1302,602,1340,656,1,6,7,1321.0,616.5
 ,1340,602,1378,655,1,6,0,1359.0,602.0
h,1378,602,1416,655,1,7,1,1397.0,621.5
a,1416,602,1454,656,1,7,2,1435.0,616.5
 ,1454,602,1492,655,1,7,0,1473.0,602.0
e,1492,602,1530,656,1,8,1,1511.0,616.5
x,1530,602,1568,655,1,8,2,1549.0,615.5
i,1568,602,1606,655,1,8,3,1587.0,622.5
s,1606,602,1644,656,1,8,4,1625.0,616.5
t,1644,602,1682,656,1,8,5,1663.0,620.5
i,1682,602,1720,655,1,8,6,1701.0,622.5
d,1720,602,1758,656,1,8,7,1739.0,622.0
o,1758,602,1796,656,1,8,8,1777.0,616.5
.,1796,602,1834,656,1,8,9,1815.0,606.0
 ,1834,602,1872,655,1,8,0,1853.0,602.0
E,1872,602,1910,655,1,9,1,1891.0,620.0
n,1910,602,1948,655,1,9,2,1929.0,616.0
 ,1948,602,1986,655,1,9,0,1967.0,602.0
r,1986,602,2024,655,1,10,1,2005.0,616.0
e,2024,602,2062,656,1,10,2,2043.0,616.5
a,2062,602,2100,656,1,10,3,2081.0,616.5
l,2100,602,2138,655,1,10,4,2119.0,621.5
i,2138,602,2176,655,1,10,5,2157.0,622.5
d,2176,602,2214,656,1,10,6,2195.0,622.0
a,2214,602,2252,656,1,10,7,2233.0,616.5
d,2252,602,2290,656,1,10,8,2271.0,622.0
",",2290,602,2328,664,1,10,9,2309.0,611.5
 ,2328,602,2366,655,1,10,0,2347.0,602.0
e,2366,602,2404,656,1,11,1,2385.0,616.5
l,2404,602,2442,655,1,11,2,2423.0,621.5
 ,2442,602,2480,655,1,11,0,2461.0,602.0
f,2480,602,2518,655,1,12,1,2499.0,621.5
i,2518,602,2556,655,1,12,2,2537.0,622.5
n,2556,602,2594,655,1,12,3,2575.0,616.0
a,2594,602,2632,656,1,12,4,2613.0,616.5
l,2632,602,2670,655,1,12,5,2651.0,621.5
 ,2670,602,2708,655,1,12,0,2689.0,602.0
d,2708,602,2746,656,1,13,1,2727.0,622.0
e,2746,602,2784,656,1,13,2,2765.0,616.5
 ,2784,602,2822,655,1,13,0,2803.0,602.0
l,2822,602,2860,655,1,14,1,2841.0,621.5
o,2860,602,2898,656,1,14,2,2879.0,616.5
s,2898,602,2936,656,1,14,3,2917.0,616.5
 ,2936,602,2974,655,1,14,0,2955.0,602.0
n,2974,602,3012,655,1,15,1,2993.0,616.0
e,3012,602,3050,656,1,15,2,3031.0,616.5
a,3050,602,3088,656,1,15,3,3069.0,616.5
n,3088,602,3126,655,1,15,4,3107.0,616.0
d,3126,602,3164,656,1,15,5,3145.0,622.0
e,3164,602,3202,656,1,15,6,3183.0,616.5
r,3202,602,3240,655,1,15,7,3221.0,616.0
t,3240,602,3278,656,1,15,8,3259.0,620.5
a,3278,602,3316,656,1,15,9,3297.0,616.5
l,3316,602,3354,655,1,15,10,3335.0,621.5
e,3354,602,3392,656,1,15,11,3373.0,616.5
s,3392,602,3430,656,1,15,12,3411.0,616.5
s,10,728,48,782,2,16,1,29.0,742.5
e,48,728,86,782,2,16,2,67.0,742.5
 ,86,728,124,781,2,16,0,105.0,728.0
h,124,728,162,781,2,17,1,143.0,747.5
a,162,728,200,782,2,17,2,181.0,742.5
 ,200,728,238,781,2,17,0,219.0,728.0
p,238,728,276,793,2,18,1,257.0,748.0
e,276,728,314,782,2,18,2,295.0,742.5
r,314,728,352,781,2,18,3,333.0,742.0
c,352,728,390,782,2,18,4,371.0,742.5
i,390,728,428,781,2,18,5,409.0,748.5
b,428,728,466,782,2,18,6,447.0,748.0
i,466,728,504,781,2,18,7,485.0,748.5
d,504,728,542,782,2,18,8,523.0,748.0
o,542,728,580,782,2,18,9,561.0,742.5
 ,580,728,618,781,2,18,0,599.0,728.0
e,618,728,656,782,2,19,1,637.0,742.5
n,656,728,694,781,2,19,2,675.0,742.0
 ,694,728,732,781,2,19,0,713.0,728.0
d,732,728,770,782,2,20,1,751.0,748.0
i,770,728,808,781,2,20,2,789.0,748.5
f,808,728,846,781,2,20,3,827.0,747.5
e,846,728,884,782,2,20,4,865.0,742.5
r,884,728,922,781,2,20,5,903.0,742.0
e,922,728,960,782,2,20,6,941.0,742.5
n,960,728,998,781,2,20,7,979.0,742.0
t,998,728,1036,782,2,20,8,1017.0,746.5
e,1036,728,1074,782,2,20,9,1055.0,742.5
s,1074,728,1112,782,2,20,10,1093.0,742.5
 ,1112,728,1150,781,2,20,0,1131.0,728.0
m,1150,728,1188,781,2,21,1,1169.0,742.0
e,1188,728,1226,782,2,21,2,1207.0,742.5
d,1226,728,1264,782,2,21,3,1245.0,748.0
i,1264,728,1302,781,2,21,4,1283.0,748.5
o,1302,728,1340,782,2,21,5,1321.0,742.5
s,1340,728,1378,782,2,21,6,1359.0,742.5
 ,1378,728,1416,781,2,21,0,1397.0,728.0
m,1416,728,1454,781,2,22,1,1435.0,742.0
á,1454,728,1492,782,2,22,2,1473.0,748.5
s,1492,728,1530,782,2,22,3,1511.0,742.5
 ,1530,728,1568,781,2,22,0,1549.0,728.0
c,1568,728,1606,782,2,23,1,1587.0,742.5
o,1606,728,1644,782,2,23,2,1625.0,742.5
m,1644,728,1682,781,2,23,3,1663.0,742.0
o,1682,728,1720,782,2,23,4,1701.0,742.5
 ,1720,728,1758,781,2,23,0,1739.0,728.0
u,1758,728,1796,782,2,24,1,1777.0,742.0
n,1796,728,1834,781,2,24,2,1815.0,742.0
 ,1834,728,1872,781,2,24,0,1853.0,728.0
m,1872,728,1910,781,2,25,1,1891.0,742.0
i,1910,728,1948,781,2,25,2,1929.0,748.5
s,1948,728,1986,782,2,25,3,1967.0,742.5
t,1986,728,2024,782,2,25,4,2005.0,746.5
e,2024,728,2062,782,2,25,5,2043.0,742.5
r,2062,728,2100,781,2,25,6,2081.0,742.0
i,2100,728,2138,781,2,25,7,2119.0,748.5
o,2138,728,2176,782,2,25,8,2157.0,742.5
 ,2176,728,2214,781,2,25,0,2195.0,728.0
q,2214,728,2252,793,2,26,1,2233.0,748.0
u,2252,728,2290,782,2,26,2,2271.0,742.0
e,2290,728,2328,782,2,26,3,2309.0,742.5
 ,2328,728,2366,781,2,26,0,2347.0,728.0
c,2366,728,2404,782,2,27,1,2385.0,742.5
o,2404,728,2442,782,2,27,2,2423.0,742.5
m,2442,728,2480,781,2,27,3,2461.0,742.0
o,2480,728,2518,782,2,27,4,2499.0,742.5
 ,2518,728,2556,781,2,27,0,2537.0,728.0
u,2556,728,2594,782,2,28,1,2575.0,742.0
n,2594,728,2632,781,2,28,2,2613.0,742.0
 ,2632,728,2670,781,2,28,0,2651.0,728.0
i,2670,728,2708,781,2,29,1,2689.0,748.5
n,2708,728,2746,781,2,29,2,2727.0,742.0
t,2746,728,2784,782,2,29,3,2765.0,746.5
e,2784,728,2822,782,2,29,4,2803.0,742.5
r,2822,728,2860,781,2,29,5,2841.0,742.0
r,2860,728,2898,781,2,29,6,2879.0,742.0
o,2898,728,2936,782,2,29,7,2917.0,742.5
g,2936,728,2974,793,2,29,8,2955.0,748.0
a,2974,728,3012,782,2,29,9,2993.0,742.5
n,3012,728,3050,781,2,29,10,3031.0,742.0
t,3050,728,3088,782,2,29,11,3069.0,746.5
e,3088,728,3126,782,2,29,12,3107.0,742.5
 ,3126,728,3164,781,2,29,0,3145.0,728.0
d,3164,728,3202,782,2,30,1,3183.0,748.0
e,3202,728,3240,782,2,30,2,3221.0,742.5
l,3240,728,3278,781,2,30,3,3259.0,747.5
p,10,854,48,919,3,31,1,29.0,874.0
e,48,854,86,908,3,31,2,67.0,868.5
n,86,854,124,907,3,31,3,105.0,868.0
s,124,854,162,908,3,31,4,143.0,868.5
a,162,854,200,908,3,31,5,181.0,868.5
m,200,854,238,907,3,31,6,219.0,868.0
i,238,854,276,907,3,31,7,257.0,874.5
e,276,854,314,908,3,31,8,295.0,868.5
n,314,854,352,907,3,31,9,333.0,868.0
t,352,854,390,908,3,31,10,371.0,872.5
o,390,854,428,908,3,31,11,409.0,868.5
.,428,854,466,908,3,31,12,447.0,858.0
 ,466,854,504,907,3,31,0,485.0,854.0
¿,504,854,542,919,3,32,1,523.0,874.0
P,542,854,580,907,3,32,2,561.0,872.0
o,580,854,618,908,3,32,3,599.0,868.5
r,618,854,656,907,3,32,4,637.0,868.0
 ,656,854,694,907,3,32,0,675.0,854.0
q,694,854,732,919,3,33,1,713.0,874.0
u,732,854,770,908,3,33,2,751.0,868.0
é,770,854,808,908,3,33,3,789.0,874.5
 ,808,854,846,907,3,33,0,827.0,854.0
s,846,854,884,908,3,34,1,865.0,868.5
e,884,854,922,908,3,34,2,903.0,868.5
 ,922,854,960,907,3,34,0,941.0,854.0
e,960,854,998,908,3,35,1,979.0,868.5
x,998,854,1036,907,3,35,2,1017.0,867.5
t,1036,854,1074,908,3,35,3,1055.0,872.5
i,1074,854,1112,907,3,35,4,1093.0,874.5
n,1112,854,1150,907,3,35,5,1131.0,868.0
g,1150,854,1188,919,3,35,6,1169.0,874.0
u,1188,854,1226,908,3,35,7,1207.0,868.0
i,1226,854,1264,907,3,35,8,1245.0,874.5
e,1264,854,1302,908,3,35,9,1283.0,868.5
r,1302,854,1340,907,3,35,10,1321.0,868.0
o,1340,854,1378,908,3,35,11,1359.0,868.5
n,1378,854,1416,907,3,35,12,1397.0,868.0
 ,1416,854,1454,907,3,35,0,1435.0,854.0
l,1454,854,1492,907,3,36,1,1473.0,873.5
o,1492,854,1530,908,3,36,2,1511.0,868.5
s,1530,854,1568,908,3,36,3,1549.0,868.5
 ,1568,854,1606,907,3,36,0,1587.0,854.0
n,1606,854,1644,907,3,37,1,1625.0,868.0
e,1644,854,1682,908,3,37,2,1663.0,868.5
a,1682,854,1720,908,3,37,3,1701.0,868.5
n,1720,854,1758,907,3,37,4,1739.0,868.0
d,1758,854,1796,908,3,37,5,1777.0,874.0
e,1796,854,1834,908,3,37,6,1815.0,868.5
r,1834,854,1872,907,3,37,7,1853.0,868.0
t,1872,854,1910,908,3,37,8,1891.0,872.5
a,1910,854,1948,908,3,37,9,1929.0,868.5
l,1948,854,1986,907,3,37,10,1967.0,873.5
e,1986,854,2024,908,3,37,11,2005.0,868.5
s,2024,854,2062,908,3,37,12,2043.0,868.5
?,2062,854,2100,908,3,37,13,2081.0,873.0
 ,2100,854,2138,907,3,37,0,2119.0,854.0
H,2138,854,2176,907,3,38,1,2157.0,872.0
i,2176,854,2214,907,3,38,2,2195.0,874.5
s,2214,854,2252,908,3,38,3,2233.0,868.5
t,2252,854,2290,908,3,38,4,2271.0,872.5
ó,2290,854,2328,908,3,38,5,2309.0,874.5
r,2328,854,2366,907,3,38,6,2347.0,868.0
i,2366,854,2404,907,3,38,7,2385.0,874.5
c,2404,854,2442,908,3,38,8,2423.0,868.5
a,2442,854,2480,908,3,38,9,2461.0,868.5
m,2480,854,2518,907,3,38,10,2499.0,868.0
e,2518,854,2556,908,3,38,11,2537.0,868.5
n,2556,854,2594,907,3,38,12,2575.0,868.0
t,2594,854,2632,908,3,38,13,2613.0,872.5
e,2632,854,2670,908,3,38,14,2651.0,868.5
",",2670,854,2708,916,3,38,15,2689.0,863.5
 ,2708,854,2746,907,3,38,0,2727.0,854.0
l,2746,854,2784,907,3,39,1,2765.0,873.5
a,2784,854,2822,908,3,39,2,2803.0,868.5
s,2822,854,2860,908,3,39,3,2841.0,868.5
 ,2860,854,2898,907,3,39,0,2879.0,854.0
c,2898,854,2936,908,3,40,1,2917.0,868.5
a,2936,854,2974,908,3,40,2,2955.0,868.5
u,2974,854,3012,908,3,40,3,2993.0,868.0
s,3012,854,3050,908,3,40,4,3031.0,868.5
a,3050,854,3088,908,3,40,5,3069.0,868.5
s,3088,854,3126,908,3,40,6,3107.0,868.5
p,10,980,48,1045,4,41,1,29.0,1000.0
r,48,980,86,1033,4,41,2,67.0,994.0
o,86,980,124,1034,4,41,3,105.0,994.5
p,124,980,162,1045,4,41,4,143.0,1000.0
u,162,980,200,1034,4,41,5,181.0,994.0
e,200,980,238,1034,4,41,6,219.0,994.5
s,238,980,276,1034,4,41,7,257.0,994.5
t,276,980,314,1034,4,41,8,295.0,998.5
a,314,980,352,1034,4,41,9,333.0,994.5
s,352,980,390,1034,4,41,10,371.0,994.5
 ,390,980,428,1033,4,41,0,409.0,980.0
p,428,980,466,1045,4,42,1,447.0,1000.0
a,466,980,504,1034,4,42,2,485.0,994.5
r,504,980,542,1033,4,42,3,523.0,994.0
a,542,980,580,1034,4,42,4,561.0,994.5
 ,580,980,618,1033,4,42,0,599.0,980.0
e,618,980,656,1034,4,43,1,637.0,994.5
x,656,980,694,1033,4,43,2,675.0,993.5
p,694,980,732,1045,4,43,3,713.0,1000.0
l,732,980,770,1033,4,43,4,751.0,999.5
i,770,980,808,1033,4,43,5,789.0,1000.5
c,808,980,846,1034,4,43,6,827.0,994.5
a,846,980,884,1034,4,43,7,865.0,994.5
r,884,980,922,1033,4,43,8,903.0,994.0
 ,922,980,960,1033,4,43,0,941.0,980.0
s,960,980,998,1034,4,44,1,979.0,994.5
u,998,980,1036,1034,4,44,2,1017.0,994.0
 ,1036,980,1074,1033,4,44,0,1055.0,980.0
e,1074,980,1112,1034,4,45,1,1093.0,994.5
x,1112,980,1150,1033,4,45,2,1131.0,993.5
t,1150,980,1188,1034,4,45,3,1169.0,998.5
i,1188,980,1226,1033,4,45,4,1207.0,1000.5
n,1226,980,1264,1033,4,45,5,1245.0,994.0
c,1264,980,1302,1034,4,45,6,1283.0,994.5
i,1302,980,1340,1033,4,45,7,1321.0,1000.5
ó,1340,980,1378,1034,4,45,8,1359.0,1000.5
n,1378,980,1416,1033,4,45,9,1397.0,994.0
 ,1416,980,1454,1033,4,45,0,1435.0,980.0
h,1454,980,1492,1033,4,46,1,1473.0,999.5
a,1492,980,1530,1034,4,46,2,1511.0,994.5
n,1530,980,1568,1033,4,46,3,1549.0,994.0
 ,1568,980,1606,1033,4,46,0,1587.0,980.0
s,1606,980,1644,1034,4,47,1,1625.0,994.5
i,1644,980,1682,1033,4,47,2,1663.0,1000.5
d,1682,980,1720,1034,4,47,3,1701.0,1000.0
o,1720,980,1758,1034,4,47,4,1739.0,994.5
 ,1758,980,1796,1033,4,47,0,1777.0,980.0
m,1796,980,1834,1033,4,48,1,1815.0,994.0
u,1834,980,1872,1034,4,48,2,1853.0,994.0
y,1872,980,1910,1045,4,48,3,1891.0,999.5
 ,1910,980,1948,1033,4,48,0,1929.0,980.0
v,1948,980,1986,1033,4,49,1,1967.0,993.5
a,1986,980,2024,1034,4,49,2,2005.0,994.5
r,2024,980,2062,1033,4,49,3,2043.0,994.0
i,2062,980,2100,1033,4,49,4,2081.0,1000.5
o,2100,980,2138,1034,4,49,5,2119.0,994.5
p,2138,980,2176,1045,4,49,6,2157.0,1000.0
i,2176,980,2214,1033,4,49,7,2195.0,1000.5
n,2214,980,2252,1033,4,49,8,2233.0,994.0
t,2252,980,2290,1034,4,49,9,2271.0,998.5
a,2290,980,2328,1034,4,49,10,2309.0,994.5
s,2328,980,2366,1034,4,49,11,2347.0,994.5
",",2366,980,2404,1042,4,49,12,2385.0,989.5
 ,2404,980,2442,1033,4,49,0,2423.0,980.0
a,2442,980,2480,1034,4,50,1,2461.0,994.5
l,2480,980,2518,1033,4,50,2,2499.0,999.5
g,2518,980,2556,1045,4,50,3,2537.0,1000.0
u,2556,980,2594,1034,4,50,4,2575.0,994.0
n,2594,980,2632,1033,4,50,5,2613.0,994.0
a,2632,980,2670,1034,4,50,6,2651.0,994.5
s,2670,980,2708,1034,4,50,7,2689.0,994.5
 ,2708,980,2746,1033,4,50,0,2727.0,980.0
s,2746,980,2784,1034,4,51,1,2765.0,994.5
u,2784,980,2822,1034,4,51,2,2803.0,994.0
r,2822,980,2860,1033,4,51,3,2841.0,994.0
g,2860,980,2898,1045,4,51,4,2879.0,1000.0
i,2898,980,2936,1033,4,51,5,2917.0,1000.5
d,2936,980,2974,1034,4,51,6,2955.0,1000.0
a,2974,980,3012,1034,4,51,7,2993.0,994.5
s,3012,980,3050,1034,4,51,8,3031.0,994.5
s,10,1106,48,1160,5,52,1,29.0,1120.5
e,48,1106,86,1160,5,52,2,67.0,1120.5
n,86,1106,124,1159,5,52,3,105.0,1120.0
c,124,1106,162,1160,5,52,4,143.0,1120.5
i,162,1106,200,1159,5,52,5,181.0,1126.5
l,200,1106,238,1159,5,52,6,219.0,1125.5
l,238,1106,276,1159,5,52,7,257.0,1125.5
a,276,1106,314,1160,5,52,8,295.0,1120.5
m,314,1106,352,1159,5,52,9,333.0,1120.0
e,352,1106,390,1160,5,52,10,371.0,1120.5
n,390,1106,428,1159,5,52,11,409.0,1120.0
t,428,1106,466,1160,5,52,12,447.0,1124.5
e,466,1106,504,1160,5,52,13,485.0,1120.5
 ,504,1106,542,1159,5,52,0,523.0,1106.0
d,542,1106,580,1160,5,53,1,561.0,1126.0
e,580,1106,618,1160,5,53,2,599.0,1120.5
l,618,1106,656,1159,5,53,3,637.0,1125.5
 ,656,1106,694,1159,5,53,0,675.0,1106.0
m,694,1106,732,1159,5,54,1,713.0,1120.0
u,732,1106,770,1160,5,54,2,751.0,1120.0
n,770,1106,808,1159,5,54,3,789.0,1120.0
d,808,1106,846,1160,5,54,4,827.0,1126.0
o,846,1106,884,1160,5,54,5,865.0,1120.5
 ,884,1106,922,1159,5,54,0,903.0,1106.0
d,922,1106,960,1160,5,55,1,941.0,1126.0
e,960,1106,998,1160,5,55,2,979.0,1120.5
 ,998,1106,1036,1159,5,55,0,1017.0,1106.0
l,1036,1106,1074,1159,5,56,1,1055.0,1125.5
a,1074,1106,1112,1160,5,56,2,1093.0,1120.5
 ,1112,1106,1150,1159,5,56,0,1131.0,1106.0
i,1150,1106,1188,1159,5,57,1,1169.0,1126.5
m,1188,1106,1226,1159,5,57,2,1207.0,1120.0
a,1226,1106,1264,1160,5,57,3,1245.0,1120.5
g,1264,1106,1302,1171,5,57,4,1283.0,1126.0
i,1302,1106,1340,1159,5,57,5,1321.0,1126.5
n,1340,1106,1378,1159,5,57,6,1359.0,1120.0
a,1378,1106,1416,1160,5,57,7,1397.0,1120.5
c,1416,1106,1454,1160,5,57,8,1435.0,1120.5
i,1454,1106,1492,1159,5,57,9,1473.0,1126.5
ó,1492,1106,1530,1160,5,57,10,1511.0,1126.5
n,1530,1106,1568,1159,5,57,11,1549.0,1120.0
 ,1568,1106,1606,1159,5,57,0,1587.0,1106.0
y,1606,1106,1644,1171,5,58,1,1625.0,1125.5
 ,1644,1106,1682,1159,5,58,0,1663.0,1106.0
o,1682,1106,1720,1160,5,59,1,1701.0,1120.5
t,1720,1106,1758,1160,5,59,2,1739.0,1124.5
r,1758,1106,1796,1159,5,59,3,1777.0,1120.0
a,1796,1106,1834,1160,5,59,4,1815.0,1120.5
s,1834,1106,1872,1160,5,59,5,1853.0,1120.5
 ,1872,1106,1910,1159,5,59,0,1891.0,1106.0
m,1910,1106,1948,1159,5,60,1,1929.0,1120.0
á,1948,1106,1986,1160,5,60,2,1967.0,1126.5
s,1986,1106,2024,1160,5,60,3,2005.0,1120.5
 ,2024,1106,2062,1159,5,60,0,2043.0,1106.0
p,2062,1106,2100,1171,5,61,1,2081.0,1126.0
r,2100,1106,2138,1159,5,61,2,2119.0,1120.0
o,2138,1106,2176,1160,5,61,3,2157.0,1120.5
p,2176,1106,2214,1171,5,61,4,2195.0,1126.0
i,2214,1106,2252,1159,5,61,5,2233.0,1126.5
a,2252,1106,2290,1160,5,61,6,2271.0,1120.5
s,2290,1106,2328,1160,5,61,7,2309.0,1120.5
 ,2328,1106,2366,1159,5,61,0,2347.0,1106.0
d,2366,1106,2404,1160,5,62,1,2385.0,1126.0
e,2404,1106,2442,1160,5,62,2,2423.0,1120.5
l,2442,1106,2480,1159,5,62,3,2461.0,1125.5
 ,2480,1106,2518,1159,5,62,0,2499.0,1106.0
d,2518,1106,2556,1160,5,63,1,2537.0,1126.0
o,2556,1106,2594,1160,5,63,2,2575.0,1120.5
m,2594,1106,2632,1159,5,63,3,2613.0,1120.0
i,2632,1106,2670,1159,5,63,4,2651.0,1126.5
n,2670,1106,2708,1159,5,63,5,2689.0,1120.0
i,2708,1106,2746,1159,5,63,6,2727.0,1126.5
o,2746,1106,2784,1160,5,63,7,2765.0,1120.5
 ,2784,1106,2822,1159,5,63,0,2803.0,1106.0
c,2822,1106,2860,1160,5,64,1,2841.0,1120.5
i,2860,1106,2898,1159,5,64,2,2879.0,1126.5
e,2898,1106,2936,1160,5,64,3,2917.0,1120.5
n,2936,1106,2974,1159,5,64,4,2955.0,1120.0
t,2974,1106,3012,1160,5,64,5,2993.0,1124.5
í,3012,1106,3050,1159,5,64,6,3031.0,1126.0
f,3050,1106,3088,1159,5,64,7,3069.0,1125.5
i,3088,1106,3126,1159,5,64,8,3107.0,1126.5
c,3126,1106,3164,1160,5,64,9,3145.0,1120.5
o,3164,1106,3202,1160,5,64,10,3183.0,1120.5
.,3202,1106,3240,1160,5,64,11,3221.0,1110.0
 ,3240,1106,3278,1159,5,64,0,3259.0,1106.0
E,3278,1106,3316,1159,5,65,1,3297.0,1124.0
n,3316,1106,3354,1159,5,65,2,3335.0,1120.0
t,3354,1106,3392,1160,5,65,3,3373.0,1124.5
r,3392,1106,3430,1159,5,65,4,3411.0,1120.0
e,3430,1106,3468,1160,5,65,5,3449.0,1120.5
e,10,1232,48,1286,6,66,1,29.0,1246.5
s,48,1232,86,1286,6,66,2,67.0,1246.5
t,86,1232,124,1286,6,66,3,105.0,1250.5
a,124,1232,162,1286,6,66,4,143.0,1246.5
s,162,1232,200,1286,6,66,5,181.0,1246.5
 ,200,1232,238,1285,6,66,0,219.0,1232.0
ú,238,1232,276,1286,6,67,1,257.0,1252.5
l,276,1232,314,1285,6,67,2,295.0,1251.5
t,314,1232,352,1286,6,67,3,333.0,1250.5
i,352,1232,390,1285,6,67,4,371.0,1252.5
m,390,1232,428,1285,6,67,5,409.0,1246.0
a,428,1232,466,1286,6,67,6,447.0,1246.5
s,466,1232,504,1286,6,67,7,485.0,1246.5
",",504,1232,542,1294,6,67,8,523.0,1241.5
 ,542,1232,580,1285,6,67,0,561.0,1232.0
l,580,1232,618,1285,6,68,1,599.0,1251.5
a,618,1232,656,1286,6,68,2,637.0,1246.5
s,656,1232,694,1286,6,68,3,675.0,1246.5
 ,694,1232,732,1285,6,68,0,713.0,1232.0
h,732,1232,770,1285,6,69,1,751.0,1251.5
i,770,1232,808,1285,6,69,2,789.0,1252.5
p,808,1232,846,1297,6,69,3,827.0,1252.0
ó,846,1232,884,1286,6,69,4,865.0,1252.5
t,884,1232,922,1286,6,69,5,903.0,1250.5
e,922,1232,960,1286,6,69,6,941.0,1246.5
s,960,1232,998,1286,6,69,7,979.0,1246.5
i,998,1232,1036,1285,6,69,8,1017.0,1252.5
s,1036,1232,1074,1286,6,69,9,1055.0,1246.5
 ,1074,1232,1112,1285,6,69,0,1093.0,1232.0
s,1112,1232,1150,1286,6,70,1,1131.0,1246.5
e,1150,1232,1188,1286,6,70,2,1169.0,1246.5
 ,1188,1232,1226,1285,6,70,0,1207.0,1232.0
p,1226,1232,1264,1297,6,71,1,1245.0,1252.0
u,1264,1232,1302,1286,6,71,2,1283.0,1246.0
e,1302,1232,1340,1286,6,71,3,1321.0,1246.5
d,1340,1232,1378,1286,6,71,4,1359.0,1252.0
e,1378,1232,1416,1286,6,71,5,1397.0,1246.5
n,1416,1232,1454,1285,6,71,6,1435.0,1246.0
 ,1454,1232,1492,1285,6,71,0,1473.0,1232.0
a,1492,1232,1530,1286,6,72,1,1511.0,1246.5
g,1530,1232,1568,1297,6,72,2,1549.0,1252.0
r,1568,1232,1606,1285,6,72,3,1587.0,1246.0
u,1606,1232,1644,1286,6,72,4,1625.0,1246.0
p,1644,1232,1682,1297,6,72,5,1663.0,1252.0
