Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
 ,1644,350,1682,403,1,7,0,1663.0,350.0
e,1682,350,1720,404,1,8,1,1701.0,364.5
x,1720,350,1758,403,1,8,2,1739.0,363.5
t,1758,350,1796,404,1,8,3,1777.0,368.5
i,1796,350,1834,403,1,8,4,1815.0,370.5
n,1834,350,1872,403,1,8,5,1853.0,364.0
c,1872,350,1910,404,1,8,6,1891.0,364.5
i,1910,350,1948,403,1,8,7,1929.0,370.5
ó,1948,350,1986,404,1,8,8,1967.0,370.5
n,1986,350,2024,403,1,8,9,2005.0,364.0
 ,2024,350,2062,403,1,8,0,2043.0,350.0
d,2062,350,2100,404,1,9,1,2081.0,370.0
e,2100,350,2138,404,1,9,2,2119.0,364.5
 ,2138,350,2176,403,1,9,0,2157.0,350.0
l,2176,350,2214,403,1,10,1,2195.0,369.5
o,2214,350,2252,404,1,10,2,2233.0,364.5
s,2252,350,2290,404,1,10,3,2271.0,364.5
 ,2290,350,2328,403,1,10,0,2309.0,350.0
n,2328,350,2366,403,1,11,1,2347.0,364.0
e,2366,350,2404,404,1,11,2,2385.0,364.5
a,2404,350,2442,404,1,11,3,2423.0,364.5
n,2442,350,2480,403,1,11,4,2461.0,364.0
d,2480,350,2518,404,1,11,5,2499.0,370.0
e,2518,350,2556,404,1,11,6,2537.0,364.5
r,2556,350,2594,403,1,11,7,2575.0,364.0
t,2594,350,2632,404,1,11,8,2613.0,368.5
a,2632,350,2670,404,1,11,9,2651.0,364.5
l,2670,350,2708,403,1,11,10,2689.0,369.5
e,2708,350,2746,404,1,11,11,2727.0,364.5
s,2746,350,2784,404,1,11,12,2765.0,364.5
 ,2784,350,2822,403,1,11,0,2803.0,350.0
o,2822,350,2860,404,1,12,1,2841.0,364.5
c,2860,350,2898,404,1,12,2,2879.0,364.5
u,2898,350,2936,404,1,12,3,2917.0,364.0
r,2936,350,2974,403,1,12,4,2955.0,364.0
r,2974,350,3012,403,1,12,5,2993.0,364.0
i,3012,350,3050,403,1,12,6,3031.0,370.5
ó,3050,350,3088,404,1,12,7,3069.0,370.5
",",3088,350,3126,412,1,12,8,3107.0,359.5
 ,3126,350,3164,403,1,12,0,3145.0,350.0
e,3164,350,3202,404,1,13,1,3183.0,364.5
n,3202,350,3240,403,1,13,2,3221.0,364.0
ú,10,476,48,530,2,14,1,29.0,496.5
l,48,476,86,529,2,14,2,67.0,495.5
t,86,476,124,530,2,14,3,105.0,494.5
i,124,476,162,529,2,14,4,143.0,496.5
m,162,476,200,529,2,14,5,181.0,490.0
a,200,476,238,530,2,14,6,219.0,490.5
 ,238,476,276,529,2,14,0,257.0,476.0
i,276,476,314,529,2,15,1,295.0,496.5
n,314,476,352,529,2,15,2,333.0,490.0
s,352,476,390,530,2,15,3,371.0,490.5
t,390,476,428,530,2,15,4,409.0,494.5
a,428,476,466,530,2,15,5,447.0,490.5
n,466,476,504,529,2,15,6,485.0,490.0
c,504,476,542,530,2,15,7,523.0,490.5
i,542,476,580,529,2,15,8,561.0,496.5
a,580,476,618,530,2,15,9,599.0,490.5
",",618,476,656,538,2,15,10,637.0,485.5
 ,656,476,694,529,2,15,0,675.0,476.0
a,694,476,732,530,2,16,1,713.0,490.5
 ,732,476,770,529,2,16,0,751.0,476.0
t,770,476,808,530,2,17,1,789.0,494.5
r,808,476,846,529,2,17,2,827.0,490.0
a,846,476,884,530,2,17,3,865.0,490.5
v,884,476,922,529,2,17,4,903.0,489.5
é,922,476,960,530,2,17,5,941.0,496.5
s,960,476,998,530,2,17,6,979.0,490.5
 ,998,476,1036,529,2,17,0,1017.0,476.0
d,1036,476,1074,530,2,18,1,1055.0,496.0
e,1074,476,1112,530,2,18,2,1093.0,490.5
 ,1112,476,1150,529,2,18,0,1131.0,476.0
u,1150,476,1188,530,2,19,1,1169.0,490.0
n,1188,476,1226,529,2,19,2,1207.0,490.0
 ,1226,476,1264,529,2,19,0,1245.0,476.0
p,1264,476,1302,541,2,20,1,1283.0,496.0
r,1302,476,1340,529,2,20,2,1321.0,490.0
o,1340,476,1378,530,2,20,3,1359.0,490.5
c,1378,476,1416,530,2,20,4,1397.0,490.5
e,1416,476,1454,530,2,20,5,1435.0,490.5
s,1454,476,1492,530,2,20,6,1473.0,490.5
o,1492,476,1530,530,2,20,7,1511.0,490.5
 ,1530,476,1568,529,2,20,0,1549.0,476.0
d,1568,476,1606,530,2,21,1,1587.0,496.0
e,1606,476,1644,530,2,21,2,1625.0,490.5
 ,1644,476,1682,529,2,21,0,1663.0,476.0
e,1682,476,1720,530,2,22,1,1701.0,490.5
x,1720,476,1758,529,2,22,2,1739.0,489.5
c,1758,476,1796,530,2,22,3,1777.0,490.5
l,1796,476,1834,529,2,22,4,1815.0,495.5
u,1834,476,1872,530,2,22,5,1853.0,490.0
s,1872,476,1910,530,2,22,6,1891.0,490.5
i,1910,476,1948,529,2,22,7,1929.0,496.5
ó,1948,476,1986,530,2,22,8,1967.0,496.5
n,1986,476,2024,529,2,22,9,2005.0,490.0
 ,2024,476,2062,529,2,22,0,2043.0,476.0
c,2062,476,2100,530,2,23,1,2081.0,490.5
o,2100,476,2138,530,2,23,2,2119.0,490.5
m,2138,476,2176,529,2,23,3,2157.0,490.0
p,2176,476,2214,541,2,23,4,2195.0,496.0
e,2214,476,2252,530,2,23,5,2233.0,490.5
t,2252,476,2290,530,2,23,6,2271.0,494.5
i,2290,476,2328,529,2,23,7,2309.0,496.5
t,2328,476,2366,530,2,23,8,2347.0,494.5
i,2366,476,2404,529,2,23,9,2385.0,496.5
v,2404,476,2442,529,2,23,10,2423.0,489.5
a,2442,476,2480,530,2,23,11,2461.0,490.5
.,2480,476,2518,530,2,23,12,2499.0,480.0
 ,2518,476,2556,529,2,23,0,2537.0,476.0
E,2556,476,2594,529,2,24,1,2575.0,494.0
s,2594,476,2632,530,2,24,2,2613.0,490.5
t,2632,476,2670,530,2,24,3,2651.0,494.5
e,2670,476,2708,530,2,24,4,2689.0,490.5
 ,2708,476,2746,529,2,24,0,2727.0,476.0
p,2746,476,2784,541,2,25,1,2765.0,496.0
r,2784,476,2822,529,2,25,2,2803.0,490.0
i,2822,476,2860,529,2,25,3,2841.0,496.5
n,2860,476,2898,529,2,25,4,2879.0,490.0
c,2898,476,2936,530,2,25,5,2917.0,490.5
i,2936,476,2974,529,2,25,6,2955.0,496.5
p,2974,476,3012,541,2,25,7,2993.0,496.0
i,3012,476,3050,529,2,25,8,3031.0,496.5
o,3050,476,3088,530,2,25,9,3069.0,490.5
 ,3088,476,3126,529,2,25,0,3107.0,476.0
e,3126,476,3164,530,2,26,1,3145.0,490.5
c,3164,476,3202,530,2,26,2,3183.0,490.5
o,3202,476,3240,530,2,26,3,3221.0,490.5
l,3240,476,3278,529,2,26,4,3259.0,495.5
ó,3278,476,3316,530,2,26,5,3297.0,496.5
g,3316,476,3354,541,2,26,6,3335.0,496.0
i,3354,476,3392,529,2,26,7,3373.0,496.5
c,3392,476,3430,530,2,26,8,3411.0,490.5
o,3430,476,3468,530,2,26,9,3449.0,490.5
e,10,602,48,656,3,27,1,29.0,616.5
s,48,602,86,656,3,27,2,67.0,616.5
t,86,602,124,656,3,27,3,105.0,620.5
a,124,602,162,656,3,27,4,143.0,616.5
b,162,602,200,656,3,27,5,181.0,622.0
l,200,602,238,655,3,27,6,219.0,621.5
e,238,602,276,656,3,27,7,257.0,616.5
c,276,602,314,656,3,27,8,295.0,616.5
e,314,602,352,656,3,27,9,333.0,616.5
 ,352,602,390,655,3,27,0,371.0,602.0
q,390,602,428,667,3,28,1,409.0,622.0
u,428,602,466,656,3,28,2,447.0,616.0
e,466,602,504,656,3,28,3,485.0,616.5
 ,504,602,542,655,3,28,0,523.0,602.0
d,542,602,580,656,3,29,1,561.0,622.0
o,580,602,618,656,3,29,2,599.0,616.5
s,618,602,656,656,3,29,3,637.0,616.5
 ,656,602,694,655,3,29,0,675.0,602.0
e,694,602,732,656,3,30,1,713.0,616.5
s,732,602,770,656,3,30,2,751.0,616.5
p,770,602,808,667,3,30,3,789.0,622.0
e,808,602,846,656,3,30,4,827.0,616.5
c,846,602,884,656,3,30,5,865.0,616.5
i,884,602,922,655,3,30,6,903.0,622.5
e,922,602,960,656,3,30,7,941.0,616.5
s,960,602,998,656,3,30,8,979.0,616.5
 ,998,602,1036,655,3,30,0,1017.0,602.0
q,1036,602,1074,667,3,31,1,1055.0,622.0
u,1074,602,1112,656,3,31,2,1093.0,616.0
e,1112,602,1150,656,3,31,3,1131.0,616.5
 ,1150,602,1188,655,3,31,0,1169.0,602.0
c,1188,602,1226,656,3,32,1,1207.0,616.5
o,1226,602,1264,656,3,32,2,1245.0,616.5
m,1264,602,1302,655,3,32,3,1283.0,616.0
p,1302,602,1340,667,3,32,4,1321.0,622.0
i,1340,602,1378,655,3,32,5,1359.0,622.5
t,1378,602,1416,656,3,32,6,1397.0,620.5
e,1416,602,1454,656,3,32,7,1435.0,616.5
n,1454,602,1492,655,3,32,8,1473.0,616.0
 ,1492,602,1530,655,3,32,0,1511.0,602.0
p,1530,602,1568,667,3,33,1,1549.0,622.0
o,1568,602,1606,656,3,33,2,1587.0,616.5
r,1606,602,1644,655,3,33,3,1625.0,616.0
 ,1644,602,1682,655,3,33,0,1663.0,602.0
l,1682,602,1720,655,3,34,1,1701.0,621.5
o,1720,602,1758,656,3,34,2,1739.0,616.5
s,1758,602,1796,656,3,34,3,1777.0,616.5
 ,1796,602,1834,655,3,34,0,1815.0,602.0
m,1834,602,1872,655,3,35,1,1853.0,616.0
i,1872,602,1910,655,3,35,2,1891.0,622.5
s,1910,602,1948,656,3,35,3,1929.0,616.5
m,1948,602,1986,655,3,35,4,1967.0,616.0
o,1986,602,2024,656,3,35,5,2005.0,616.5
s,2024,602,2062,656,3,35,6,2043.0,616.5
 ,2062,602,2100,655,3,35,0,2081.0,602.0
r,2100,602,2138,655,3,36,1,2119.0,616.0
e,2138,602,2176,656,3,36,2,2157.0,616.5
c,2176,602,2214,656,3,36,3,2195.0,616.5
u,2214,602,2252,656,3,36,4,2233.0,616.0
r,2252,602,2290,655,3,36,5,2271.0,616.0
s,2290,602,2328,656,3,36,6,2309.0,616.5
o,2328,602,2366,656,3,36,7,2347.0,616.5
s,2366,602,2404,656,3,36,8,2385.0,616.5
 ,2404,602,2442,655,3,36,0,2423.0,602.0
n,2442,602,2480,655,3,37,1,2461.0,616.0
o,2480,602,2518,656,3,37,2,2499.0,616.5
 ,2518,602,2556,655,3,37,0,2537.0,602.0
p,2556,602,2594,667,3,38,1,2575.0,622.0
u,2594,602,2632,656,3,38,2,2613.0,616.0
e,2632,602,2670,656,3,38,3,2651.0,616.5
d,2670,602,2708,656,3,38,4,2689.0,622.0
e,2708,602,2746,656,3,38,5,2727.0,616.5
n,2746,602,2784,655,3,38,6,2765.0,616.0
 ,2784,602,2822,655,3,38,0,2803.0,602.0
c,2822,602,2860,656,3,39,1,2841.0,616.5
o,2860,602,2898,656,3,39,2,2879.0,616.5
e,2898,602,2936,656,3,39,3,2917.0,616.5
x,2936,602,2974,655,3,39,4,2955.0,615.5
i,2974,602,3012,655,3,39,5,2993.0,622.5
s,3012,602,3050,656,3,39,6,3031.0,616.5
t,3050,602,3088,656,3,39,7,3069.0,620.5
i,3088,602,3126,655,3,39,8,3107.0,622.5
r,3126,602,3164,655,3,39,9,3145.0,616.0
 ,3164,602,3202,655,3,39,0,3183.0,602.0
d,3202,602,3240,656,3,40,1,3221.0,622.0
e,3240,602,3278,656,3,40,2,3259.0,616.5
m,10,728,48,781,4,41,1,29.0,742.0
a,48,728,86,782,4,41,2,67.0,742.5
n,86,728,124,781,4,41,3,105.0,742.0
e,124,728,162,782,4,41,4,143.0,742.5
r,162,728,200,781,4,41,5,181.0,742.0
a,200,728,238,782,4,41,6,219.0,742.5
 ,238,728,276,781,4,41,0,257.0,728.0
e,276,728,314,782,4,42,1,295.0,742.5
s,314,728,352,782,4,42,2,333.0,742.5
t,352,728,390,782,4,42,3,371.0,746.5
a,390,728,428,782,4,42,4,409.0,742.5
b,428,728,466,782,4,42,5,447.0,748.0
l,466,728,504,781,4,42,6,485.0,747.5
e,504,728,542,782,4,42,7,523.0,742.5
 ,542,728,580,781,4,42,0,561.0,728.0
s,580,728,618,782,4,43,1,599.0,742.5
i,618,728,656,781,4,43,2,637.0,748.5
 ,656,728,694,781,4,43,0,675.0,728.0
l,694,728,732,781,4,44,1,713.0,747.5
o,732,728,770,782,4,44,2,751.0,742.5
s,770,728,808,782,4,44,3,789.0,742.5
 ,808,728,846,781,4,44,0,827.0,728.0
f,846,728,884,781,4,45,1,865.0,747.5
a,884,728,922,782,4,45,2,903.0,742.5
c,922,728,960,782,4,45,3,941.0,742.5
t,960,728,998,782,4,45,4,979.0,746.5
o,998,728,1036,782,4,45,5,1017.0,742.5
r,1036,728,1074,781,4,45,6,1055.0,742.0
e,1074,728,1112,782,4,45,7,1093.0,742.5
s,1112,728,1150,782,4,45,8,1131.0,742.5
 ,1150,728,1188,781,4,45,0,1169.0,728.0
e,1188,728,1226,782,4,46,1,1207.0,742.5
c,1226,728,1264,782,4,46,2,1245.0,742.5
o,1264,728,1302,782,4,46,3,1283.0,742.5
l,1302,728,1340,781,4,46,4,1321.0,747.5
ó,1340,728,1378,782,4,46,5,1359.0,748.5
g,1378,728,1416,793,4,46,6,1397.0,748.0
i,1416,728,1454,781,4,46,7,1435.0,748.5
c,1454,728,1492,782,4,46,8,1473.0,742.5
o,1492,728,1530,782,4,46,9,1511.0,742.5
s,1530,728,1568,782,4,46,10,1549.0,742.5
 ,1568,728,1606,781,4,46,0,1587.0,728.0
p,1606,728,1644,793,4,47,1,1625.0,748.0
e,1644,728,1682,782,4,47,2,1663.0,742.5
r,1682,728,1720,781,4,47,3,1701.0,742.0
m,1720,728,1758,781,4,47,4,1739.0,742.0
a,1758,728,1796,782,4,47,5,1777.0,742.5
n,1796,728,1834,781,4,47,6,1815.0,742.0
e,1834,728,1872,782,4,47,7,1853.0,742.5
c,1872,728,1910,782,4,47,8,1891.0,742.5
e,1910,728,1948,782,4,47,9,1929.0,742.5
n,1948,728,1986,781,4,47,10,1967.0,742.0
 ,1986,728,2024,781,4,47,0,2005.0,728.0
c,2024,728,2062,782,4,48,1,2043.0,742.5
o,2062,728,2100,782,4,48,2,2081.0,742.5
n,2100,728,2138,781,4,48,3,2119.0,742.0
s,2138,728,2176,782,4,48,4,2157.0,742.5
t,2176,728,2214,782,4,48,5,2195.0,746.5
a,2214,728,2252,782,4,48,6,2233.0,742.5
n,2252,728,2290,781,4,48,7,2271.0,742.0
t,2290,728,2328,782,4,48,8,2309.0,746.5
e,2328,728,2366,782,4,48,9,2347.0,742.5
s,2366,728,2404,782,4,48,10,2385.0,742.5
.,2404,728,2442,782,4,48,11,2423.0,732.0
 ,2442,728,2480,781,4,48,0,2461.0,728.0
U,2480,728,2518,782,4,49,1,2499.0,746.5
n,2518,728,2556,781,4,49,2,2537.0,742.0
a,2556,728,2594,782,4,49,3,2575.0,742.5
 ,2594,728,2632,781,4,49,0,2613.0,728.0
d,2632,728,2670,782,4,50,1,2651.0,748.0
e,2670,728,2708,782,4,50,2,2689.0,742.5
 ,2708,728,2746,781,4,50,0,2727.0,728.0
e,2746,728,2784,782,4,51,1,2765.0,742.5
l,2784,728,2822,781,4,51,2,2803.0,747.5
l,2822,728,2860,781,4,51,3,2841.0,747.5
a,2860,728,2898,782,4,51,4,2879.0,742.5
s,2898,728,2936,782,4,51,5,2917.0,742.5
 ,2936,728,2974,781,4,51,0,2955.0,728.0
t,2974,728,3012,782,4,52,1,2993.0,746.5
e,3012,728,3050,782,4,52,2,3031.0,742.5
r,3050,728,3088,781,4,52,3,3069.0,742.0
m,3088,728,3126,781,4,52,4,3107.0,742.0
i,3126,728,3164,781,4,52,5,3145.0,748.5
n,3164,728,3202,781,4,52,6,3183.0,742.0
a,3202,728,3240,782,4,52,7,3221.0,742.5
r,3240,728,3278,781,4,52,8,3259.0,742.0
á,3278,728,3316,782,4,52,9,3297.0,748.5
 ,3316,728,3354,781,4,52,0,3335.0,728.0
p,3354,728,3392,793,4,53,1,3373.0,748.0
o,3392,728,3430,782,4,53,2,3411.0,742.5
r,3430,728,3468,781,4,53,3,3449.0,742.0
i,10,854,48,907,5,54,1,29.0,874.5
m,48,854,86,907,5,54,2,67.0,868.0
p,86,854,124,919,5,54,3,105.0,874.0
o,124,854,162,908,5,54,4,143.0,868.5
n,162,854,200,907,5,54,5,181.0,868.0
e,200,854,238,908,5,54,6,219.0,868.5
r,238,854,276,907,5,54,7,257.0,868.0
s,276,854,314,908,5,54,8,295.0,868.5
e,314,854,352,908,5,54,9,333.0,868.5
",",352,854,390,916,5,54,10,371.0,863.5
 ,390,854,428,907,5,54,0,409.0,854.0
l,428,854,466,907,5,55,1,447.0,873.5
l,466,854,504,907,5,55,2,485.0,873.5
e,504,854,542,908,5,55,3,523.0,868.5
v,542,854,580,907,5,55,4,561.0,867.5
a,580,854,618,908,5,55,5,599.0,868.5
n,618,854,656,907,5,55,6,637.0,868.0
d,656,854,694,908,5,55,7,675.0,874.0
o,694,854,732,908,5,55,8,713.0,868.5
 ,732,854,770,907,5,55,0,751.0,854.0
a,770,854,808,908,5,56,1,789.0,868.5
 ,808,854,846,907,5,56,0,827.0,854.0
l,846,854,884,907,5,57,1,865.0,873.5
a,884,854,922,908,5,57,2,903.0,868.5
 ,922,854,960,907,5,57,0,941.0,854.0
o,960,854,998,908,5,58,1,979.0,868.5
t,998,854,1036,908,5,58,2,1017.0,872.5
r,1036,854,1074,907,5,58,3,1055.0,868.0
a,1074,854,1112,908,5,58,4,1093.0,868.5
 ,1112,854,1150,907,5,58,0,1131.0,854.0
a,1150,854,1188,908,5,59,1,1169.0,868.5
 ,1188,854,1226,907,5,59,0,1207.0,854.0
l,1226,854,1264,907,5,60,1,1245.0,873.5
a,1264,854,1302,908,5,60,2,1283.0,868.5
 ,1302,854,1340,907,5,60,0,1321.0,854.0
e,1340,854,1378,908,5,61,1,1359.0,868.5
x,1378,854,1416,907,5,61,2,1397.0,867.5
t,1416,854,1454,908,5,61,3,1435.0,872.5
i,1454,854,1492,907,5,61,4,1473.0,874.5
n,1492,854,1530,907,5,61,5,1511.0,868.0
c,1530,854,1568,908,5,61,6,1549.0,868.5
i,1568,854,1606,907,5,61,7,1587.0,874.5
ó,1606,854,1644,908,5,61,8,1625.0,874.5
n,1644,854,1682,907,5,61,9,1663.0,868.0
 ,1682,854,1720,907,5,61,0,1701.0,854.0
o,1720,854,1758,908,5,62,1,1739.0,868.5
 ,1758,854,1796,907,5,62,0,1777.0,854.0
f,1796,854,1834,907,5,63,1,1815.0,873.5
o,1834,854,1872,908,5,63,2,1853.0,868.5
r,1872,854,1910,907,5,63,3,1891.0,868.0
z,1910,854,1948,907,5,63,4,1929.0,867.5
á,1948,854,1986,908,5,63,5,1967.0,874.5
n,1986,854,2024,907,5,63,6,2005.0,868.0
d,2024,854,2062,908,5,63,7,2043.0,874.0
o,2062,854,2100,908,5,63,8,2081.0,868.5
l,2100,854,2138,907,5,63,9,2119.0,873.5
a,2138,854,2176,908,5,63,10,2157.0,868.5
 ,2176,854,2214,907,5,63,0,2195.0,854.0
a,2214,854,2252,908,5,64,1,2233.0,868.5
 ,2252,854,2290,907,5,64,0,2271.0,854.0
o,2290,854,2328,908,5,65,1,2309.0,868.5
c,2328,854,2366,908,5,65,2,2347.0,868.5
u,2366,854,2404,908,5,65,3,2385.0,868.0
p,2404,854,2442,919,5,65,4,2423.0,874.0
a,2442,854,2480,908,5,65,5,2461.0,868.5
r,2480,854,2518,907,5,65,6,2499.0,868.0
 ,2518,854,2556,907,5,65,0,2537.0,854.0
u,2556,854,2594,908,5,66,1,2575.0,868.0
n,2594,854,2632,907,5,66,2,2613.0,868.0
 ,2632,854,2670,907,5,66,0,2651.0,854.0
n,2670,854,2708,907,5,67,1,2689.0,868.0
i,2708,854,2746,907,5,67,2,2727.0,874.5
c,2746,854,2784,908,5,67,3,2765.0,868.5
h,2784,854,2822,907,5,67,4,2803.0,873.5
o,2822,854,2860,908,5,67,5,2841.0,868.5
 ,2860,854,2898,907,5,67,0,2879.0,854.0
d,2898,854,2936,908,5,68,1,2917.0,874.0
i,2936,854,2974,907,5,68,2,2955.0,874.5
f,2974,854,3012,907,5,68,3,2993.0,873.5
e,3012,854,3050,908,5,68,4,3031.0,868.5
r,3050,854,3088,907,5,68,5,3069.0,868.0
e,3088,854,3126,908,5,68,6,3107.0,868.5
n,3126,854,3164,907,5,68,7,3145.0,868.0
t,3164,854,3202,908,5,68,8,3183.0,872.5
e,3202,854,3240,908,5,68,9,3221.0,868.5
.,3240,854,3278,908,5,68,10,3259.0,858.0
 ,3278,854,3316,907,5,68,0,3297.0,854.0
E,3316,854,3354,907,5,69,1,3335.0,872.0
n,3354,854,3392,907,5,69,2,3373.0,868.0
e,10,980,48,1034,6,70,1,29.0,994.5
l,48,980,86,1033,6,70,2,67.0,999.5
 ,86,980,124,1033,6,70,0,105.0,980.0
c,124,980,162,1034,6,71,1,143.0,994.5
a,162,980,200,1034,6,71,2,181.0,994.5
s,200,980,238,1034,6,71,3,219.0,994.5
o,238,980,276,1034,6,71,4,257.0,994.5
 ,276,980,314,1033,6,71,0,295.0,980.0
d,314,980,352,1034,6,72,1,333.0,1000.0
e,352,980,390,1034,6,72,2,371.0,994.5
 ,390,980,428,1033,6,72,0,409.0,980.0
l,428,980,466,1033,6,73,1,447.0,999.5
o,466,980,504,1034,6,73,2,485.0,994.5
s,504,980,542,1034,6,73,3,523.0,994.5
 ,542,980,580,1033,6,73,0,561.0,980.0
n,580,980,618,1033,6,74,1,599.0,994.0
e,618,980,656,1034,6,74,2,637.0,994.5
a,656,980,694,1034,6,74,3,675.0,994.5
n,694,980,732,1033,6,74,4,713.0,994.0
d,732,980,770,1034,6,74,5,751.0,1000.0
e,770,980,808,1034,6,74,6,789.0,994.5
r,808,980,846,1033,6,74,7,827.0,994.0
t,846,980,884,1034,6,74,8,865.0,998.5
a,884,980,922,1034,6,74,9,903.0,994.5
l,922,980,960,1033,6,74,10,941.0,999.5
e,960,980,998,1034,6,74,11,979.0,994.5
s,998,980,1036,1034,6,74,12,1017.0,994.5
",",1036,980,1074,1042,6,74,13,1055.0,989.5
 ,1074,980,1112,1033,6,74,0,1093.0,980.0
l,1112,980,1150,1033,6,75,1,1131.0,999.5
a,1150,980,1188,1034,6,75,2,1169.0,994.5
 ,1188,980,1226,1033,6,75,0,1207.0,980.0
l,1226,980,1264,1033,6,76,1,1245.0,999.5
l,1264,980,1302,1033,6,76,2,1283.0,999.5
e,1302,980,1340,1034,6,76,3,1321.0,994.5
g,1340,980,1378,1045,6,76,4,1359.0,1000.0
a,1378,980,1416,1034,6,76,5,1397.0,994.5
d,1416,980,1454,1034,6,76,6,1435.0,1000.0
a,1454,980,1492,1034,6,76,7,1473.0,994.5
 ,1492,980,1530,1033,6,76,0,1511.0,980.0
d,1530,980,1568,1034,6,77,1,1549.0,1000.0
e,1568,980,1606,1034,6,77,2,1587.0,994.5
 ,1606,980,1644,1033,6,77,0,1625.0,980.0
l,1644,980,1682,1033,6,78,1,1663.0,999.5
o,1682,980,1720,1034,6,78,2,1701.0,994.5
s,1720,980,1758,1034,6,78,3,1739.0,994.5
 ,1758,980,1796,1033,6,78,0,1777.0,980.0
c,1796,980,1834,1034,6,79,1,1815.0,994.5
r,1834,980,1872,1033,6,79,2,1853.0,994.0
o,1872,980,1910,1034,6,79,3,1891.0,994.5
m,1910,980,1948,1033,6,79,4,1929.0,994.0
a,1948,980,1986,1034,6,79,5,1967.0,994.5
ñ,1986,980,2024,1033,6,79,6,2005.0,999.0
o,2024,980,2062,1034,6,79,7,2043.0,994.5
n,2062,980,2100,1033,6,79,8,2081.0,994.0
e,2100,980,2138,1034,6,79,9,2119.0,994.5
s,2138,980,2176,1034,6,79,10,2157.0,994.5
",",2176,980,2214,1042,6,79,11,2195.0,989.5
 ,2214,980,2252,1033,6,79,0,2233.0,980.0
c,2252,980,2290,1034,6,80,1,2271.0,994.5
o,2290,980,2328,1034,6,80,2,2309.0,994.5
n,2328,980,2366,1033,6,80,3,2347.0,994.0
 ,2366,980,2404,1033,6,80,0,2385.0,980.0
c,2404,980,2442,1034,6,81,1,2423.0,994.5
a,2442,980,2480,1034,6,81,2,2461.0,994.5
r,2480,980,2518,1033,6,81,3,2499.0,994.0
a,2518,980,2556,1034,6,81,4,2537.0,994.5
c,2556,980,2594,1034,6,81,5,2575.0,994.5
t,2594,980,2632,1034,6,81,6,2613.0,998.5
e,2632,980,2670,1034,6,81,7,2651.0,994.5
r,2670,980,2708,1033,6,81,8,2689.0,994.0
í,2708,980,2746,1033,6,81,9,2727.0,1000.0
s,2746,980,2784,1034,6,81,10,2765.0,994.5
t,2784,980,2822,1034,6,81,11,2803.0,998.5
i,2822,980,2860,1033,6,81,12,2841.0,1000.5
c,2860,980,2898,1034,6,81,13,2879.0,994.5
a,2898,980,2936,1034,6,81,14,2917.0,994.5
s,2936,980,2974,1034,6,81,15,2955.0,994.5
 ,2974,980,3012,1033,6,81,0,2993.0,980.0
a,3012,980,3050,1034,6,82,1,3031.0,994.5
d,3050,980,3088,1034,6,82,2,3069.0,1000.0
a,3088,980,3126,1034,6,82,3,3107.0,994.5
p,3126,980,3164,1045,6,82,4,3145.0,1000.0
