Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
e,2404,1106,2442,1160,6,74,1,2423.0,1120.5
u,2442,1106,2480,1160,6,74,2,2461.0,1120.0
r,2480,1106,2518,1159,6,74,3,2499.0,1120.0
o,2518,1106,2556,1160,6,74,4,2537.0,1120.5
p,2556,1106,2594,1171,6,74,5,2575.0,1126.0
e,2594,1106,2632,1160,6,74,6,2613.0,1120.5
o,2632,1106,2670,1160,6,74,7,2651.0,1120.5
s,2670,1106,2708,1160,6,74,8,2689.0,1120.5
 ,2708,1106,2746,1159,6,74,0,2727.0,1106.0
t,2746,1106,2784,1160,6,75,1,2765.0,1124.5
u,2784,1106,2822,1160,6,75,2,2803.0,1120.0
v,2822,1106,2860,1159,6,75,3,2841.0,1119.5
i,2860,1106,2898,1159,6,75,4,2879.0,1126.5
e,2898,1106,2936,1160,6,75,5,2917.0,1120.5
r,2936,1106,2974,1159,6,75,6,2955.0,1120.0
o,2974,1106,3012,1160,6,75,7,2993.0,1120.5
n,3012,1106,3050,1159,6,75,8,3031.0,1120.0
 ,3050,1106,3088,1159,6,75,0,3069.0,1106.0
s,3088,1106,3126,1160,6,76,1,3107.0,1120.5
o,3126,1106,3164,1160,6,76,2,3145.0,1120.5
b,3164,1106,3202,1160,6,76,3,3183.0,1126.0
r,3202,1106,3240,1159,6,76,4,3221.0,1120.0
e,3240,1106,3278,1160,6,76,5,3259.0,1120.5
 ,3278,1106,3316,1159,6,76,0,3297.0,1106.0
l,3316,1106,3354,1159,6,77,1,3335.0,1125.5
o,3354,1106,3392,1160,6,77,2,3373.0,1120.5
s,3392,1106,3430,1160,6,77,3,3411.0,1120.5
p,10,1232,48,1297,7,78,1,29.0,1252.0
u,48,1232,86,1286,7,78,2,67.0,1246.0
e,86,1232,124,1286,7,78,3,105.0,1246.5
b,124,1232,162,1286,7,78,4,143.0,1252.0
l,162,1232,200,1285,7,78,5,181.0,1251.5
o,200,1232,238,1286,7,78,6,219.0,1246.5
s,238,1232,276,1286,7,78,7,257.0,1246.5
 ,276,1232,314,1285,7,78,0,295.0,1232.0
a,314,1232,352,1286,7,79,1,333.0,1246.5
m,352,1232,390,1285,7,79,2,371.0,1246.0
e,390,1232,428,1286,7,79,3,409.0,1246.5
r,428,1232,466,1285,7,79,4,447.0,1246.0
i,466,1232,504,1285,7,79,5,485.0,1252.5
n,504,1232,542,1285,7,79,6,523.0,1246.0
d,542,1232,580,1286,7,79,7,561.0,1252.0
i,580,1232,618,1285,7,79,8,599.0,1252.5
o,618,1232,656,1286,7,79,9,637.0,1246.5
s,656,1232,694,1286,7,79,10,675.0,1246.5
 ,694,1232,732,1285,7,79,0,713.0,1232.0
e,732,1232,770,1286,7,80,1,751.0,1246.5
n,770,1232,808,1285,7,80,2,789.0,1246.0
 ,808,1232,846,1285,7,80,0,827.0,1232.0
A,846,1232,884,1285,7,81,1,865.0,1250.0
m,884,1232,922,1285,7,81,2,903.0,1246.0
é,922,1232,960,1286,7,81,3,941.0,1252.5
r,960,1232,998,1285,7,81,4,979.0,1246.0
i,998,1232,1036,1285,7,81,5,1017.0,1252.5
c,1036,1232,1074,1286,7,81,6,1055.0,1246.5
a,1074,1232,1112,1286,7,81,7,1093.0,1246.5
.,1112,1232,1150,1286,7,81,8,1131.0,1236.0
 ,1150,1232,1188,1285,7,81,0,1169.0,1232.0
L,1188,1232,1226,1285,7,82,1,1207.0,1250.0
o,1226,1232,1264,1286,7,82,2,1245.0,1246.5
s,1264,1232,1302,1286,7,82,3,1283.0,1246.5
 ,1302,1232,1340,1285,7,82,0,1321.0,1232.0
d,1340,1232,1378,1286,7,83,1,1359.0,1252.0
e,1378,1232,1416,1286,7,83,2,1397.0,1246.5
f,1416,1232,1454,1285,7,83,3,1435.0,1251.5
e,1454,1232,1492,1286,7,83,4,1473.0,1246.5
n,1492,1232,1530,1285,7,83,5,1511.0,1246.0
s,1530,1232,1568,1286,7,83,6,1549.0,1246.5
o,1568,1232,1606,1286,7,83,7,1587.0,1246.5
r,1606,1232,1644,1285,7,83,8,1625.0,1246.0
e,1644,1232,1682,1286,7,83,9,1663.0,1246.5
s,1682,1232,1720,1286,7,83,10,1701.0,1246.5
 ,1720,1232,1758,1285,7,83,0,1739.0,1232.0
d,1758,1232,1796,1286,7,84,1,1777.0,1252.0
e,1796,1232,1834,1286,7,84,2,1815.0,1246.5
 ,1834,1232,1872,1285,7,84,0,1853.0,1232.0
e,1872,1232,1910,1286,7,85,1,1891.0,1246.5
s,1910,1232,1948,1286,7,85,2,1929.0,1246.5
t,1948,1232,1986,1286,7,85,3,1967.0,1250.5
a,1986,1232,2024,1286,7,85,4,2005.0,1246.5
 ,2024,1232,2062,1285,7,85,0,2043.0,1232.0
h,2062,1232,2100,1285,7,86,1,2081.0,1251.5
i,2100,1232,2138,1285,7,86,2,2119.0,1252.5
p,2138,1232,2176,1297,7,86,3,2157.0,1252.0
ó,2176,1232,2214,1286,7,86,4,2195.0,1252.5
t,2214,1232,2252,1286,7,86,5,2233.0,1250.5
e,2252,1232,2290,1286,7,86,6,2271.0,1246.5
s,2290,1232,2328,1286,7,86,7,2309.0,1246.5
i,2328,1232,2366,1285,7,86,8,2347.0,1252.5
s,2366,1232,2404,1286,7,86,9,2385.0,1246.5
 ,2404,1232,2442,1285,7,86,0,2423.0,1232.0
s,2442,1232,2480,1286,7,87,1,2461.0,1246.5
o,2480,1232,2518,1286,7,87,2,2499.0,1246.5
s,2518,1232,2556,1286,7,87,3,2537.0,1246.5
t,2556,1232,2594,1286,7,87,4,2575.0,1250.5
i,2594,1232,2632,1285,7,87,5,2613.0,1252.5
e,2632,1232,2670,1286,7,87,6,2651.0,1246.5
n,2670,1232,2708,1285,7,87,7,2689.0,1246.0
e,2708,1232,2746,1286,7,87,8,2727.0,1246.5
n,2746,1232,2784,1285,7,87,9,2765.0,1246.0
 ,2784,1232,2822,1285,7,87,0,2803.0,1232.0
q,2822,1232,2860,1297,7,88,1,2841.0,1252.0
u,2860,1232,2898,1286,7,88,2,2879.0,1246.0
e,2898,1232,2936,1286,7,88,3,2917.0,1246.5
 ,2936,1232,2974,1285,7,88,0,2955.0,1232.0
l,2974,1232,3012,1285,7,89,1,2993.0,1251.5
a,3012,1232,3050,1286,7,89,2,3031.0,1246.5
s,3050,1232,3088,1286,7,89,3,3069.0,1246.5
e,10,1358,48,1412,8,90,1,29.0,1372.5
n,48,1358,86,1411,8,90,2,67.0,1372.0
f,86,1358,124,1411,8,90,3,105.0,1377.5
e,124,1358,162,1412,8,90,4,143.0,1372.5
r,162,1358,200,1411,8,90,5,181.0,1372.0
m,200,1358,238,1411,8,90,6,219.0,1372.0
e,238,1358,276,1412,8,90,7,257.0,1372.5
d,276,1358,314,1412,8,90,8,295.0,1378.0
a,314,1358,352,1412,8,90,9,333.0,1372.5
d,352,1358,390,1412,8,90,10,371.0,1378.0
e,390,1358,428,1412,8,90,11,409.0,1372.5
s,428,1358,466,1412,8,90,12,447.0,1372.5
 ,466,1358,504,1411,8,90,0,485.0,1358.0
r,504,1358,542,1411,8,91,1,523.0,1372.0
e,542,1358,580,1412,8,91,2,561.0,1372.5
s,580,1358,618,1412,8,91,3,599.0,1372.5
p,618,1358,656,1423,8,91,4,637.0,1378.0
o,656,1358,694,1412,8,91,5,675.0,1372.5
n,694,1358,732,1411,8,91,6,713.0,1372.0
s,732,1358,770,1412,8,91,7,751.0,1372.5
a,770,1358,808,1412,8,91,8,789.0,1372.5
b,808,1358,846,1412,8,91,9,827.0,1378.0
l,846,1358,884,1411,8,91,10,865.0,1377.5
e,884,1358,922,1412,8,91,11,903.0,1372.5
s,922,1358,960,1412,8,91,12,941.0,1372.5
 ,960,1358,998,1411,8,91,0,979.0,1358.0
d,998,1358,1036,1412,8,92,1,1017.0,1378.0
e,1036,1358,1074,1412,8,92,2,1055.0,1372.5
 ,1074,1358,1112,1411,8,92,0,1093.0,1358.0
l,1112,1358,1150,1411,8,93,1,1131.0,1377.5
a,1150,1358,1188,1412,8,93,2,1169.0,1372.5
 ,1188,1358,1226,1411,8,93,0,1207.0,1358.0
e,1226,1358,1264,1412,8,94,1,1245.0,1372.5
x,1264,1358,1302,1411,8,94,2,1283.0,1371.5
t,1302,1358,1340,1412,8,94,3,1321.0,1376.5
i,1340,1358,1378,1411,8,94,4,1359.0,1378.5
n,1378,1358,1416,1411,8,94,5,1397.0,1372.0
c,1416,1358,1454,1412,8,94,6,1435.0,1372.5
i,1454,1358,1492,1411,8,94,7,1473.0,1378.5
ó,1492,1358,1530,1412,8,94,8,1511.0,1378.5
n,1530,1358,1568,1411,8,94,9,1549.0,1372.0
 ,1568,1358,1606,1411,8,94,0,1587.0,1358.0
d,1606,1358,1644,1412,8,95,1,1625.0,1378.0
e,1644,1358,1682,1412,8,95,2,1663.0,1372.5
 ,1682,1358,1720,1411,8,95,0,1701.0,1358.0
l,1720,1358,1758,1411,8,96,1,1739.0,1377.5
o,1758,1358,1796,1412,8,96,2,1777.0,1372.5
s,1796,1358,1834,1412,8,96,3,1815.0,1372.5
 ,1834,1358,1872,1411,8,96,0,1853.0,1358.0
n,1872,1358,1910,1411,8,97,1,1891.0,1372.0
e,1910,1358,1948,1412,8,97,2,1929.0,1372.5
a,1948,1358,1986,1412,8,97,3,1967.0,1372.5
n,1986,1358,2024,1411,8,97,4,2005.0,1372.0
d,2024,1358,2062,1412,8,97,5,2043.0,1378.0
e,2062,1358,2100,1412,8,97,6,2081.0,1372.5
r,2100,1358,2138,1411,8,97,7,2119.0,1372.0
t,2138,1358,2176,1412,8,97,8,2157.0,1376.5
a,2176,1358,2214,1412,8,97,9,2195.0,1372.5
l,2214,1358,2252,1411,8,97,10,2233.0,1377.5
e,2252,1358,2290,1412,8,97,11,2271.0,1372.5
s,2290,1358,2328,1412,8,97,12,2309.0,1372.5
 ,2328,1358,2366,1411,8,97,0,2347.0,1358.0
n,2366,1358,2404,1411,8,98,1,2385.0,1372.0
o,2404,1358,2442,1412,8,98,2,2423.0,1372.5
 ,2442,1358,2480,1411,8,98,0,2461.0,1358.0
d,2480,1358,2518,1412,8,99,1,2499.0,1378.0
e,2518,1358,2556,1412,8,99,2,2537.0,1372.5
b,2556,1358,2594,1412,8,99,3,2575.0,1378.0
e,2594,1358,2632,1412,8,99,4,2613.0,1372.5
r,2632,1358,2670,1411,8,99,5,2651.0,1372.0
í,2670,1358,2708,1411,8,99,6,2689.0,1378.0
a,2708,1358,2746,1412,8,99,7,2727.0,1372.5
n,2746,1358,2784,1411,8,99,8,2765.0,1372.0
 ,2784,1358,2822,1411,8,99,0,2803.0,1358.0
s,2822,1358,2860,1412,8,100,1,2841.0,1372.5
e,2860,1358,2898,1412,8,100,2,2879.0,1372.5
r,2898,1358,2936,1411,8,100,3,2917.0,1372.0
 ,2936,1358,2974,1411,8,100,0,2955.0,1358.0
l,2974,1358,3012,1411,8,101,1,2993.0,1377.5
a,3012,1358,3050,1412,8,101,2,3031.0,1372.5
s,3050,1358,3088,1412,8,101,3,3069.0,1372.5
 ,3088,1358,3126,1411,8,101,0,3107.0,1358.0
m,3126,1358,3164,1411,8,102,1,3145.0,1372.0
i,3164,1358,3202,1411,8,102,2,3183.0,1378.5
s,3202,1358,3240,1412,8,102,3,3221.0,1372.5
m,3240,1358,3278,1411,8,102,4,3259.0,1372.0
a,3278,1358,3316,1412,8,102,5,3297.0,1372.5
s,3316,1358,3354,1412,8,102,6,3335.0,1372.5
q,10,1484,48,1549,9,103,1,29.0,1504.0
u,48,1484,86,1538,9,103,2,67.0,1498.0
e,86,1484,124,1538,9,103,3,105.0,1498.5
 ,124,1484,162,1537,9,103,0,143.0,1484.0
a,162,1484,200,1538,9,104,1,181.0,1498.5
c,200,1484,238,1538,9,104,2,219.0,1498.5
t,238,1484,276,1538,9,104,3,257.0,1502.5
u,276,1484,314,1538,9,104,4,295.0,1498.0
a,314,1484,352,1538,9,104,5,333.0,1498.5
l,352,1484,390,1537,9,104,6,371.0,1503.5
m,390,1484,428,1537,9,104,7,409.0,1498.0
e,428,1484,466,1538,9,104,8,447.0,1498.5
n,466,1484,504,1537,9,104,9,485.0,1498.0
t,504,1484,542,1538,9,104,10,523.0,1502.5
e,542,1484,580,1538,9,104,11,561.0,1498.5
 ,580,1484,618,1537,9,104,0,599.0,1484.0
c,618,1484,656,1538,9,105,1,637.0,1498.5
a,656,1484,694,1538,9,105,2,675.0,1498.5
u,694,1484,732,1538,9,105,3,713.0,1498.0
s,732,1484,770,1538,9,105,4,751.0,1498.5
a,770,1484,808,1538,9,105,5,789.0,1498.5
n,808,1484,846,1537,9,105,6,827.0,1498.0
 ,846,1484,884,1537,9,105,0,865.0,1484.0
e,884,1484,922,1538,9,106,1,903.0,1498.5
p,922,1484,960,1549,9,106,2,941.0,1504.0
i,960,1484,998,1537,9,106,3,979.0,1504.5
d,998,1484,1036,1538,9,106,4,1017.0,1504.0
e,1036,1484,1074,1538,9,106,5,1055.0,1498.5
m,1074,1484,1112,1537,9,106,6,1093.0,1498.0
i,1112,1484,1150,1537,9,106,7,1131.0,1504.5
a,1150,1484,1188,1538,9,106,8,1169.0,1498.5
s,1188,1484,1226,1538,9,106,9,1207.0,1498.5
",",1226,1484,1264,1546,9,106,10,1245.0,1493.5
 ,1264,1484,1302,1537,9,106,0,1283.0,1484.0
c,1302,1484,1340,1538,9,107,1,1321.0,1498.5
o,1340,1484,1378,1538,9,107,2,1359.0,1498.5
m,1378,1484,1416,1537,9,107,3,1397.0,1498.0
o,1416,1484,1454,1538,9,107,4,1435.0,1498.5
 ,1454,1484,1492,1537,9,107,0,1473.0,1484.0
e,1492,1484,1530,1538,9,108,1,1511.0,1498.5
l,1530,1484,1568,1537,9,108,2,1549.0,1503.5
 ,1568,1484,1606,1537,9,108,0,1587.0,1484.0
c,1606,1484,1644,1538,9,109,1,1625.0,1498.5
ó,1644,1484,1682,1538,9,109,2,1663.0,1504.5
l,1682,1484,1720,1537,9,109,3,1701.0,1503.5
e,1720,1484,1758,1538,9,109,4,1739.0,1498.5
r,1758,1484,1796,1537,9,109,5,1777.0,1498.0
a,1796,1484,1834,1538,9,109,6,1815.0,1498.5
 ,1834,1484,1872,1537,9,109,0,1853.0,1484.0
o,1872,1484,1910,1538,9,110,1,1891.0,1498.5
 ,1910,1484,1948,1537,9,110,0,1929.0,1484.0
l,1948,1484,1986,1537,9,111,1,1967.0,1503.5
a,1986,1484,2024,1538,9,111,2,2005.0,1498.5
 ,2024,1484,2062,1537,9,111,0,2043.0,1484.0
p,2062,1484,2100,1549,9,112,1,2081.0,1504.0
e,2100,1484,2138,1538,9,112,2,2119.0,1498.5
s,2138,1484,2176,1538,9,112,3,2157.0,1498.5
t,2176,1484,2214,1538,9,112,4,2195.0,1502.5
e,2214,1484,2252,1538,9,112,5,2233.0,1498.5
",",2252,1484,2290,1546,9,112,6,2271.0,1493.5
 ,2290,1484,2328,1537,9,112,0,2309.0,1484.0
y,2328,1484,2366,1549,9,113,1,2347.0,1503.5
a,2366,1484,2404,1538,9,113,2,2385.0,1498.5
 ,2404,1484,2442,1537,9,113,0,2423.0,1484.0
q,2442,1484,2480,1549,9,114,1,2461.0,1504.0
u,2480,1484,2518,1538,9,114,2,2499.0,1498.0
e,2518,1484,2556,1538,9,114,3,2537.0,1498.5
 ,2556,1484,2594,1537,9,114,0,2575.0,1484.0
e,2594,1484,2632,1538,9,115,1,2613.0,1498.5
s,2632,1484,2670,1538,9,115,2,2651.0,1498.5
t,2670,1484,2708,1538,9,115,3,2689.0,1502.5
a,2708,1484,2746,1538,9,115,4,2727.0,1498.5
s,2746,1484,2784,1538,9,115,5,2765.0,1498.5
 ,2784,1484,2822,1537,9,115,0,2803.0,1484.0
e,2822,1484,2860,1538,9,116,1,2841.0,1498.5
n,2860,1484,2898,1537,9,116,2,2879.0,1498.0
f,2898,1484,2936,1537,9,116,3,2917.0,1503.5
e,2936,1484,2974,1538,9,116,4,2955.0,1498.5
r,2974,1484,3012,1537,9,116,5,2993.0,1498.0
m,3012,1484,3050,1537,9,116,6,3031.0,1498.0
e,3050,1484,3088,1538,9,116,7,3069.0,1498.5
d,3088,1484,3126,1538,9,116,8,3107.0,1504.0
a,3126,1484,3164,1538,9,116,9,3145.0,1498.5
d,3164,1484,3202,1538,9,116,10,3183.0,1504.0
e,3202,1484,3240,1538,9,116,11,3221.0,1498.5
s,3240,1484,3278,1538,9,116,12,3259.0,1498.5
r,10,1610,48,1663,10,117,1,29.0,1624.0
e,48,1610,86,1664,10,117,2,67.0,1624.5
q,86,1610,124,1675,10,117,3,105.0,1630.0
u,124,1610,162,1664,10,117,4,143.0,1624.0
i,162,1610,200,1663,10,117,5,181.0,1630.5
e,200,1610,238,1664,10,117,6,219.0,1624.5
r,238,1610,276,1663,10,117,7,257.0,1624.0
e,276,1610,314,1664,10,117,8,295.0,1624.5
n,314,1610,352,1663,10,117,9,333.0,1624.0
 ,352,1610,390,1663,10,117,0,371.0,1610.0
p,390,1610,428,1675,10,118,1,409.0,1630.0
o,428,1610,466,1664,10,118,2,447.0,1624.5
b,466,1610,504,1664,10,118,3,485.0,1630.0
l,504,1610,542,1663,10,118,4,523.0,1629.5
a,542,1610,580,1664,10,118,5,561.0,1624.5
c,580,1610,618,1664,10,118,6,599.0,1624.5
i,618,1610,656,1663,10,118,7,637.0,1630.5
o,656,1610,694,1664,10,118,8,675.0,1624.5
n,694,1610,732,1663,10,118,9,713.0,1624.0
e,732,1610,770,1664,10,118,10,751.0,1624.5
s,770,1610,808,1664,10,118,11,789.0,1624.5
 ,808,1610,846,1663,10,118,0,827.0,1610.0
g,846,1610,884,1675,10,119,1,865.0,1630.0
r,884,1610,922,1663,10,119,2,903.0,1624.0
a,922,1610,960,1664,10,119,3,941.0,1624.5
n,960,1610,998,1663,10,119,4,979.0,1624.0
d,998,1610,1036,1664,10,119,5,1017.0,1630.0
e,1036,1610,1074,1664,10,119,6,1055.0,1624.5
s,1074,1610,1112,1664,10,119,7,1093.0,1624.5
 ,1112,1610,1150,1663,10,119,0,1131.0,1610.0
y,1150,1610,1188,1675,10,120,1,1169.0,1629.5
 ,1188,1610,1226,1663,10,120,0,1207.0,1610.0
s,1226,1610,1264,1664,10,121,1,1245.0,1624.5
e,1264,1610,1302,1664,10,121,2,1283.0,1624.5
d,1302,1610,1340,1664,10,121,3,1321.0,1630.0
e,1340,1610,1378,1664,10,121,4,1359.0,1624.5
n,1378,1610,1416,1663,10,121,5,1397.0,1624.0
t,1416,1610,1454,1664,10,121,6,1435.0,1628.5
a,1454,1610,1492,1664,10,121,7,1473.0,1624.5
r,1492,1610,1530,1663,10,121,8,1511.0,1624.0
i,1530,1610,1568,1663,10,121,9,1549.0,1630.5
a,1568,1610,1606,1664,10,121,10,1587.0,1624.5
s,1606,1610,1644,1664,10,121,11,1625.0,1624.5
 ,1644,1610,1682,1663,10,121,0,1663.0,1610.0
p,1682,1610,1720,1675,10,122,1,1701.0,1630.0
a,1720,1610,1758,1664,10,122,2,1739.0,1624.5
r,1758,1610,1796,1663,10,122,3,1777.0,1624.0
a,1796,1610,1834,1664,10,122,4,1815.0,1624.5
 ,1834,1610,1872,1663,10,122,0,1853.0,1610.0
p,1872,1610,1910,1675,10,123,1,1891.0,1630.0
r,1910,1610,1948,1663,10,123,2,1929.0,1624.0
o,1948,1610,1986,1664,10,123,3,1967.0,1624.5
p,1986,1610,2024,1675,10,123,4,2005.0,1630.0
a,2024,1610,2062,1664,10,123,5,2043.0,1624.5
g,2062,1610,2100,1675,10,123,6,2081.0,1630.0
a,2100,1610,2138,1664,10,123,7,2119.0,1624.5
r,2138,1610,2176,1663,10,123,8,2157.0,1624.0
s,2176,1610,2214,1664,10,123,9,2195.0,1624.5
e,2214,1610,2252,1664,10,123,10,2233.0,1624.5
 ,2252,1610,2290,1663,10,123,0,2271.0,1610.0
e,2290,1610,2328,1664,10,124,1,2309.0,1624.5
f,2328,1610,2366,1663,10,124,2,2347.0,1629.5
i,2366,1610,2404,1663,10,124,3,2385.0,1630.5
c,2404,1610,2442,1664,10,124,4,2423.0,1624.5
i,2442,1610,2480,1663,10,124,5,2461.0,1630.5
e,2480,1610,2518,1664,10,124,6,2499.0,1624.5
n,2518,1610,2556,1663,10,124,7,2537.0,1624.0
t,2556,1610,2594,1664,10,124,8,2575.0,1628.5
e,2594,1610,2632,1664,10,124,9,2613.0,1624.5
m,2632,1610,2670,1663,10,124,10,2651.0,1624.0
e,2670,1610,2708,1664,10,124,11,2689.0,1624.5
n,2708,1610,2746,1663,10,124,12,2727.0,1624.0
t,2746,1610,2784,1664,10,124,13,2765.0,1628.5
e,2784,1610,2822,1664,10,124,14,2803.0,1624.5
.,2822,1610,2860,1664,10,124,15,2841.0,1614.0
 ,2860,1610,2898,1663,10,124,0,2879.0,1610.0
E,2898,1610,2936,1663,10,125,1,2917.0,1628.0
n,2936,1610,2974,1663,10,125,2,2955.0,1624.0
 ,2974,1610,3012,1663,10,125,0,2993.0,1610.0
e,3012,1610,3050,1664,10,126,1,3031.0,1624.5
l,3050,1610,3088,1663,10,126,2,3069.0,1629.5
 ,3088,1610,3126,1663,10,126,0,3107.0,1610.0
c,3126,1610,3164,1664,10,127,1,3145.0,1624.5
a,3164,1610,3202,1664,10,127,2,3183.0,1624.5
s,3202,1610,3240,1664,10,127,3,3221.0,1624.5
o,3240,1610,3278,1664,10,127,4,3259.0,1624.5
 ,3278,1610,3316,1663,10,127,0,3297.0,1610.0
d,3316,1610,3354,1664,10,128,1,3335.0,1630.0
e,3354,1610,3392,1664,10,128,2,3373.0,1624.5
l,10,1736,48,1789,11,129,1,29.0,1755.5
o,48,1736,86,1790,11,129,2,67.0,1750.5
s,86,1736,124,1790,11,129,3,105.0,1750.5
 ,124,1736,162,1789,11,129,0,143.0,1736.0
n,162,1736,200,1789,11,130,1,181.0,1750.0
e,200,1736,238,1790,11,130,2,219.0,1750.5
a,238,1736,276,1790,11,130,3,257.0,1750.5
n,276,1736,314,1789,11,130,4,295.0,1750.0
d,314,1736,352,1790,11,130,5,333.0,1756.0
e,352,1736,390,1790,11,130,6,371.0,1750.5
r,390,1736,428,1789,11,130,7,409.0,1750.0
t,428,1736,466,1790,11,130,8,447.0,1754.5
a,466,1736,504,1790,11,130,9,485.0,1750.5
l,504,1736,542,1789,11,130,10,523.0,1755.5
e,542,1736,580,1790,11,130,11,561.0,1750.5
s,580,1736,618,1790,11,130,12,599.0,1750.5
",",618,1736,656,1798,11,130,13,637.0,1745.5
 ,656,1736,694,1789,11,130,0,675.0,1736.0
q,694,1736,732,1801,11,131,1,713.0,1756.0
u,732,1736,770,1790,11,131,2,751.0,1750.0
e,770,1736,808,1790,11,131,3,789.0,1750.5
 ,808,1736,846,1789,11,131,0,827.0,1736.0
v,846,1736,884,1789,11,132,1,865.0,1749.5
i,884,1736,922,1789,11,132,2,903.0,1756.5
v,922,1736,960,1789,11,132,3,941.0,1749.5
í,960,1736,998,1789,11,132,4,979.0,1756.0
a,998,1736,1036,1790,11,132,5,1017.0,1750.5
n,1036,1736,1074,1789,11,132,6,1055.0,1750.0
 ,1074,1736,1112,1789,11,132,0,1093.0,1736.0
e,1112,1736,1150,1790,11,133,1,1131.0,1750.5
n,1150,1736,1188,1789,11,133,2,1169.0,1750.0
 ,1188,1736,1226,1789,11,133,0,1207.0,1736.0
g,1226,1736,1264,1801,11,134,1,1245.0,1756.0
r,1264,1736,1302,1789,11,134,2,1283.0,1750.0
u,1302,1736,1340,1790,11,134,3,1321.0,1750.0
p,1340,1736,1378,1801,11,134,4,1359.0,1756.0
o,1378,1736,1416,1790,11,134,5,1397.0,1750.5
s,1416,1736,1454,1790,11,134,6,1435.0,1750.5
 ,1454,1736,1492,1789,11,134,0,1473.0,1736.0
p,1492,1736,1530,1801,11,135,1,1511.0,1756.0
e,1530,1736,1568,1790,11,135,2,1549.0,1750.5
q,1568,1736,1606,1801,11,135,3,1587.0,1756.0
u,1606,1736,1644,1790,11,135,4,1625.0,1750.0
e,1644,1736,1682,1790,11,135,5,1663.0,1750.5
ñ,1682,1736,1720,1789,11,135,6,1701.0,1755.0
o,1720,1736,1758,1790,11,135,7,1739.0,1750.5
s,1758,1736,1796,1790,11,135,8,1777.0,1750.5
 ,1796,1736,1834,1789,11,135,0,1815.0,1736.0
y,1834,1736,1872,1801,11,136,1,1853.0,1755.5
 ,1872,1736,1910,1789,11,136,0,1891.0,1736.0
n,1910,1736,1948,1789,11,137,1,1929.0,1750.0
ó,1948,1736,1986,1790,11,137,2,1967.0,1756.5
m,1986,1736,2024,1789,11,137,3,2005.0,1750.0
a,2024,1736,2062,1790,11,137,4,2043.0,1750.5
d,2062,1736,2100,1790,11,137,5,2081.0,1756.0
a,2100,1736,2138,1790,11,137,6,2119.0,1750.5
s,2138,1736,2176,1790,11,137,7,2157.0,1750.5
",",2176,1736,2214,1798,11,137,8,2195.0,1745.5
 ,2214,1736,2252,1789,11,137,0,2233.0,1736.0
l,2252,1736,2290,1789,11,138,1,2271.0,1755.5
o,2290,1736,2328,1790,11,138,2,2309.0,1750.5
s,2328,1736,2366,1790,11,138,3,2347.0,1750.5
 ,2366,1736,2404,1789,11,138,0,2385.0,1736.0
p,2404,1736,2442,1801,11,139,1,2423.0,1756.0
a,2442,1736,2480,1790,11,139,2,2461.0,1750.5
t,2480,1736,2518,1790,11,139,3,2499.0,1754.5
ó,2518,1736,2556,1790,11,139,4,2537.0,1756.5
g,2556,1736,2594,1801,11,139,5,2575.0,1756.0
e,2594,1736,2632,1790,11,139,6,2613.0,1750.5
n,2632,1736,2670,1789,11,139,7,2651.0,1750.0
o,2670,1736,2708,1790,11,139,8,2689.0,1750.5
s,2708,1736,2746,1790,11,139,9,2727.0,1750.5
 ,2746,1736,2784,1789,11,139,0,2765.0,1736.0
q,2784,1736,2822,1801,11,140,1,2803.0,1756.0
u,2822,1736,2860,1790,11,140,2,2841.0,1750.0
e,2860,1736,2898,1790,11,140,3,2879.0,1750.5
 ,2898,1736,2936,1789,11,140,0,2917.0,1736.0
l,2936,1736,2974,1789,11,141,1,2955.0,1755.5
o,2974,1736,3012,1790,11,141,2,2993.0,1750.5
s,3012,1736,3050,1790,11,141,3,3031.0,1750.5
 ,3050,1736,3088,1789,11,141,0,3069.0,1736.0
a,3088,1736,3126,1790,11,142,1,3107.0,1750.5
f,3126,1736,3164,1789,11,142,2,3145.0,1755.5
e,3164,1736,3202,1790,11,142,3,3183.0,1750.5
c,3202,1736,3240,1790,11,142,4,3221.0,1750.5
t,3240,1736,3278,1790,11,142,5,3259.0,1754.5
a,3278,1736,3316,1790,11,142,6,3297.0,1750.5
r,3316,1736,3354,1789,11,142,7,3335.0,1750.0
o,3354,1736,3392,1790,11,142,8,3373.0,1750.5
n,3392,1736,3430,1789,11,142,9,3411.0,1750.0
p,10,1862,48,1927,12,143,1,29.0,1882.0
r,48,1862,86,1915,12,143,2,67.0,1876.0
o,86,1862,124,1916,12,143,3,105.0,1876.5
b,124,1862,162,1916,12,143,4,143.0,1882.0
a,162,1862,200,1916,12,143,5,181.0,1876.5
b,200,1862,238,1916,12,143,6,219.0,1882.0
l,238,1862,276,1915,12,143,7,257.0,1881.5
e,276,1862,314,1916,12,143,8,295.0,1876.5
m,314,1862,352,1915,12,143,9,333.0,1876.0
e,352,1862,390,1916,12,143,10,371.0,1876.5
n,390,1862,428,1915,12,143,11,409.0,1876.0
t,428,1862,466,1916,12,143,12,447.0,1880.5
e,466,1862,504,1916,12,143,13,485.0,1876.5
 ,504,1862,542,1915,12,143,0,523.0,1862.0
f,542,1862,580,1915,12,144,1,561.0,1881.5
u,580,1862,618,1916,12,144,2,599.0,1876.0
