Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
 ,1416,350,1454,403,1,7,0,1435.0,350.0
n,1454,350,1492,403,1,8,1,1473.0,364.0
e,1492,350,1530,404,1,8,2,1511.0,364.5
a,1530,350,1568,404,1,8,3,1549.0,364.5
n,1568,350,1606,403,1,8,4,1587.0,364.0
d,1606,350,1644,404,1,8,5,1625.0,370.0
e,1644,350,1682,404,1,8,6,1663.0,364.5
r,1682,350,1720,403,1,8,7,1701.0,364.0
t,1720,350,1758,404,1,8,8,1739.0,368.5
a,1758,350,1796,404,1,8,9,1777.0,364.5
l,1796,350,1834,403,1,8,10,1815.0,369.5
e,1834,350,1872,404,1,8,11,1853.0,364.5
s,1872,350,1910,404,1,8,12,1891.0,364.5
 ,1910,350,1948,403,1,8,0,1929.0,350.0
s,1948,350,1986,404,1,9,1,1967.0,364.5
e,1986,350,2024,404,1,9,2,2005.0,364.5
 ,2024,350,2062,403,1,9,0,2043.0,350.0
v,2062,350,2100,403,1,10,1,2081.0,363.5
e,2100,350,2138,404,1,10,2,2119.0,364.5
 ,2138,350,2176,403,1,10,0,2157.0,350.0
c,2176,350,2214,404,1,11,1,2195.0,364.5
o,2214,350,2252,404,1,11,2,2233.0,364.5
m,2252,350,2290,403,1,11,3,2271.0,364.0
o,2290,350,2328,404,1,11,4,2309.0,364.5
 ,2328,350,2366,403,1,11,0,2347.0,350.0
u,2366,350,2404,404,1,12,1,2385.0,364.0
n,2404,350,2442,403,1,12,2,2423.0,364.0
 ,2442,350,2480,403,1,12,0,2461.0,350.0
f,2480,350,2518,403,1,13,1,2499.0,369.5
e,2518,350,2556,404,1,13,2,2537.0,364.5
n,2556,350,2594,403,1,13,3,2575.0,364.0
ó,2594,350,2632,404,1,13,4,2613.0,370.5
m,2632,350,2670,403,1,13,5,2651.0,364.0
e,2670,350,2708,404,1,13,6,2689.0,364.5
n,2708,350,2746,403,1,13,7,2727.0,364.0
o,2746,350,2784,404,1,13,8,2765.0,364.5
 ,2784,350,2822,403,1,13,0,2803.0,350.0
m,2822,350,2860,403,1,14,1,2841.0,364.0
á,2860,350,2898,404,1,14,2,2879.0,370.5
s,2898,350,2936,404,1,14,3,2917.0,364.5
 ,2936,350,2974,403,1,14,0,2955.0,350.0
d,2974,350,3012,404,1,15,1,2993.0,370.0
e,3012,350,3050,404,1,15,2,3031.0,364.5
 ,3050,350,3088,403,1,15,0,3069.0,350.0
l,3088,350,3126,403,1,16,1,3107.0,369.5
a,3126,350,3164,404,1,16,2,3145.0,364.5
r,10,476,48,529,2,17,1,29.0,490.0
e,48,476,86,530,2,17,2,67.0,490.5
v,86,476,124,529,2,17,3,105.0,489.5
o,124,476,162,530,2,17,4,143.0,490.5
l,162,476,200,529,2,17,5,181.0,495.5
u,200,476,238,530,2,17,6,219.0,490.0
c,238,476,276,530,2,17,7,257.0,490.5
i,276,476,314,529,2,17,8,295.0,496.5
ó,314,476,352,530,2,17,9,333.0,496.5
n,352,476,390,529,2,17,10,371.0,490.0
 ,390,476,428,529,2,17,0,409.0,476.0
e,428,476,466,530,2,18,1,447.0,490.5
c,466,476,504,530,2,18,2,485.0,490.5
o,504,476,542,530,2,18,3,523.0,490.5
l,542,476,580,529,2,18,4,561.0,495.5
ó,580,476,618,530,2,18,5,599.0,496.5
g,618,476,656,541,2,18,6,637.0,496.0
i,656,476,694,529,2,18,7,675.0,496.5
c,694,476,732,530,2,18,8,713.0,490.5
a,732,476,770,530,2,18,9,751.0,490.5
 ,770,476,808,529,2,18,0,789.0,476.0
q,808,476,846,541,2,19,1,827.0,496.0
u,846,476,884,530,2,19,2,865.0,490.0
e,884,476,922,530,2,19,3,903.0,490.5
 ,922,476,960,529,2,19,0,941.0,476.0
a,960,476,998,530,2,20,1,979.0,490.5
c,998,476,1036,530,2,20,2,1017.0,490.5
o,1036,476,1074,530,2,20,3,1055.0,490.5
n,1074,476,1112,529,2,20,4,1093.0,490.0
t,1112,476,1150,530,2,20,5,1131.0,494.5
e,1150,476,1188,530,2,20,6,1169.0,490.5
c,1188,476,1226,530,2,20,7,1207.0,490.5
i,1226,476,1264,529,2,20,8,1245.0,496.5
ó,1264,476,1302,530,2,20,9,1283.0,496.5
 ,1302,476,1340,529,2,20,0,1321.0,476.0
e,1340,476,1378,530,2,21,1,1359.0,490.5
n,1378,476,1416,529,2,21,2,1397.0,490.0
 ,1416,476,1454,529,2,21,0,1435.0,476.0
E,1454,476,1492,529,2,22,1,1473.0,494.0
u,1492,476,1530,530,2,22,2,1511.0,490.0
r,1530,476,1568,529,2,22,3,1549.0,490.0
a,1568,476,1606,530,2,22,4,1587.0,490.5
s,1606,476,1644,530,2,22,5,1625.0,490.5
i,1644,476,1682,529,2,22,6,1663.0,496.5
a,1682,476,1720,530,2,22,7,1701.0,490.5
",",1720,476,1758,538,2,22,8,1739.0,485.5
 ,1758,476,1796,529,2,22,0,1777.0,476.0
y,1796,476,1834,541,2,23,1,1815.0,495.5
 ,1834,476,1872,529,2,23,0,1853.0,476.0
m,1872,476,1910,529,2,24,1,1891.0,490.0
u,1910,476,1948,530,2,24,2,1929.0,490.0
y,1948,476,1986,541,2,24,3,1967.0,495.5
 ,1986,476,2024,529,2,24,0,2005.0,476.0
e,2024,476,2062,530,2,25,1,2043.0,490.5
s,2062,476,2100,530,2,25,2,2081.0,490.5
p,2100,476,2138,541,2,25,3,2119.0,496.0
e,2138,476,2176,530,2,25,4,2157.0,490.5
c,2176,476,2214,530,2,25,5,2195.0,490.5
i,2214,476,2252,529,2,25,6,2233.0,496.5
a,2252,476,2290,530,2,25,7,2271.0,490.5
l,2290,476,2328,529,2,25,8,2309.0,495.5
m,2328,476,2366,529,2,25,9,2347.0,490.0
e,2366,476,2404,530,2,25,10,2385.0,490.5
n,2404,476,2442,529,2,25,11,2423.0,490.0
t,2442,476,2480,530,2,25,12,2461.0,494.5
e,2480,476,2518,530,2,25,13,2499.0,490.5
 ,2518,476,2556,529,2,25,0,2537.0,476.0
e,2556,476,2594,530,2,26,1,2575.0,490.5
n,2594,476,2632,529,2,26,2,2613.0,490.0
 ,2632,476,2670,529,2,26,0,2651.0,476.0
E,2670,476,2708,529,2,27,1,2689.0,494.0
u,2708,476,2746,530,2,27,2,2727.0,490.0
r,2746,476,2784,529,2,27,3,2765.0,490.0
o,2784,476,2822,530,2,27,4,2803.0,490.5
p,2822,476,2860,541,2,27,5,2841.0,496.0
a,2860,476,2898,530,2,27,6,2879.0,490.5
",",2898,476,2936,538,2,27,7,2917.0,485.5
 ,2936,476,2974,529,2,27,0,2955.0,476.0
d,2974,476,3012,530,2,28,1,2993.0,496.0
u,3012,476,3050,530,2,28,2,3031.0,490.0
r,3050,476,3088,529,2,28,3,3069.0,490.0
a,3088,476,3126,530,2,28,4,3107.0,490.5
n,3126,476,3164,529,2,28,5,3145.0,490.0
t,3164,476,3202,530,2,28,6,3183.0,494.5
e,3202,476,3240,530,2,28,7,3221.0,490.5
 ,3240,476,3278,529,2,28,0,3259.0,476.0
e,3278,476,3316,530,2,29,1,3297.0,490.5
l,3316,476,3354,529,2,29,2,3335.0,495.5
t,10,602,48,656,3,30,1,29.0,620.5
r,48,602,86,655,3,30,2,67.0,616.0
a,86,602,124,656,3,30,3,105.0,616.5
n,124,602,162,655,3,30,4,143.0,616.0
s,162,602,200,656,3,30,5,181.0,616.5
c,200,602,238,656,3,30,6,219.0,616.5
u,238,602,276,656,3,30,7,257.0,616.0
r,276,602,314,655,3,30,8,295.0,616.0
s,314,602,352,656,3,30,9,333.0,616.5
o,352,602,390,656,3,30,10,371.0,616.5
 ,390,602,428,655,3,30,0,409.0,602.0
d,428,602,466,656,3,31,1,447.0,622.0
e,466,602,504,656,3,31,2,485.0,616.5
 ,504,602,542,655,3,31,0,523.0,602.0
l,542,602,580,655,3,32,1,561.0,621.5
a,580,602,618,656,3,32,2,599.0,616.5
 ,618,602,656,655,3,32,0,637.0,602.0
ú,656,602,694,656,3,33,1,675.0,622.5
l,694,602,732,655,3,33,2,713.0,621.5
t,732,602,770,656,3,33,3,751.0,620.5
i,770,602,808,655,3,33,4,789.0,622.5
m,808,602,846,655,3,33,5,827.0,616.0
a,846,602,884,656,3,33,6,865.0,616.5
 ,884,602,922,655,3,33,0,903.0,602.0
g,922,602,960,667,3,34,1,941.0,622.0
l,960,602,998,655,3,34,2,979.0,621.5
a,998,602,1036,656,3,34,3,1017.0,616.5
c,1036,602,1074,656,3,34,4,1055.0,616.5
i,1074,602,1112,655,3,34,5,1093.0,622.5
a,1112,602,1150,656,3,34,6,1131.0,616.5
c,1150,602,1188,656,3,34,7,1169.0,616.5
i,1188,602,1226,655,3,34,8,1207.0,622.5
ó,1226,602,1264,656,3,34,9,1245.0,622.5
n,1264,602,1302,655,3,34,10,1283.0,616.0
.,1302,602,1340,656,3,34,11,1321.0,606.0
 ,1340,602,1378,655,3,34,0,1359.0,602.0
S,1378,602,1416,656,3,35,1,1397.0,621.0
í,1416,602,1454,655,3,35,2,1435.0,622.0
n,1454,602,1492,655,3,35,3,1473.0,616.0
t,1492,602,1530,656,3,35,4,1511.0,620.5
o,1530,602,1568,656,3,35,5,1549.0,616.5
m,1568,602,1606,655,3,35,6,1587.0,616.0
a,1606,602,1644,656,3,35,7,1625.0,616.5
s,1644,602,1682,656,3,35,8,1663.0,616.5
 ,1682,602,1720,655,3,35,0,1701.0,602.0
d,1720,602,1758,656,3,36,1,1739.0,622.0
e,1758,602,1796,656,3,36,2,1777.0,616.5
 ,1796,602,1834,655,3,36,0,1815.0,602.0
t,1834,602,1872,656,3,37,1,1853.0,620.5
a,1872,602,1910,656,3,37,2,1891.0,616.5
l,1910,602,1948,655,3,37,3,1929.0,621.5
 ,1948,602,1986,655,3,37,0,1967.0,602.0
r,1986,602,2024,655,3,38,1,2005.0,616.0
e,2024,602,2062,656,3,38,2,2043.0,616.5
v,2062,602,2100,655,3,38,3,2081.0,615.5
o,2100,602,2138,656,3,38,4,2119.0,616.5
l,2138,602,2176,655,3,38,5,2157.0,621.5
u,2176,602,2214,656,3,38,6,2195.0,616.0
c,2214,602,2252,656,3,38,7,2233.0,616.5
i,2252,602,2290,655,3,38,8,2271.0,622.5
ó,2290,602,2328,656,3,38,9,2309.0,622.5
n,2328,602,2366,655,3,38,10,2347.0,616.0
 ,2366,602,2404,655,3,38,0,2385.0,602.0
l,2404,602,2442,655,3,39,1,2423.0,621.5
o,2442,602,2480,656,3,39,2,2461.0,616.5
s,2480,602,2518,656,3,39,3,2499.0,616.5
 ,2518,602,2556,655,3,39,0,2537.0,602.0
e,2556,602,2594,656,3,40,1,2575.0,616.5
n,2594,602,2632,655,3,40,2,2613.0,616.0
c,2632,602,2670,656,3,40,3,2651.0,616.5
o,2670,602,2708,656,3,40,4,2689.0,616.5
n,2708,602,2746,655,3,40,5,2727.0,616.0
t,2746,602,2784,656,3,40,6,2765.0,620.5
r,2784,602,2822,655,3,40,7,2803.0,616.0
a,2822,602,2860,656,3,40,8,2841.0,616.5
m,2860,602,2898,655,3,40,9,2879.0,616.0
o,2898,602,2936,656,3,40,10,2917.0,616.5
s,2936,602,2974,656,3,40,11,2955.0,616.5
",",2974,602,3012,664,3,40,12,2993.0,611.5
 ,3012,602,3050,655,3,40,0,3031.0,602.0
e,3050,602,3088,656,3,41,1,3069.0,616.5
n,3088,602,3126,655,3,41,2,3107.0,616.0
t,3126,602,3164,656,3,41,3,3145.0,620.5
r,3164,602,3202,655,3,41,4,3183.0,616.0
e,3202,602,3240,656,3,41,5,3221.0,616.5
o,10,728,48,782,4,42,1,29.0,742.5
t,48,728,86,782,4,42,2,67.0,746.5
r,86,728,124,781,4,42,3,105.0,742.0
o,124,728,162,782,4,42,4,143.0,742.5
s,162,728,200,782,4,42,5,181.0,742.5
",",200,728,238,790,4,42,6,219.0,737.5
 ,238,728,276,781,4,42,0,257.0,728.0
e,276,728,314,782,4,43,1,295.0,742.5
n,314,728,352,781,4,43,2,333.0,742.0
 ,352,728,390,781,4,43,0,371.0,728.0
l,390,728,428,781,4,44,1,409.0,747.5
a,428,728,466,782,4,44,2,447.0,742.5
 ,466,728,504,781,4,44,0,485.0,728.0
e,504,728,542,782,4,45,1,523.0,742.5
x,542,728,580,781,4,45,2,561.0,741.5
t,580,728,618,782,4,45,3,599.0,746.5
i,618,728,656,781,4,45,4,637.0,748.5
n,656,728,694,781,4,45,5,675.0,742.0
c,694,728,732,782,4,45,6,713.0,742.5
i,732,728,770,781,4,45,7,751.0,748.5
ó,770,728,808,782,4,45,8,789.0,748.5
n,808,728,846,781,4,45,9,827.0,742.0
 ,846,728,884,781,4,45,0,865.0,728.0
d,884,728,922,782,4,46,1,903.0,748.0
e,922,728,960,782,4,46,2,941.0,742.5
 ,960,728,998,781,4,46,0,979.0,728.0
g,998,728,1036,793,4,47,1,1017.0,748.0
r,1036,728,1074,781,4,47,2,1055.0,742.0
a,1074,728,1112,782,4,47,3,1093.0,742.5
n,1112,728,1150,781,4,47,4,1131.0,742.0
d,1150,728,1188,782,4,47,5,1169.0,748.0
e,1188,728,1226,782,4,47,6,1207.0,742.5
s,1226,728,1264,782,4,47,7,1245.0,742.5
 ,1264,728,1302,781,4,47,0,1283.0,728.0
h,1302,728,1340,781,4,48,1,1321.0,747.5
e,1340,728,1378,782,4,48,2,1359.0,742.5
r,1378,728,1416,781,4,48,3,1397.0,742.0
b,1416,728,1454,782,4,48,4,1435.0,748.0
í,1454,728,1492,781,4,48,5,1473.0,748.0
v,1492,728,1530,781,4,48,6,1511.0,741.5
o,1530,728,1568,782,4,48,7,1549.0,742.5
r,1568,728,1606,781,4,48,8,1587.0,742.0
o,1606,728,1644,782,4,48,9,1625.0,742.5
s,1644,728,1682,782,4,48,10,1663.0,742.5
 ,1682,728,1720,781,4,48,0,1701.0,728.0
(,1720,728,1758,789,4,49,1,1739.0,751.5
e,1758,728,1796,782,4,49,2,1777.0,742.5
x,1796,728,1834,781,4,49,3,1815.0,741.5
t,1834,728,1872,782,4,49,4,1853.0,746.5
i,1872,728,1910,781,4,49,5,1891.0,748.5
n,1910,728,1948,781,4,49,6,1929.0,742.0
c,1948,728,1986,782,4,49,7,1967.0,742.5
i,1986,728,2024,781,4,49,8,2005.0,748.5
ó,2024,728,2062,782,4,49,9,2043.0,748.5
n,2062,728,2100,781,4,49,10,2081.0,742.0
 ,2100,728,2138,781,4,49,0,2119.0,728.0
d,2138,728,2176,782,4,50,1,2157.0,748.0
e,2176,728,2214,782,4,50,2,2195.0,742.5
 ,2214,728,2252,781,4,50,0,2233.0,728.0
l,2252,728,2290,781,4,51,1,2271.0,747.5
a,2290,728,2328,782,4,51,2,2309.0,742.5
 ,2328,728,2366,781,4,51,0,2347.0,728.0
m,2366,728,2404,781,4,52,1,2385.0,742.0
e,2404,728,2442,782,4,52,2,2423.0,742.5
g,2442,728,2480,793,4,52,3,2461.0,748.0
a,2480,728,2518,782,4,52,4,2499.0,742.5
f,2518,728,2556,781,4,52,5,2537.0,747.5
a,2556,728,2594,782,4,52,6,2575.0,742.5
u,2594,728,2632,782,4,52,7,2613.0,742.0
n,2632,728,2670,781,4,52,8,2651.0,742.0
a,2670,728,2708,782,4,52,9,2689.0,742.5
),2708,728,2746,789,4,52,10,2727.0,751.5
 ,2746,728,2784,781,4,52,0,2765.0,728.0
y,2784,728,2822,793,4,53,1,2803.0,747.5
 ,2822,728,2860,781,4,53,0,2841.0,728.0
e,2860,728,2898,782,4,54,1,2879.0,742.5
l,2898,728,2936,781,4,54,2,2917.0,747.5
 ,2936,728,2974,781,4,54,0,2955.0,728.0
d,2974,728,3012,782,4,55,1,2993.0,748.0
e,3012,728,3050,782,4,55,2,3031.0,742.5
c,3050,728,3088,782,4,55,3,3069.0,742.5
l,3088,728,3126,781,4,55,4,3107.0,747.5
i,3126,728,3164,781,4,55,5,3145.0,748.5
v,3164,728,3202,781,4,55,6,3183.0,741.5
e,3202,728,3240,782,4,55,7,3221.0,742.5
 ,3240,728,3278,781,4,55,0,3259.0,728.0
e,3278,728,3316,782,4,56,1,3297.0,742.5
n,3316,728,3354,781,4,56,2,3335.0,742.0
l,10,854,48,907,5,57,1,29.0,873.5
a,48,854,86,908,5,57,2,67.0,868.5
s,86,854,124,908,5,57,3,105.0,868.5
 ,124,854,162,907,5,57,0,143.0,854.0
p,162,854,200,919,5,58,1,181.0,874.0
o,200,854,238,908,5,58,2,219.0,868.5
b,238,854,276,908,5,58,3,257.0,874.0
l,276,854,314,907,5,58,4,295.0,873.5
a,314,854,352,908,5,58,5,333.0,868.5
c,352,854,390,908,5,58,6,371.0,868.5
i,390,854,428,907,5,58,7,409.0,874.5
o,428,854,466,908,5,58,8,447.0,868.5
n,466,854,504,907,5,58,9,485.0,868.0
e,504,854,542,908,5,58,10,523.0,868.5
s,542,854,580,908,5,58,11,561.0,868.5
 ,580,854,618,907,5,58,0,599.0,854.0
d,618,854,656,908,5,59,1,637.0,874.0
e,656,854,694,908,5,59,2,675.0,868.5
l,694,854,732,907,5,59,3,713.0,873.5
 ,732,854,770,907,5,59,0,751.0,854.0
o,770,854,808,908,5,60,1,789.0,868.5
s,808,854,846,908,5,60,2,827.0,868.5
o,846,854,884,908,5,60,3,865.0,868.5
 ,884,854,922,907,5,60,0,903.0,854.0
d,922,854,960,908,5,61,1,941.0,874.0
e,960,854,998,908,5,61,2,979.0,868.5
 ,998,854,1036,907,5,61,0,1017.0,854.0
l,1036,854,1074,907,5,62,1,1055.0,873.5
a,1074,854,1112,908,5,62,2,1093.0,868.5
s,1112,854,1150,908,5,62,3,1131.0,868.5
 ,1150,854,1188,907,5,62,0,1169.0,854.0
c,1188,854,1226,908,5,63,1,1207.0,868.5
a,1226,854,1264,908,5,63,2,1245.0,868.5
v,1264,854,1302,907,5,63,3,1283.0,867.5
e,1302,854,1340,908,5,63,4,1321.0,868.5
r,1340,854,1378,907,5,63,5,1359.0,868.0
n,1378,854,1416,907,5,63,6,1397.0,868.0
a,1416,854,1454,908,5,63,7,1435.0,868.5
s,1454,854,1492,908,5,63,8,1473.0,868.5
.,1492,854,1530,908,5,63,9,1511.0,858.0
 ,1530,854,1568,907,5,63,0,1549.0,854.0
J,1568,854,1606,908,5,64,1,1587.0,872.5
o,1606,854,1644,908,5,64,2,1625.0,868.5
h,1644,854,1682,907,5,64,3,1663.0,873.5
n,1682,854,1720,907,5,64,4,1701.0,868.0
 ,1720,854,1758,907,5,64,0,1739.0,854.0
R,1758,854,1796,907,5,65,1,1777.0,872.0
.,1796,854,1834,908,5,65,2,1815.0,858.0
 ,1834,854,1872,907,5,65,0,1853.0,854.0
S,1872,854,1910,908,5,66,1,1891.0,873.0
t,1910,854,1948,908,5,66,2,1929.0,872.5
e,1948,854,1986,908,5,66,3,1967.0,868.5
w,1986,854,2024,907,5,66,4,2005.0,867.5
a,2024,854,2062,908,5,66,5,2043.0,868.5
r,2062,854,2100,907,5,66,6,2081.0,868.0
t,2100,854,2138,908,5,66,7,2119.0,872.5
",",2138,854,2176,916,5,66,8,2157.0,863.5
 ,2176,854,2214,907,5,66,0,2195.0,854.0
d,2214,854,2252,908,5,67,1,2233.0,874.0
e,2252,854,2290,908,5,67,2,2271.0,868.5
l,2290,854,2328,907,5,67,3,2309.0,873.5
 ,2328,854,2366,907,5,67,0,2347.0,854.0
U,2366,854,2404,908,5,68,1,2385.0,872.5
n,2404,854,2442,907,5,68,2,2423.0,868.0
i,2442,854,2480,907,5,68,3,2461.0,874.5
v,2480,854,2518,907,5,68,4,2499.0,867.5
e,2518,854,2556,908,5,68,5,2537.0,868.5
r,2556,854,2594,907,5,68,6,2575.0,868.0
s,2594,854,2632,908,5,68,7,2613.0,868.5
i,2632,854,2670,907,5,68,8,2651.0,874.5
t,2670,854,2708,908,5,68,9,2689.0,872.5
y,2708,854,2746,919,5,68,10,2727.0,873.5
 ,2746,854,2784,907,5,68,0,2765.0,854.0
C,2784,854,2822,908,5,69,1,2803.0,873.0
o,2822,854,2860,908,5,69,2,2841.0,868.5
l,2860,854,2898,907,5,69,3,2879.0,873.5
l,2898,854,2936,907,5,69,4,2917.0,873.5
e,2936,854,2974,908,5,69,5,2955.0,868.5
g,2974,854,3012,919,5,69,6,2993.0,874.0
e,3012,854,3050,908,5,69,7,3031.0,868.5
 ,3050,854,3088,907,5,69,0,3069.0,854.0
L,3088,854,3126,907,5,70,1,3107.0,872.0
o,3126,854,3164,908,5,70,2,3145.0,868.5
n,3164,854,3202,907,5,70,3,3183.0,868.0
d,3202,854,3240,908,5,70,4,3221.0,874.0
o,3240,854,3278,908,5,70,5,3259.0,868.5
n,3278,854,3316,907,5,70,6,3297.0,868.0
",",3316,854,3354,916,5,70,7,3335.0,863.5
p,10,980,48,1045,6,71,1,29.0,1000.0
i,48,980,86,1033,6,71,2,67.0,1000.5
e,86,980,124,1034,6,71,3,105.0,994.5
n,124,980,162,1033,6,71,4,143.0,994.0
s,162,980,200,1034,6,71,5,181.0,994.5
a,200,980,238,1034,6,71,6,219.0,994.5
 ,238,980,276,1033,6,71,0,257.0,980.0
q,276,980,314,1045,6,72,1,295.0,1000.0
u,314,980,352,1034,6,72,2,333.0,994.0
e,352,980,390,1034,6,72,3,371.0,994.5
",",390,980,428,1042,6,72,4,409.0,989.5
 ,428,980,466,1033,6,72,0,447.0,980.0
s,466,980,504,1034,6,73,1,485.0,994.5
i,504,980,542,1033,6,73,2,523.0,1000.5
 ,542,980,580,1033,6,73,0,561.0,980.0
t,580,980,618,1034,6,74,1,599.0,998.5
a,618,980,656,1034,6,74,2,637.0,994.5
n,656,980,694,1033,6,74,3,675.0,994.0
t,694,980,732,1034,6,74,4,713.0,998.5
o,732,980,770,1034,6,74,5,751.0,994.5
s,770,980,808,1034,6,74,6,789.0,994.5
 ,808,980,846,1033,6,74,0,827.0,980.0
c,846,980,884,1034,6,75,1,865.0,994.5
a,884,980,922,1034,6,75,2,903.0,994.5
m,922,980,960,1033,6,75,3,941.0,994.0
b,960,980,998,1034,6,75,4,979.0,1000.0
i,998,980,1036,1033,6,75,5,1017.0,1000.5
o,1036,980,1074,1034,6,75,6,1055.0,994.5
s,1074,980,1112,1034,6,75,7,1093.0,994.5
 ,1112,980,1150,1033,6,75,0,1131.0,980.0
h,1150,980,1188,1033,6,76,1,1169.0,999.5
a,1188,980,1226,1034,6,76,2,1207.0,994.5
n,1226,980,1264,1033,6,76,3,1245.0,994.0
 ,1264,980,1302,1033,6,76,0,1283.0,980.0
o,1302,980,1340,1034,6,77,1,1321.0,994.5
c,1340,980,1378,1034,6,77,2,1359.0,994.5
u,1378,980,1416,1034,6,77,3,1397.0,994.0
r,1416,980,1454,1033,6,77,4,1435.0,994.0
r,1454,980,1492,1033,6,77,5,1473.0,994.0
i,1492,980,1530,1033,6,77,6,1511.0,1000.5
d,1530,980,1568,1034,6,77,7,1549.0,1000.0
o,1568,980,1606,1034,6,77,8,1587.0,994.5
 ,1606,980,1644,1033,6,77,0,1625.0,980.0
s,1644,980,1682,1034,6,78,1,1663.0,994.5
i,1682,980,1720,1033,6,78,2,1701.0,1000.5
m,1720,980,1758,1033,6,78,3,1739.0,994.0
u,1758,980,1796,1034,6,78,4,1777.0,994.0
l,1796,980,1834,1033,6,78,5,1815.0,999.5
t,1834,980,1872,1034,6,78,6,1853.0,998.5
á,1872,980,1910,1034,6,78,7,1891.0,1000.5
n,1910,980,1948,1033,6,78,8,1929.0,994.0
e,1948,980,1986,1034,6,78,9,1967.0,994.5
a,1986,980,2024,1034,6,78,10,2005.0,994.5
m,2024,980,2062,1033,6,78,11,2043.0,994.0
e,2062,980,2100,1034,6,78,12,2081.0,994.5
n,2100,980,2138,1033,6,78,13,2119.0,994.0
t,2138,980,2176,1034,6,78,14,2157.0,998.5
e,2176,980,2214,1034,6,78,15,2195.0,994.5
",",2214,980,2252,1042,6,78,16,2233.0,989.5
 ,2252,980,2290,1033,6,78,0,2271.0,980.0
e,2290,980,2328,1034,6,79,1,2309.0,994.5
s,2328,980,2366,1034,6,79,2,2347.0,994.5
 ,2366,980,2404,1033,6,79,0,2385.0,980.0
m,2404,980,2442,1033,6,80,1,2423.0,994.0
á,2442,980,2480,1034,6,80,2,2461.0,1000.5
s,2480,980,2518,1034,6,80,3,2499.0,994.5
 ,2518,980,2556,1033,6,80,0,2537.0,980.0
s,2556,980,2594,1034,6,81,1,2575.0,994.5
e,2594,980,2632,1034,6,81,2,2613.0,994.5
n,2632,980,2670,1033,6,81,3,2651.0,994.0
c,2670,980,2708,1034,6,81,4,2689.0,994.5
i,2708,980,2746,1033,6,81,5,2727.0,1000.5
l,2746,980,2784,1033,6,81,6,2765.0,999.5
l,2784,980,2822,1033,6,81,7,2803.0,999.5
o,2822,980,2860,1034,6,81,8,2841.0,994.5
 ,2860,980,2898,1033,6,81,0,2879.0,980.0
p,2898,980,2936,1045,6,82,1,2917.0,1000.0
e,2936,980,2974,1034,6,82,2,2955.0,994.5
n,2974,980,3012,1033,6,82,3,2993.0,994.0
s,3012,980,3050,1034,6,82,4,3031.0,994.5
a,3050,980,3088,1034,6,82,5,3069.0,994.5
r,3088,980,3126,1033,6,82,6,3107.0,994.0
 ,3126,980,3164,1033,6,82,0,3145.0,980.0
q,3164,980,3202,1045,6,83,1,3183.0,1000.0
u,3202,980,3240,1034,6,83,2,3221.0,994.0
e,3240,980,3278,1034,6,83,3,3259.0,994.5
t,10,1106,48,1160,7,84,1,29.0,1124.5
o,48,1106,86,1160,7,84,2,67.0,1120.5
d,86,1106,124,1160,7,84,3,105.0,1126.0
o,124,1106,162,1160,7,84,4,143.0,1120.5
s,162,1106,200,1160,7,84,5,181.0,1120.5
 ,200,1106,238,1159,7,84,0,219.0,1106.0
