Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
 ,3088,350,3126,403,1,14,0,3107.0,350.0
s,3126,350,3164,404,1,15,1,3145.0,364.5
a,3164,350,3202,404,1,15,2,3183.0,364.5
p,3202,350,3240,415,1,15,3,3221.0,370.0
i,3240,350,3278,403,1,15,4,3259.0,370.5
e,3278,350,3316,404,1,15,5,3297.0,364.5
n,3316,350,3354,403,1,15,6,3335.0,364.0
s,3354,350,3392,404,1,15,7,3373.0,364.5
(,10,476,48,537,2,16,1,29.0,499.5
u,48,476,86,530,2,16,2,67.0,490.0
 ,86,476,124,529,2,16,0,105.0,476.0
o,124,476,162,530,2,17,1,143.0,490.5
t,162,476,200,530,2,17,2,181.0,494.5
r,200,476,238,529,2,17,3,219.0,490.0
a,238,476,276,530,2,17,4,257.0,490.5
s,276,476,314,530,2,17,5,295.0,490.5
 ,314,476,352,529,2,17,0,333.0,476.0
e,352,476,390,530,2,18,1,371.0,490.5
s,390,476,428,530,2,18,2,409.0,490.5
p,428,476,466,541,2,18,3,447.0,496.0
e,466,476,504,530,2,18,4,485.0,490.5
c,504,476,542,530,2,18,5,523.0,490.5
i,542,476,580,529,2,18,6,561.0,496.5
e,580,476,618,530,2,18,7,599.0,490.5
s,618,476,656,530,2,18,8,637.0,490.5
 ,656,476,694,529,2,18,0,675.0,476.0
h,694,476,732,529,2,19,1,713.0,495.5
u,732,476,770,530,2,19,2,751.0,490.0
m,770,476,808,529,2,19,3,789.0,490.0
a,808,476,846,530,2,19,4,827.0,490.5
n,846,476,884,529,2,19,5,865.0,490.0
a,884,476,922,530,2,19,6,903.0,490.5
s,922,476,960,530,2,19,7,941.0,490.5
 ,960,476,998,529,2,19,0,979.0,476.0
c,998,476,1036,530,2,20,1,1017.0,490.5
o,1036,476,1074,530,2,20,2,1055.0,490.5
n,1074,476,1112,529,2,20,3,1093.0,490.0
 ,1112,476,1150,529,2,20,0,1131.0,476.0
l,1150,476,1188,529,2,21,1,1169.0,495.5
a,1188,476,1226,530,2,21,2,1207.0,490.5
s,1226,476,1264,530,2,21,3,1245.0,490.5
 ,1264,476,1302,529,2,21,0,1283.0,476.0
q,1302,476,1340,541,2,22,1,1321.0,496.0
u,1340,476,1378,530,2,22,2,1359.0,490.0
e,1378,476,1416,530,2,22,3,1397.0,490.5
 ,1416,476,1454,529,2,22,0,1435.0,476.0
p,1454,476,1492,541,2,23,1,1473.0,496.0
u,1492,476,1530,530,2,23,2,1511.0,490.0
d,1530,476,1568,530,2,23,3,1549.0,496.0
i,1568,476,1606,529,2,23,4,1587.0,496.5
e,1606,476,1644,530,2,23,5,1625.0,490.5
r,1644,476,1682,529,2,23,6,1663.0,490.0
a,1682,476,1720,530,2,23,7,1701.0,490.5
n,1720,476,1758,529,2,23,8,1739.0,490.0
 ,1758,476,1796,529,2,23,0,1777.0,476.0
h,1796,476,1834,529,2,24,1,1815.0,495.5
a,1834,476,1872,530,2,24,2,1853.0,490.5
b,1872,476,1910,530,2,24,3,1891.0,496.0
e,1910,476,1948,530,2,24,4,1929.0,490.5
r,1948,476,1986,529,2,24,5,1967.0,490.0
 ,1986,476,2024,529,2,24,0,2005.0,476.0
i,2024,476,2062,529,2,25,1,2043.0,496.5
n,2062,476,2100,529,2,25,2,2081.0,490.0
t,2100,476,2138,530,2,25,3,2119.0,494.5
e,2138,476,2176,530,2,25,4,2157.0,490.5
r,2176,476,2214,529,2,25,5,2195.0,490.0
a,2214,476,2252,530,2,25,6,2233.0,490.5
c,2252,476,2290,530,2,25,7,2271.0,490.5
c,2290,476,2328,530,2,25,8,2309.0,490.5
i,2328,476,2366,529,2,25,9,2347.0,496.5
o,2366,476,2404,530,2,25,10,2385.0,490.5
n,2404,476,2442,529,2,25,11,2423.0,490.0
a,2442,476,2480,530,2,25,12,2461.0,490.5
d,2480,476,2518,530,2,25,13,2499.0,496.0
o,2518,476,2556,530,2,25,14,2537.0,490.5
 ,2556,476,2594,529,2,25,0,2575.0,476.0
(,2594,476,2632,537,2,26,1,2613.0,499.5
c,2632,476,2670,530,2,26,2,2651.0,490.5
o,2670,476,2708,530,2,26,3,2689.0,490.5
m,2708,476,2746,529,2,26,4,2727.0,490.0
o,2746,476,2784,530,2,26,5,2765.0,490.5
",",2784,476,2822,538,2,26,6,2803.0,485.5
 ,2822,476,2860,529,2,26,0,2841.0,476.0
p,2860,476,2898,541,2,27,1,2879.0,496.0
o,2898,476,2936,530,2,27,2,2917.0,490.5
r,2936,476,2974,529,2,27,3,2955.0,490.0
 ,2974,476,3012,529,2,27,0,2993.0,476.0
e,3012,476,3050,530,2,28,1,3031.0,490.5
j,3050,476,3088,541,2,28,2,3069.0,502.5
e,3088,476,3126,530,2,28,3,3107.0,490.5
m,3126,476,3164,529,2,28,4,3145.0,490.0
p,3164,476,3202,541,2,28,5,3183.0,496.0
l,3202,476,3240,529,2,28,6,3221.0,495.5
o,3240,476,3278,530,2,28,7,3259.0,490.5
",",3278,476,3316,538,2,28,8,3297.0,485.5
 ,3316,476,3354,529,2,28,0,3335.0,476.0
c,3354,476,3392,530,2,29,1,3373.0,490.5
o,3392,476,3430,530,2,29,2,3411.0,490.5
n,3430,476,3468,529,2,29,3,3449.0,490.0
e,10,602,48,656,3,30,1,29.0,616.5
l,48,602,86,655,3,30,2,67.0,621.5
 ,86,602,124,655,3,30,0,105.0,602.0
H,124,602,162,655,3,31,1,143.0,620.0
o,162,602,200,656,3,31,2,181.0,616.5
m,200,602,238,655,3,31,3,219.0,616.0
o,238,602,276,656,3,31,4,257.0,616.5
 ,276,602,314,655,3,31,0,295.0,602.0
e,314,602,352,656,3,32,1,333.0,616.5
r,352,602,390,655,3,32,2,371.0,616.0
e,390,602,428,656,3,32,3,409.0,616.5
c,428,602,466,656,3,32,4,447.0,616.5
t,466,602,504,656,3,32,5,485.0,620.5
u,504,602,542,656,3,32,6,523.0,616.0
s,542,602,580,656,3,32,7,561.0,616.5
 ,580,602,618,655,3,32,0,599.0,602.0
e,618,602,656,656,3,33,1,637.0,616.5
n,656,602,694,655,3,33,2,675.0,616.0
 ,694,602,732,655,3,33,0,713.0,602.0
A,732,602,770,655,3,34,1,751.0,620.0
s,770,602,808,656,3,34,2,789.0,616.5
i,808,602,846,655,3,34,3,827.0,622.5
a,846,602,884,656,3,34,4,865.0,616.5
),884,602,922,663,3,34,5,903.0,625.5
.,922,602,960,656,3,34,6,941.0,606.0
 ,960,602,998,655,3,34,0,979.0,602.0
S,998,602,1036,656,3,35,1,1017.0,621.0
i,1036,602,1074,655,3,35,2,1055.0,622.5
n,1074,602,1112,655,3,35,3,1093.0,616.0
 ,1112,602,1150,655,3,35,0,1131.0,602.0
e,1150,602,1188,656,3,36,1,1169.0,616.5
m,1188,602,1226,655,3,36,2,1207.0,616.0
b,1226,602,1264,656,3,36,3,1245.0,622.0
a,1264,602,1302,656,3,36,4,1283.0,616.5
r,1302,602,1340,655,3,36,5,1321.0,616.0
g,1340,602,1378,667,3,36,6,1359.0,622.0
o,1378,602,1416,656,3,36,7,1397.0,616.5
",",1416,602,1454,664,3,36,8,1435.0,611.5
 ,1454,602,1492,655,3,36,0,1473.0,602.0
t,1492,602,1530,656,3,37,1,1511.0,620.5
a,1530,602,1568,656,3,37,2,1549.0,616.5
m,1568,602,1606,655,3,37,3,1587.0,616.0
b,1606,602,1644,656,3,37,4,1625.0,622.0
i,1644,602,1682,655,3,37,5,1663.0,622.5
é,1682,602,1720,656,3,37,6,1701.0,622.5
n,1720,602,1758,655,3,37,7,1739.0,616.0
 ,1758,602,1796,655,3,37,0,1777.0,602.0
e,1796,602,1834,656,3,38,1,1815.0,616.5
s,1834,602,1872,656,3,38,2,1853.0,616.5
 ,1872,602,1910,655,3,38,0,1891.0,602.0
c,1910,602,1948,656,3,39,1,1929.0,616.5
i,1948,602,1986,655,3,39,2,1967.0,622.5
e,1986,602,2024,656,3,39,3,2005.0,616.5
r,2024,602,2062,655,3,39,4,2043.0,616.0
t,2062,602,2100,656,3,39,5,2081.0,620.5
o,2100,602,2138,656,3,39,6,2119.0,616.5
 ,2138,602,2176,655,3,39,0,2157.0,602.0
q,2176,602,2214,667,3,40,1,2195.0,622.0
u,2214,602,2252,656,3,40,2,2233.0,616.0
e,2252,602,2290,656,3,40,3,2271.0,616.5
 ,2290,602,2328,655,3,40,0,2309.0,602.0
l,2328,602,2366,655,3,41,1,2347.0,621.5
a,2366,602,2404,656,3,41,2,2385.0,616.5
 ,2404,602,2442,655,3,41,0,2423.0,602.0
v,2442,602,2480,655,3,42,1,2461.0,615.5
i,2480,602,2518,655,3,42,2,2499.0,622.5
s,2518,602,2556,656,3,42,3,2537.0,616.5
i,2556,602,2594,655,3,42,4,2575.0,622.5
b,2594,602,2632,656,3,42,5,2613.0,622.0
i,2632,602,2670,655,3,42,6,2651.0,622.5
l,2670,602,2708,655,3,42,7,2689.0,621.5
i,2708,602,2746,655,3,42,8,2727.0,622.5
d,2746,602,2784,656,3,42,9,2765.0,622.0
a,2784,602,2822,656,3,42,10,2803.0,616.5
d,2822,602,2860,656,3,42,11,2841.0,622.0
 ,2860,602,2898,655,3,42,0,2879.0,602.0
a,2898,602,2936,656,3,43,1,2917.0,616.5
r,2936,602,2974,655,3,43,2,2955.0,616.0
q,2974,602,3012,667,3,43,3,2993.0,622.0
u,3012,602,3050,656,3,43,4,3031.0,616.0
e,3050,602,3088,656,3,43,5,3069.0,616.5
o,3088,602,3126,656,3,43,6,3107.0,616.5
l,3126,602,3164,655,3,43,7,3145.0,621.5
ó,3164,602,3202,656,3,43,8,3183.0,622.5
g,3202,602,3240,667,3,43,9,3221.0,622.0
i,3240,602,3278,655,3,43,10,3259.0,622.5
c,3278,602,3316,656,3,43,11,3297.0,616.5
a,3316,602,3354,656,3,43,12,3335.0,616.5
 ,3354,602,3392,655,3,43,0,3373.0,602.0
d,3392,602,3430,656,3,44,1,3411.0,622.0
e,3430,602,3468,656,3,44,2,3449.0,616.5
t,10,728,48,782,4,45,1,29.0,746.5
a,48,728,86,782,4,45,2,67.0,742.5
l,86,728,124,781,4,45,3,105.0,747.5
e,124,728,162,782,4,45,4,143.0,742.5
s,162,728,200,782,4,45,5,181.0,742.5
 ,200,728,238,781,4,45,0,219.0,728.0
c,238,728,276,782,4,46,1,257.0,742.5
o,276,728,314,782,4,46,2,295.0,742.5
m,314,728,352,781,4,46,3,333.0,742.0
p,352,728,390,793,4,46,4,371.0,748.0
o,390,728,428,782,4,46,5,409.0,742.5
r,428,728,466,781,4,46,6,447.0,742.0
t,466,728,504,782,4,46,7,485.0,746.5
a,504,728,542,782,4,46,8,523.0,742.5
m,542,728,580,781,4,46,9,561.0,742.0
i,580,728,618,781,4,46,10,599.0,748.5
e,618,728,656,782,4,46,11,637.0,742.5
n,656,728,694,781,4,46,12,675.0,742.0
t,694,728,732,782,4,46,13,713.0,746.5
o,732,728,770,782,4,46,14,751.0,742.5
s,770,728,808,782,4,46,15,789.0,742.5
 ,808,728,846,781,4,46,0,827.0,728.0
p,846,728,884,793,4,47,1,865.0,748.0
u,884,728,922,782,4,47,2,903.0,742.0
e,922,728,960,782,4,47,3,941.0,742.5
d,960,728,998,782,4,47,4,979.0,748.0
e,998,728,1036,782,4,47,5,1017.0,742.5
 ,1036,728,1074,781,4,47,0,1055.0,728.0
s,1074,728,1112,782,4,48,1,1093.0,742.5
e,1112,728,1150,782,4,48,2,1131.0,742.5
r,1150,728,1188,781,4,48,3,1169.0,742.0
 ,1188,728,1226,781,4,48,0,1207.0,728.0
m,1226,728,1264,781,4,49,1,1245.0,742.0
u,1264,728,1302,782,4,49,2,1283.0,742.0
y,1302,728,1340,793,4,49,3,1321.0,747.5
 ,1340,728,1378,781,4,49,0,1359.0,728.0
b,1378,728,1416,782,4,50,1,1397.0,748.0
a,1416,728,1454,782,4,50,2,1435.0,742.5
j,1454,728,1492,793,4,50,3,1473.0,754.5
a,1492,728,1530,782,4,50,4,1511.0,742.5
.,1530,728,1568,782,4,50,5,1549.0,732.0
 ,1568,728,1606,781,4,50,0,1587.0,728.0
E,1606,728,1644,781,4,51,1,1625.0,746.0
l,1644,728,1682,781,4,51,2,1663.0,747.5
 ,1682,728,1720,781,4,51,0,1701.0,728.0
ú,1720,728,1758,782,4,52,1,1739.0,748.5
n,1758,728,1796,781,4,52,2,1777.0,742.0
i,1796,728,1834,781,4,52,3,1815.0,748.5
c,1834,728,1872,782,4,52,4,1853.0,742.5
o,1872,728,1910,782,4,52,5,1891.0,742.5
 ,1910,728,1948,781,4,52,0,1929.0,728.0
c,1948,728,1986,782,4,53,1,1967.0,742.5
a,1986,728,2024,782,4,53,2,2005.0,742.5
s,2024,728,2062,782,4,53,3,2043.0,742.5
o,2062,728,2100,782,4,53,4,2081.0,742.5
 ,2100,728,2138,781,4,53,0,2119.0,728.0
d,2138,728,2176,782,4,54,1,2157.0,748.0
e,2176,728,2214,782,4,54,2,2195.0,742.5
 ,2214,728,2252,781,4,54,0,2233.0,728.0
v,2252,728,2290,781,4,55,1,2271.0,741.5
i,2290,728,2328,781,4,55,2,2309.0,748.5
o,2328,728,2366,782,4,55,3,2347.0,742.5
l,2366,728,2404,781,4,55,4,2385.0,747.5
e,2404,728,2442,782,4,55,5,2423.0,742.5
n,2442,728,2480,781,4,55,6,2461.0,742.0
c,2480,728,2518,782,4,55,7,2499.0,742.5
i,2518,728,2556,781,4,55,8,2537.0,748.5
a,2556,728,2594,782,4,55,9,2575.0,742.5
 ,2594,728,2632,781,4,55,0,2613.0,728.0
d,2632,728,2670,782,4,56,1,2651.0,748.0
o,2670,728,2708,782,4,56,2,2689.0,742.5
c,2708,728,2746,782,4,56,3,2727.0,742.5
u,2746,728,2784,782,4,56,4,2765.0,742.0
m,2784,728,2822,781,4,56,5,2803.0,742.0
e,2822,728,2860,782,4,56,6,2841.0,742.5
n,2860,728,2898,781,4,56,7,2879.0,742.0
t,2898,728,2936,782,4,56,8,2917.0,746.5
a,2936,728,2974,782,4,56,9,2955.0,742.5
d,2974,728,3012,782,4,56,10,2993.0,748.0
o,3012,728,3050,782,4,56,11,3031.0,742.5
 ,3050,728,3088,781,4,56,0,3069.0,728.0
e,3088,728,3126,782,4,57,1,3107.0,742.5
n,3126,728,3164,781,4,57,2,3145.0,742.0
t,3164,728,3202,782,4,57,3,3183.0,746.5
r,3202,728,3240,781,4,57,4,3221.0,742.0
e,3240,728,3278,782,4,57,5,3259.0,742.5
e,10,854,48,908,5,58,1,29.0,868.5
s,48,854,86,908,5,58,2,67.0,868.5
t,86,854,124,908,5,58,3,105.0,872.5
o,124,854,162,908,5,58,4,143.0,868.5
s,162,854,200,908,5,58,5,181.0,868.5
 ,200,854,238,907,5,58,0,219.0,854.0
g,238,854,276,919,5,59,1,257.0,874.0
r,276,854,314,907,5,59,2,295.0,868.0
u,314,854,352,908,5,59,3,333.0,868.0
p,352,854,390,919,5,59,4,371.0,874.0
o,390,854,428,908,5,59,5,409.0,868.5
s,428,854,466,908,5,59,6,447.0,868.5
 ,466,854,504,907,5,59,0,485.0,854.0
c,504,854,542,908,5,60,1,523.0,868.5
o,542,854,580,908,5,60,2,561.0,868.5
r,580,854,618,907,5,60,3,599.0,868.0
r,618,854,656,907,5,60,4,637.0,868.0
e,656,854,694,908,5,60,5,675.0,868.5
s,694,854,732,908,5,60,6,713.0,868.5
p,732,854,770,919,5,60,7,751.0,874.0
o,770,854,808,908,5,60,8,789.0,868.5
n,808,854,846,907,5,60,9,827.0,868.0
d,846,854,884,908,5,60,10,865.0,874.0
e,884,854,922,908,5,60,11,903.0,868.5
 ,922,854,960,907,5,60,0,941.0,854.0
a,960,854,998,908,5,61,1,979.0,868.5
 ,998,854,1036,907,5,61,0,1017.0,854.0
u,1036,854,1074,908,5,62,1,1055.0,868.0
n,1074,854,1112,907,5,62,2,1093.0,868.0
a,1112,854,1150,908,5,62,3,1131.0,868.5
 ,1150,854,1188,907,5,62,0,1169.0,854.0
l,1188,854,1226,907,5,63,1,1207.0,873.5
e,1226,854,1264,908,5,63,2,1245.0,868.5
s,1264,854,1302,908,5,63,3,1283.0,868.5
i,1302,854,1340,907,5,63,4,1321.0,874.5
ó,1340,854,1378,908,5,63,5,1359.0,874.5
n,1378,854,1416,907,5,63,6,1397.0,868.0
 ,1416,854,1454,907,5,63,0,1435.0,854.0
e,1454,854,1492,908,5,64,1,1473.0,868.5
n,1492,854,1530,907,5,64,2,1511.0,868.0
 ,1530,854,1568,907,5,64,0,1549.0,854.0
u,1568,854,1606,908,5,65,1,1587.0,868.0
n,1606,854,1644,907,5,65,2,1625.0,868.0
 ,1644,854,1682,907,5,65,0,1663.0,854.0
e,1682,854,1720,908,5,66,1,1701.0,868.5
s,1720,854,1758,908,5,66,2,1739.0,868.5
q,1758,854,1796,919,5,66,3,1777.0,874.0
u,1796,854,1834,908,5,66,4,1815.0,868.0
e,1834,854,1872,908,5,66,5,1853.0,868.5
l,1872,854,1910,907,5,66,6,1891.0,873.5
e,1910,854,1948,908,5,66,7,1929.0,868.5
t,1948,854,1986,908,5,66,8,1967.0,872.5
o,1986,854,2024,908,5,66,9,2005.0,868.5
 ,2024,854,2062,907,5,66,0,2043.0,854.0
d,2062,854,2100,908,5,67,1,2081.0,874.0
e,2100,854,2138,908,5,67,2,2119.0,868.5
 ,2138,854,2176,907,5,67,0,2157.0,854.0
S,2176,854,2214,908,5,68,1,2195.0,873.0
h,2214,854,2252,907,5,68,2,2233.0,873.5
a,2252,854,2290,908,5,68,3,2271.0,868.5
n,2290,854,2328,907,5,68,4,2309.0,868.0
i,2328,854,2366,907,5,68,5,2347.0,874.5
d,2366,854,2404,908,5,68,6,2385.0,874.0
a,2404,854,2442,908,5,68,7,2423.0,868.5
r,2442,854,2480,907,5,68,8,2461.0,868.0
",",2480,854,2518,916,5,68,9,2499.0,863.5
 ,2518,854,2556,907,5,68,0,2537.0,854.0
e,2556,854,2594,908,5,69,1,2575.0,868.5
n,2594,854,2632,907,5,69,2,2613.0,868.0
 ,2632,854,2670,907,5,69,0,2651.0,854.0
I,2670,854,2708,907,5,70,1,2689.0,872.0
r,2708,854,2746,907,5,70,2,2727.0,868.0
a,2746,854,2784,908,5,70,3,2765.0,868.5
k,2784,854,2822,907,5,70,4,2803.0,873.5
 ,2822,854,2860,907,5,70,0,2841.0,854.0
(,2860,854,2898,915,5,71,1,2879.0,877.5
a,2898,854,2936,908,5,71,2,2917.0,868.5
n,2936,854,2974,907,5,71,3,2955.0,868.0
t,2974,854,3012,908,5,71,4,2993.0,872.5
i,3012,854,3050,907,5,71,5,3031.0,874.5
g,3050,854,3088,919,5,71,6,3069.0,874.0
ü,3088,854,3126,908,5,71,7,3107.0,872.5
e,3126,854,3164,908,5,71,8,3145.0,868.5
d,3164,854,3202,908,5,71,9,3183.0,874.0
a,3202,854,3240,908,5,71,10,3221.0,868.5
d,3240,854,3278,908,5,71,11,3259.0,874.0
 ,3278,854,3316,907,5,71,0,3297.0,854.0
d,3316,854,3354,908,5,72,1,3335.0,874.0
e,3354,854,3392,908,5,72,2,3373.0,868.5
e,10,980,48,1034,6,73,1,29.0,994.5
n,48,980,86,1033,6,73,2,67.0,994.0
t,86,980,124,1034,6,73,3,105.0,998.5
r,124,980,162,1033,6,73,4,143.0,994.0
e,162,980,200,1034,6,73,5,181.0,994.5
 ,200,980,238,1033,6,73,0,219.0,980.0
5,238,980,276,1034,6,74,1,257.0,1000.0
0,276,980,314,1034,6,74,2,295.0,1000.5
.,314,980,352,1034,6,74,3,333.0,984.0
0,352,980,390,1034,6,74,4,371.0,1000.5
0,390,980,428,1034,6,74,5,409.0,1000.5
0,428,980,466,1034,6,74,6,447.0,1000.5
 ,466,980,504,1033,6,74,0,485.0,980.0
y,504,980,542,1045,6,75,1,523.0,999.5
 ,542,980,580,1033,6,75,0,561.0,980.0
7,580,980,618,1033,6,76,1,599.0,999.5
5,618,980,656,1034,6,76,2,637.0,1000.0
.,656,980,694,1034,6,76,3,675.0,984.0
0,694,980,732,1034,6,76,4,713.0,1000.5
0,732,980,770,1034,6,76,5,751.0,1000.5
0,770,980,808,1034,6,76,6,789.0,1000.5
 ,808,980,846,1033,6,76,0,827.0,980.0
a,846,980,884,1034,6,77,1,865.0,994.5
ñ,884,980,922,1033,6,77,2,903.0,999.0
o,922,980,960,1034,6,77,3,941.0,994.5
s,960,980,998,1034,6,77,4,979.0,994.5
),998,980,1036,1041,6,77,5,1017.0,1003.5
.,1036,980,1074,1034,6,77,6,1055.0,984.0
 ,1074,980,1112,1033,6,77,0,1093.0,980.0
L,1112,980,1150,1033,6,78,1,1131.0,998.0
a,1150,980,1188,1034,6,78,2,1169.0,994.5
 ,1188,980,1226,1033,6,78,0,1207.0,980.0
h,1226,980,1264,1033,6,79,1,1245.0,999.5
e,1264,980,1302,1034,6,79,2,1283.0,994.5
r,1302,980,1340,1033,6,79,3,1321.0,994.0
i,1340,980,1378,1033,6,79,4,1359.0,1000.5
d,1378,980,1416,1034,6,79,5,1397.0,1000.0
a,1416,980,1454,1034,6,79,6,1435.0,994.5
 ,1454,980,1492,1033,6,79,0,1473.0,980.0
f,1492,980,1530,1033,6,80,1,1511.0,999.5
u,1530,980,1568,1034,6,80,2,1549.0,994.0
e,1568,980,1606,1034,6,80,3,1587.0,994.5
 ,1606,980,1644,1033,6,80,0,1625.0,980.0
p,1644,980,1682,1045,6,81,1,1663.0,1000.0
r,1682,980,1720,1033,6,81,2,1701.0,994.0
o,1720,980,1758,1034,6,81,3,1739.0,994.5
b,1758,980,1796,1034,6,81,4,1777.0,1000.0
a,1796,980,1834,1034,6,81,5,1815.0,994.5
b,1834,980,1872,1034,6,81,6,1853.0,1000.0
l,1872,980,1910,1033,6,81,7,1891.0,999.5
e,1910,980,1948,1034,6,81,8,1929.0,994.5
m,1948,980,1986,1033,6,81,9,1967.0,994.0
e,1986,980,2024,1034,6,81,10,2005.0,994.5
n,2024,980,2062,1033,6,81,11,2043.0,994.0
t,2062,980,2100,1034,6,81,12,2081.0,998.5
e,2100,980,2138,1034,6,81,13,2119.0,994.5
 ,2138,980,2176,1033,6,81,0,2157.0,980.0
c,2176,980,2214,1034,6,82,1,2195.0,994.5
a,2214,980,2252,1034,6,82,2,2233.0,994.5
u,2252,980,2290,1034,6,82,3,2271.0,994.0
s,2290,980,2328,1034,6,82,4,2309.0,994.5
a,2328,980,2366,1034,6,82,5,2347.0,994.5
d,2366,980,2404,1034,6,82,6,2385.0,1000.0
a,2404,980,2442,1034,6,82,7,2423.0,994.5
 ,2442,980,2480,1033,6,82,0,2461.0,980.0
p,2480,980,2518,1045,6,83,1,2499.0,1000.0
o,2518,980,2556,1034,6,83,2,2537.0,994.5
r,2556,980,2594,1033,6,83,3,2575.0,994.0
 ,2594,980,2632,1033,6,83,0,2613.0,980.0
u,2632,980,2670,1034,6,84,1,2651.0,994.0
n,2670,980,2708,1033,6,84,2,2689.0,994.0
a,2708,980,2746,1034,6,84,3,2727.0,994.5
 ,2746,980,2784,1033,6,84,0,2765.0,980.0
l,2784,980,2822,1033,6,85,1,2803.0,999.5
a,2822,980,2860,1034,6,85,2,2841.0,994.5
n,2860,980,2898,1033,6,85,3,2879.0,994.0
z,2898,980,2936,1033,6,85,4,2917.0,993.5
a,2936,980,2974,1034,6,85,5,2955.0,994.5
 ,2974,980,3012,1033,6,85,0,2993.0,980.0
