Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
n,2176,350,2214,403,1,10,5,2195.0,364.0
c,2214,350,2252,404,1,10,6,2233.0,364.5
i,2252,350,2290,403,1,10,7,2271.0,370.5
ó,2290,350,2328,404,1,10,8,2309.0,370.5
n,2328,350,2366,403,1,10,9,2347.0,364.0
 ,2366,350,2404,403,1,10,0,2385.0,350.0
d,2404,350,2442,404,1,11,1,2423.0,370.0
e,2442,350,2480,404,1,11,2,2461.0,364.5
 ,2480,350,2518,403,1,11,0,2499.0,350.0
l,2518,350,2556,403,1,12,1,2537.0,369.5
o,2556,350,2594,404,1,12,2,2575.0,364.5
s,2594,350,2632,404,1,12,3,2613.0,364.5
 ,2632,350,2670,403,1,12,0,2651.0,350.0
n,2670,350,2708,403,1,13,1,2689.0,364.0
e,2708,350,2746,404,1,13,2,2727.0,364.5
a,2746,350,2784,404,1,13,3,2765.0,364.5
n,2784,350,2822,403,1,13,4,2803.0,364.0
d,2822,350,2860,404,1,13,5,2841.0,370.0
e,2860,350,2898,404,1,13,6,2879.0,364.5
r,2898,350,2936,403,1,13,7,2917.0,364.0
t,2936,350,2974,404,1,13,8,2955.0,368.5
a,2974,350,3012,404,1,13,9,2993.0,364.5
l,3012,350,3050,403,1,13,10,3031.0,369.5
e,3050,350,3088,404,1,13,11,3069.0,364.5
s,3088,350,3126,404,1,13,12,3107.0,364.5
 ,3126,350,3164,403,1,13,0,3145.0,350.0
s,3164,350,3202,404,1,14,1,3183.0,364.5
e,3202,350,3240,404,1,14,2,3221.0,364.5
 ,3240,350,3278,403,1,14,0,3259.0,350.0
b,3278,350,3316,404,1,15,1,3297.0,370.0
a,3316,350,3354,404,1,15,2,3335.0,364.5
s,3354,350,3392,404,1,15,3,3373.0,364.5
a,3392,350,3430,404,1,15,4,3411.0,364.5
e,10,476,48,530,2,16,1,29.0,490.5
n,48,476,86,529,2,16,2,67.0,490.0
 ,86,476,124,529,2,16,0,105.0,476.0
e,124,476,162,530,2,17,1,143.0,490.5
l,162,476,200,529,2,17,2,181.0,495.5
 ,200,476,238,529,2,17,0,219.0,476.0
p,238,476,276,541,2,18,1,257.0,496.0
r,276,476,314,529,2,18,2,295.0,490.0
i,314,476,352,529,2,18,3,333.0,496.5
n,352,476,390,529,2,18,4,371.0,490.0
c,390,476,428,530,2,18,5,409.0,490.5
i,428,476,466,529,2,18,6,447.0,496.5
p,466,476,504,541,2,18,7,485.0,496.0
i,504,476,542,529,2,18,8,523.0,496.5
o,542,476,580,530,2,18,9,561.0,490.5
 ,580,476,618,529,2,18,0,599.0,476.0
d,618,476,656,530,2,19,1,637.0,496.0
e,656,476,694,530,2,19,2,675.0,490.5
 ,694,476,732,529,2,19,0,713.0,476.0
e,732,476,770,530,2,20,1,751.0,490.5
x,770,476,808,529,2,20,2,789.0,489.5
c,808,476,846,530,2,20,3,827.0,490.5
l,846,476,884,529,2,20,4,865.0,495.5
u,884,476,922,530,2,20,5,903.0,490.0
s,922,476,960,530,2,20,6,941.0,490.5
i,960,476,998,529,2,20,7,979.0,496.5
ó,998,476,1036,530,2,20,8,1017.0,496.5
n,1036,476,1074,529,2,20,9,1055.0,490.0
 ,1074,476,1112,529,2,20,0,1093.0,476.0
c,1112,476,1150,530,2,21,1,1131.0,490.5
o,1150,476,1188,530,2,21,2,1169.0,490.5
m,1188,476,1226,529,2,21,3,1207.0,490.0
p,1226,476,1264,541,2,21,4,1245.0,496.0
e,1264,476,1302,530,2,21,5,1283.0,490.5
t,1302,476,1340,530,2,21,6,1321.0,494.5
i,1340,476,1378,529,2,21,7,1359.0,496.5
t,1378,476,1416,530,2,21,8,1397.0,494.5
i,1416,476,1454,529,2,21,9,1435.0,496.5
v,1454,476,1492,529,2,21,10,1473.0,489.5
a,1492,476,1530,530,2,21,11,1511.0,490.5
.,1530,476,1568,530,2,21,12,1549.0,480.0
 ,1568,476,1606,529,2,21,0,1587.0,476.0
E,1606,476,1644,529,2,22,1,1625.0,494.0
n,1644,476,1682,529,2,22,2,1663.0,490.0
 ,1682,476,1720,529,2,22,0,1701.0,476.0
s,1720,476,1758,530,2,23,1,1739.0,490.5
u,1758,476,1796,530,2,23,2,1777.0,490.0
 ,1796,476,1834,529,2,23,0,1815.0,476.0
f,1834,476,1872,529,2,24,1,1853.0,495.5
o,1872,476,1910,530,2,24,2,1891.0,490.5
r,1910,476,1948,529,2,24,3,1929.0,490.0
m,1948,476,1986,529,2,24,4,1967.0,490.0
u,1986,476,2024,530,2,24,5,2005.0,490.0
l,2024,476,2062,529,2,24,6,2043.0,495.5
a,2062,476,2100,530,2,24,7,2081.0,490.5
c,2100,476,2138,530,2,24,8,2119.0,490.5
i,2138,476,2176,529,2,24,9,2157.0,496.5
ó,2176,476,2214,530,2,24,10,2195.0,496.5
n,2214,476,2252,529,2,24,11,2233.0,490.0
 ,2252,476,2290,529,2,24,0,2271.0,476.0
m,2290,476,2328,529,2,25,1,2309.0,490.0
á,2328,476,2366,530,2,25,2,2347.0,496.5
s,2366,476,2404,530,2,25,3,2385.0,490.5
 ,2404,476,2442,529,2,25,0,2423.0,476.0
r,2442,476,2480,529,2,26,1,2461.0,490.0
a,2480,476,2518,530,2,26,2,2499.0,490.5
d,2518,476,2556,530,2,26,3,2537.0,496.0
i,2556,476,2594,529,2,26,4,2575.0,496.5
c,2594,476,2632,530,2,26,5,2613.0,490.5
a,2632,476,2670,530,2,26,6,2651.0,490.5
l,2670,476,2708,529,2,26,7,2689.0,495.5
",",2708,476,2746,538,2,26,8,2727.0,485.5
 ,2746,476,2784,529,2,26,0,2765.0,476.0
l,2784,476,2822,529,2,27,1,2803.0,495.5
a,2822,476,2860,530,2,27,2,2841.0,490.5
 ,2860,476,2898,529,2,27,0,2879.0,476.0
l,2898,476,2936,529,2,28,1,2917.0,495.5
l,2936,476,2974,529,2,28,2,2955.0,495.5
e,2974,476,3012,530,2,28,3,2993.0,490.5
g,3012,476,3050,541,2,28,4,3031.0,496.0
a,3050,476,3088,530,2,28,5,3069.0,490.5
d,3088,476,3126,530,2,28,6,3107.0,496.0
a,3126,476,3164,530,2,28,7,3145.0,490.5
 ,3164,476,3202,529,2,28,0,3183.0,476.0
d,3202,476,3240,530,2,29,1,3221.0,496.0
e,3240,476,3278,530,2,29,2,3259.0,490.5
 ,3278,476,3316,529,2,29,0,3297.0,476.0
l,3316,476,3354,529,2,30,1,3335.0,495.5
o,3354,476,3392,530,2,30,2,3373.0,490.5
s,3392,476,3430,530,2,30,3,3411.0,490.5
h,10,602,48,655,3,31,1,29.0,621.5
u,48,602,86,656,3,31,2,67.0,616.0
m,86,602,124,655,3,31,3,105.0,616.0
a,124,602,162,656,3,31,4,143.0,616.5
n,162,602,200,655,3,31,5,181.0,616.0
o,200,602,238,656,3,31,6,219.0,616.5
s,238,602,276,656,3,31,7,257.0,616.5
 ,276,602,314,655,3,31,0,295.0,602.0
m,314,602,352,655,3,32,1,333.0,616.0
o,352,602,390,656,3,32,2,371.0,616.5
d,390,602,428,656,3,32,3,409.0,622.0
e,428,602,466,656,3,32,4,447.0,616.5
r,466,602,504,655,3,32,5,485.0,616.0
n,504,602,542,655,3,32,6,523.0,616.0
o,542,602,580,656,3,32,7,561.0,616.5
s,580,602,618,656,3,32,8,599.0,616.5
 ,618,602,656,655,3,32,0,637.0,602.0
d,656,602,694,656,3,33,1,675.0,622.0
e,694,602,732,656,3,33,2,713.0,616.5
s,732,602,770,656,3,33,3,751.0,616.5
p,770,602,808,667,3,33,4,789.0,622.0
l,808,602,846,655,3,33,5,827.0,621.5
a,846,602,884,656,3,33,6,865.0,616.5
z,884,602,922,655,3,33,7,903.0,615.5
a,922,602,960,656,3,33,8,941.0,616.5
 ,960,602,998,655,3,33,0,979.0,602.0
p,998,602,1036,667,3,34,1,1017.0,622.0
o,1036,602,1074,656,3,34,2,1055.0,616.5
r,1074,602,1112,655,3,34,3,1093.0,616.0
 ,1112,602,1150,655,3,34,0,1131.0,602.0
c,1150,602,1188,656,3,35,1,1169.0,616.5
o,1188,602,1226,656,3,35,2,1207.0,616.5
m,1226,602,1264,655,3,35,3,1245.0,616.0
p,1264,602,1302,667,3,35,4,1283.0,622.0
e,1302,602,1340,656,3,35,5,1321.0,616.5
t,1340,602,1378,656,3,35,6,1359.0,620.5
e,1378,602,1416,656,3,35,7,1397.0,616.5
n,1416,602,1454,655,3,35,8,1435.0,616.0
c,1454,602,1492,656,3,35,9,1473.0,616.5
i,1492,602,1530,655,3,35,10,1511.0,622.5
a,1530,602,1568,656,3,35,11,1549.0,616.5
 ,1568,602,1606,655,3,35,0,1587.0,602.0
a,1606,602,1644,656,3,36,1,1625.0,616.5
 ,1644,602,1682,655,3,36,0,1663.0,602.0
l,1682,602,1720,655,3,37,1,1701.0,621.5
o,1720,602,1758,656,3,37,2,1739.0,616.5
s,1758,602,1796,656,3,37,3,1777.0,616.5
 ,1796,602,1834,655,3,37,0,1815.0,602.0
n,1834,602,1872,655,3,38,1,1853.0,616.0
e,1872,602,1910,656,3,38,2,1891.0,616.5
a,1910,602,1948,656,3,38,3,1929.0,616.5
n,1948,602,1986,655,3,38,4,1967.0,616.0
d,1986,602,2024,656,3,38,5,2005.0,622.0
e,2024,602,2062,656,3,38,6,2043.0,616.5
r,2062,602,2100,655,3,38,7,2081.0,616.0
t,2100,602,2138,656,3,38,8,2119.0,620.5
a,2138,602,2176,656,3,38,9,2157.0,616.5
l,2176,602,2214,655,3,38,10,2195.0,621.5
e,2214,602,2252,656,3,38,11,2233.0,616.5
s,2252,602,2290,656,3,38,12,2271.0,616.5
 ,2290,602,2328,655,3,38,0,2309.0,602.0
d,2328,602,2366,656,3,39,1,2347.0,622.0
e,2366,602,2404,656,3,39,2,2385.0,616.5
 ,2404,602,2442,655,3,39,0,2423.0,602.0
s,2442,602,2480,656,3,40,1,2461.0,616.5
u,2480,602,2518,656,3,40,2,2499.0,616.0
 ,2518,602,2556,655,3,40,0,2537.0,602.0
n,2556,602,2594,655,3,41,1,2575.0,616.0
i,2594,602,2632,655,3,41,2,2613.0,622.5
c,2632,602,2670,656,3,41,3,2651.0,616.5
h,2670,602,2708,655,3,41,4,2689.0,621.5
o,2708,602,2746,656,3,41,5,2727.0,616.5
 ,2746,602,2784,655,3,41,0,2765.0,602.0
e,2784,602,2822,656,3,42,1,2803.0,616.5
c,2822,602,2860,656,3,42,2,2841.0,616.5
o,2860,602,2898,656,3,42,3,2879.0,616.5
l,2898,602,2936,655,3,42,4,2917.0,621.5
ó,2936,602,2974,656,3,42,5,2955.0,622.5
g,2974,602,3012,667,3,42,6,2993.0,622.0
i,3012,602,3050,655,3,42,7,3031.0,622.5
c,3050,602,3088,656,3,42,8,3069.0,616.5
o,3088,602,3126,656,3,42,9,3107.0,616.5
",",3126,602,3164,664,3,42,10,3145.0,611.5
l,10,728,48,781,4,43,1,29.0,747.5
l,48,728,86,781,4,43,2,67.0,747.5
e,86,728,124,782,4,43,3,105.0,742.5
v,124,728,162,781,4,43,4,143.0,741.5
á,162,728,200,782,4,43,5,181.0,748.5
n,200,728,238,781,4,43,6,219.0,742.0
d,238,728,276,782,4,43,7,257.0,748.0
o,276,728,314,782,4,43,8,295.0,742.5
l,314,728,352,781,4,43,9,333.0,747.5
o,352,728,390,782,4,43,10,371.0,742.5
s,390,728,428,782,4,43,11,409.0,742.5
 ,428,728,466,781,4,43,0,447.0,728.0
a,466,728,504,782,4,44,1,485.0,742.5
 ,504,728,542,781,4,44,0,523.0,728.0
l,542,728,580,781,4,45,1,561.0,747.5
a,580,728,618,782,4,45,2,599.0,742.5
 ,618,728,656,781,4,45,0,637.0,728.0
e,656,728,694,782,4,46,1,675.0,742.5
x,694,728,732,781,4,46,2,713.0,741.5
t,732,728,770,782,4,46,3,751.0,746.5
i,770,728,808,781,4,46,4,789.0,748.5
n,808,728,846,781,4,46,5,827.0,742.0
c,846,728,884,782,4,46,6,865.0,742.5
i,884,728,922,781,4,46,7,903.0,748.5
ó,922,728,960,782,4,46,8,941.0,748.5
n,960,728,998,781,4,46,9,979.0,742.0
.,998,728,1036,782,4,46,10,1017.0,732.0
 ,1036,728,1074,781,4,46,0,1055.0,728.0
C,1074,728,1112,782,4,47,1,1093.0,747.0
o,1112,728,1150,782,4,47,2,1131.0,742.5
m,1150,728,1188,781,4,47,3,1169.0,742.0
o,1188,728,1226,782,4,47,4,1207.0,742.5
 ,1226,728,1264,781,4,47,0,1245.0,728.0
a,1264,728,1302,782,4,48,1,1283.0,742.5
l,1302,728,1340,781,4,48,2,1321.0,747.5
t,1340,728,1378,782,4,48,3,1359.0,746.5
e,1378,728,1416,782,4,48,4,1397.0,742.5
r,1416,728,1454,781,4,48,5,1435.0,742.0
n,1454,728,1492,781,4,48,6,1473.0,742.0
a,1492,728,1530,782,4,48,7,1511.0,742.5
t,1530,728,1568,782,4,48,8,1549.0,746.5
i,1568,728,1606,781,4,48,9,1587.0,748.5
v,1606,728,1644,781,4,48,10,1625.0,741.5
a,1644,728,1682,782,4,48,11,1663.0,742.5
",",1682,728,1720,790,4,48,12,1701.0,737.5
 ,1720,728,1758,781,4,48,0,1739.0,728.0
h,1758,728,1796,781,4,49,1,1777.0,747.5
a,1796,728,1834,782,4,49,2,1815.0,742.5
y,1834,728,1872,793,4,49,3,1853.0,747.5
 ,1872,728,1910,781,4,49,0,1891.0,728.0
e,1910,728,1948,782,4,50,1,1929.0,742.5
n,1948,728,1986,781,4,50,2,1967.0,742.0
 ,1986,728,2024,781,4,50,0,2005.0,728.0
m,2024,728,2062,781,4,51,1,2043.0,742.0
a,2062,728,2100,782,4,51,2,2081.0,742.5
r,2100,728,2138,781,4,51,3,2119.0,742.0
c,2138,728,2176,782,4,51,4,2157.0,742.5
h,2176,728,2214,781,4,51,5,2195.0,747.5
a,2214,728,2252,782,4,51,6,2233.0,742.5
 ,2252,728,2290,781,4,51,0,2271.0,728.0
u,2290,728,2328,782,4,52,1,2309.0,742.0
n,2328,728,2366,781,4,52,2,2347.0,742.0
 ,2366,728,2404,781,4,52,0,2385.0,728.0
p,2404,728,2442,793,4,53,1,2423.0,748.0
r,2442,728,2480,781,4,53,2,2461.0,742.0
o,2480,728,2518,782,4,53,3,2499.0,742.5
g,2518,728,2556,793,4,53,4,2537.0,748.0
r,2556,728,2594,781,4,53,5,2575.0,742.0
a,2594,728,2632,782,4,53,6,2613.0,742.5
m,2632,728,2670,781,4,53,7,2651.0,742.0
a,2670,728,2708,782,4,53,8,2689.0,742.5
 ,2708,728,2746,781,4,53,0,2727.0,728.0
d,2746,728,2784,782,4,54,1,2765.0,748.0
e,2784,728,2822,782,4,54,2,2803.0,742.5
 ,2822,728,2860,781,4,54,0,2841.0,728.0
i,2860,728,2898,781,4,55,1,2879.0,748.5
n,2898,728,2936,781,4,55,2,2917.0,742.0
v,2936,728,2974,781,4,55,3,2955.0,741.5
e,2974,728,3012,782,4,55,4,2993.0,742.5
s,3012,728,3050,782,4,55,5,3031.0,742.5
t,3050,728,3088,782,4,55,6,3069.0,746.5
i,3088,728,3126,781,4,55,7,3107.0,748.5
g,3126,728,3164,793,4,55,8,3145.0,748.0
a,3164,728,3202,782,4,55,9,3183.0,742.5
c,3202,728,3240,782,4,55,10,3221.0,742.5
i,3240,728,3278,781,4,55,11,3259.0,748.5
ó,3278,728,3316,782,4,55,12,3297.0,748.5
n,3316,728,3354,781,4,55,13,3335.0,742.0
q,10,854,48,919,5,56,1,29.0,874.0
u,48,854,86,908,5,56,2,67.0,868.0
e,86,854,124,908,5,56,3,105.0,868.5
 ,124,854,162,907,5,56,0,143.0,854.0
s,162,854,200,908,5,57,1,181.0,868.5
o,200,854,238,908,5,57,2,219.0,868.5
s,238,854,276,908,5,57,3,257.0,868.5
t,276,854,314,908,5,57,4,295.0,872.5
i,314,854,352,907,5,57,5,333.0,874.5
e,352,854,390,908,5,57,6,371.0,868.5
n,390,854,428,907,5,57,7,409.0,868.0
e,428,854,466,908,5,57,8,447.0,868.5
",",466,854,504,916,5,57,9,485.0,863.5
 ,504,854,542,907,5,57,0,523.0,854.0
c,542,854,580,908,5,58,1,561.0,868.5
o,580,854,618,908,5,58,2,599.0,868.5
m,618,854,656,907,5,58,3,637.0,868.0
o,656,854,694,908,5,58,4,675.0,868.5
 ,694,854,732,907,5,58,0,713.0,854.0
c,732,854,770,908,5,59,1,751.0,868.5
a,770,854,808,908,5,59,2,789.0,868.5
u,808,854,846,908,5,59,3,827.0,868.0
s,846,854,884,908,5,59,4,865.0,868.5
a,884,854,922,908,5,59,5,903.0,868.5
s,922,854,960,908,5,59,6,941.0,868.5
 ,960,854,998,907,5,59,0,979.0,854.0
d,998,854,1036,908,5,60,1,1017.0,874.0
e,1036,854,1074,908,5,60,2,1055.0,868.5
 ,1074,854,1112,907,5,60,0,1093.0,854.0
l,1112,854,1150,907,5,61,1,1131.0,873.5
a,1150,854,1188,908,5,61,2,1169.0,868.5
 ,1188,854,1226,907,5,61,0,1207.0,854.0
e,1226,854,1264,908,5,62,1,1245.0,868.5
x,1264,854,1302,907,5,62,2,1283.0,867.5
t,1302,854,1340,908,5,62,3,1321.0,872.5
i,1340,854,1378,907,5,62,4,1359.0,874.5
n,1378,854,1416,907,5,62,5,1397.0,868.0
c,1416,854,1454,908,5,62,6,1435.0,868.5
i,1454,854,1492,907,5,62,7,1473.0,874.5
ó,1492,854,1530,908,5,62,8,1511.0,874.5
n,1530,854,1568,907,5,62,9,1549.0,868.0
",",1568,854,1606,916,5,62,10,1587.0,863.5
 ,1606,854,1644,907,5,62,0,1625.0,854.0
a,1644,854,1682,908,5,63,1,1663.0,868.5
r,1682,854,1720,907,5,63,2,1701.0,868.0
g,1720,854,1758,919,5,63,3,1739.0,874.0
u,1758,854,1796,908,5,63,4,1777.0,868.0
m,1796,854,1834,907,5,63,5,1815.0,868.0
e,1834,854,1872,908,5,63,6,1853.0,868.5
n,1872,854,1910,907,5,63,7,1891.0,868.0
t,1910,854,1948,908,5,63,8,1929.0,872.5
o,1948,854,1986,908,5,63,9,1967.0,868.5
s,1986,854,2024,908,5,63,10,2005.0,868.5
 ,2024,854,2062,907,5,63,0,2043.0,854.0
p,2062,854,2100,919,5,64,1,2081.0,874.0
u,2100,854,2138,908,5,64,2,2119.0,868.0
r,2138,854,2176,907,5,64,3,2157.0,868.0
a,2176,854,2214,908,5,64,4,2195.0,868.5
m,2214,854,2252,907,5,64,5,2233.0,868.0
e,2252,854,2290,908,5,64,6,2271.0,868.5
n,2290,854,2328,907,5,64,7,2309.0,868.0
t,2328,854,2366,908,5,64,8,2347.0,872.5
e,2366,854,2404,908,5,64,9,2385.0,868.5
 ,2404,854,2442,907,5,64,0,2423.0,854.0
a,2442,854,2480,908,5,65,1,2461.0,868.5
m,2480,854,2518,907,5,65,2,2499.0,868.0
b,2518,854,2556,908,5,65,3,2537.0,874.0
i,2556,854,2594,907,5,65,4,2575.0,874.5
e,2594,854,2632,908,5,65,5,2613.0,868.5
n,2632,854,2670,907,5,65,6,2651.0,868.0
t,2670,854,2708,908,5,65,7,2689.0,872.5
a,2708,854,2746,908,5,65,8,2727.0,868.5
l,2746,854,2784,907,5,65,9,2765.0,873.5
i,2784,854,2822,907,5,65,10,2803.0,874.5
s,2822,854,2860,908,5,65,11,2841.0,868.5
t,2860,854,2898,908,5,65,12,2879.0,872.5
a,2898,854,2936,908,5,65,13,2917.0,868.5
s,2936,854,2974,908,5,65,14,2955.0,868.5
 ,2974,854,3012,907,5,65,0,2993.0,854.0
r,3012,854,3050,907,5,66,1,3031.0,868.0
e,3050,854,3088,908,5,66,2,3069.0,868.5
l,3088,854,3126,907,5,66,3,3107.0,873.5
a,3126,854,3164,908,5,66,4,3145.0,868.5
c,3164,854,3202,908,5,66,5,3183.0,868.5
i,3202,854,3240,907,5,66,6,3221.0,874.5
o,3240,854,3278,908,5,66,7,3259.0,868.5
n,3278,854,3316,907,5,66,8,3297.0,868.0
a,3316,854,3354,908,5,66,9,3335.0,868.5
d,3354,854,3392,908,5,66,10,3373.0,874.0
o,3392,854,3430,908,5,66,11,3411.0,868.5
s,3430,854,3468,908,5,66,12,3449.0,868.5
c,10,980,48,1034,6,67,1,29.0,994.5
o,48,980,86,1034,6,67,2,67.0,994.5
n,86,980,124,1033,6,67,3,105.0,994.0
 ,124,980,162,1033,6,67,0,143.0,980.0
e,162,980,200,1034,6,68,1,181.0,994.5
l,200,980,238,1033,6,68,2,219.0,999.5
 ,238,980,276,1033,6,68,0,257.0,980.0
d,276,980,314,1034,6,69,1,295.0,1000.0
e,314,980,352,1034,6,69,2,333.0,994.5
t,352,980,390,1034,6,69,3,371.0,998.5
e,390,980,428,1034,6,69,4,409.0,994.5
r,428,980,466,1033,6,69,5,447.0,994.0
i,466,980,504,1033,6,69,6,485.0,1000.5
o,504,980,542,1034,6,69,7,523.0,994.5
r,542,980,580,1033,6,69,8,561.0,994.0
o,580,980,618,1034,6,69,9,599.0,994.5
 ,618,980,656,1033,6,69,0,637.0,980.0
c,656,980,694,1034,6,70,1,675.0,994.5
l,694,980,732,1033,6,70,2,713.0,999.5
i,732,980,770,1033,6,70,3,751.0,1000.5
m,770,980,808,1033,6,70,4,789.0,994.0
á,808,980,846,1034,6,70,5,827.0,1000.5
t,846,980,884,1034,6,70,6,865.0,998.5
i,884,980,922,1033,6,70,7,903.0,1000.5
c,922,980,960,1034,6,70,8,941.0,994.5
o,960,980,998,1034,6,70,9,979.0,994.5
",",998,980,1036,1042,6,70,10,1017.0,989.5
 ,1036,980,1074,1033,6,70,0,1055.0,980.0
s,1074,980,1112,1034,6,71,1,1093.0,994.5
i,1112,980,1150,1033,6,71,2,1131.0,1000.5
n,1150,980,1188,1033,6,71,3,1169.0,994.0
 ,1188,980,1226,1033,6,71,0,1207.0,980.0
q,1226,980,1264,1045,6,72,1,1245.0,1000.0
u,1264,980,1302,1034,6,72,2,1283.0,994.0
e,1302,980,1340,1034,6,72,3,1321.0,994.5
 ,1340,980,1378,1033,6,72,0,1359.0,980.0
l,1378,980,1416,1033,6,73,1,1397.0,999.5
o,1416,980,1454,1034,6,73,2,1435.0,994.5
s,1454,980,1492,1034,6,73,3,1473.0,994.5
 ,1492,980,1530,1033,6,73,0,1511.0,980.0
h,1530,980,1568,1033,6,74,1,1549.0,999.5
u,1568,980,1606,1034,6,74,2,1587.0,994.0
m,1606,980,1644,1033,6,74,3,1625.0,994.0
a,1644,980,1682,1034,6,74,4,1663.0,994.5
n,1682,980,1720,1033,6,74,5,1701.0,994.0
o,1720,980,1758,1034,6,74,6,1739.0,994.5
s,1758,980,1796,1034,6,74,7,1777.0,994.5
 ,1796,980,1834,1033,6,74,0,1815.0,980.0
m,1834,980,1872,1033,6,75,1,1853.0,994.0
o,1872,980,1910,1034,6,75,2,1891.0,994.5
d,1910,980,1948,1034,6,75,3,1929.0,1000.0
e,1948,980,1986,1034,6,75,4,1967.0,994.5
r,1986,980,2024,1033,6,75,5,2005.0,994.0
n,2024,980,2062,1033,6,75,6,2043.0,994.0
o,2062,980,2100,1034,6,75,7,2081.0,994.5
s,2100,980,2138,1034,6,75,8,2119.0,994.5
 ,2138,980,2176,1033,6,75,0,2157.0,980.0
s,2176,980,2214,1034,6,76,1,2195.0,994.5
u,2214,980,2252,1034,6,76,2,2233.0,994.0
p,2252,980,2290,1045,6,76,3,2271.0,1000.0
o,2290,980,2328,1034,6,76,4,2309.0,994.5
n,2328,980,2366,1033,6,76,5,2347.0,994.0
g,2366,980,2404,1045,6,76,6,2385.0,1000.0
a,2404,980,2442,1034,6,76,7,2423.0,994.5
n,2442,980,2480,1033,6,76,8,2461.0,994.0
 ,2480,980,2518,1033,6,76,0,2499.0,980.0
c,2518,980,2556,1034,6,77,1,2537.0,994.5
a,2556,980,2594,1034,6,77,2,2575.0,994.5
u,2594,980,2632,1034,6,77,3,2613.0,994.0
s,2632,980,2670,1034,6,77,4,2651.0,994.5
a,2670,980,2708,1034,6,77,5,2689.0,994.5
 ,2708,980,2746,1033,6,77,0,2727.0,980.0
a,2746,980,2784,1034,6,78,1,2765.0,994.5
l,2784,980,2822,1033,6,78,2,2803.0,999.5
g,2822,980,2860,1045,6,78,3,2841.0,1000.0
u,2860,980,2898,1034,6,78,4,2879.0,994.0
n,2898,980,2936,1033,6,78,5,2917.0,994.0
a,2936,980,2974,1034,6,78,6,2955.0,994.5
 ,2974,980,3012,1033,6,78,0,2993.0,980.0
d,3012,980,3050,1034,6,79,1,3031.0,1000.0
e,3050,980,3088,1034,6,79,2,3069.0,994.5
l,3088,980,3126,1033,6,79,3,3107.0,999.5
f,10,1106,48,1159,7,80,1,29.0,1125.5
