Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
l,1648.6666666666665,1219,1682.9999999999998,1258,5,8,3,1665.833333333333,1238.5
d,1751.0,1217,1787.2857142857142,1258,5,9,1,1769.142857142857,1237.5
o,1787.2857142857142,1217,1823.5714285714284,1258,5,9,2,1805.4285714285713,1237.5
m,1823.5714285714284,1217,1859.8571428571427,1258,5,9,3,1841.7142857142856,1237.5
i,1859.8571428571427,1217,1896.1428571428569,1258,5,9,4,1877.9999999999998,1237.5
n,1896.1428571428569,1217,1932.428571428571,1258,5,9,5,1914.285714285714,1237.5
i,1932.428571428571,1217,1968.7142857142853,1258,5,9,6,1950.5714285714282,1237.5
o,1968.7142857142853,1217,2004.9999999999995,1258,5,9,7,1986.8571428571424,1237.5
c,2073.0,1217,2108.7272727272725,1258,5,10,1,2090.863636363636,1237.5
i,2108.7272727272725,1217,2144.454545454545,1258,5,10,2,2126.590909090909,1237.5
e,2144.454545454545,1217,2180.1818181818176,1258,5,10,3,2162.318181818181,1237.5
n,2180.1818181818176,1217,2215.90909090909,1258,5,10,4,2198.045454545454,1237.5
t,2215.90909090909,1217,2251.6363636363626,1258,5,10,5,2233.772727272726,1237.5
í,2251.6363636363626,1217,2287.363636363635,1258,5,10,6,2269.499999999999,1237.5
f,2287.363636363635,1217,2323.0909090909076,1258,5,10,7,2305.227272727271,1237.5
i,2323.0909090909076,1217,2358.81818181818,1258,5,10,8,2340.954545454544,1237.5
c,2358.81818181818,1217,2394.5454545454527,1258,5,10,9,2376.681818181816,1237.5
o,2394.5454545454527,1217,2430.272727272725,1258,5,10,10,2412.409090909089,1237.5
.,2430.272727272725,1217,2465.9999999999977,1258,5,10,11,2448.1363636363612,1237.5
E,2541.0,1221,2577.0,1258,5,11,1,2559.0,1239.5
n,2577.0,1221,2613.0,1258,5,11,2,2595.0,1239.5
t,2613.0,1221,2649.0,1258,5,11,3,2631.0,1239.5
r,2649.0,1221,2685.0,1258,5,11,4,2667.0,1239.5
e,2685.0,1221,2721.0,1258,5,11,5,2703.0,1239.5
e,2788.0,1221,2823.4,1258,5,12,1,2805.7,1239.5
s,2823.4,1221,2858.8,1258,5,12,2,2841.1000000000004,1239.5
t,2858.8,1221,2894.2000000000003,1258,5,12,3,2876.5,1239.5
a,2894.2000000000003,1221,2929.6000000000004,1258,5,12,4,2911.9000000000005,1239.5
s,2929.6000000000004,1221,2965.0000000000005,1258,5,12,5,2947.3,1239.5
ú,3033.0,1216,3068.125,1266,5,13,1,3050.5625,1241.0
l,3068.125,1216,3103.25,1266,5,13,2,3085.6875,1241.0
t,3103.25,1216,3138.375,1266,5,13,3,3120.8125,1241.0
i,3138.375,1216,3173.5,1266,5,13,4,3155.9375,1241.0
m,3173.5,1216,3208.625,1266,5,13,5,3191.0625,1241.0
a,3208.625,1216,3243.75,1266,5,13,6,3226.1875,1241.0
s,3243.75,1216,3278.875,1266,5,13,7,3261.3125,1241.0
",",3278.875,1216,3314.0,1266,5,13,8,3296.4375,1241.0
l,3394.0,1219,3427.3333333333335,1258,5,14,1,3410.666666666667,1238.5
a,3427.3333333333335,1219,3460.666666666667,1258,5,14,2,3444.0,1238.5
s,3460.666666666667,1219,3494.0000000000005,1258,5,14,3,3477.333333333334,1238.5
h,9.0,1358,45.44444444444444,1411,6,1,1,27.22222222222222,1384.5
i,45.44444444444444,1358,81.88888888888889,1411,6,1,2,63.666666666666664,1384.5
p,81.88888888888889,1358,118.33333333333333,1411,6,1,3,100.11111111111111,1384.5
ó,118.33333333333333,1358,154.77777777777777,1411,6,1,4,136.55555555555554,1384.5
t,154.77777777777777,1358,191.22222222222223,1411,6,1,5,173.0,1384.5
e,191.22222222222223,1358,227.66666666666669,1411,6,1,6,209.44444444444446,1384.5
s,227.66666666666669,1358,264.11111111111114,1411,6,1,7,245.8888888888889,1384.5
i,264.11111111111114,1358,300.5555555555556,1411,6,1,8,282.33333333333337,1384.5
s,300.5555555555556,1358,337.00000000000006,1411,6,1,9,318.7777777777778,1384.5
s,400.0,1372,432.0,1400,6,2,1,416.0,1386.0
e,432.0,1372,464.0,1400,6,2,2,448.0,1386.0
p,520.0,1361,556.8333333333334,1411,6,3,1,538.4166666666667,1386.0
u,556.8333333333334,1361,593.6666666666667,1411,6,3,2,575.25,1386.0
e,593.6666666666667,1361,630.5000000000001,1411,6,3,3,612.0833333333335,1386.0
d,630.5000000000001,1361,667.3333333333335,1411,6,3,4,648.9166666666667,1386.0
e,667.3333333333335,1361,704.1666666666669,1411,6,3,5,685.7500000000002,1386.0
n,704.1666666666669,1361,741.0000000000002,1411,6,3,6,722.5833333333335,1386.0
a,799.0,1372,835.4285714285714,1411,6,4,1,817.2142857142858,1391.5
g,835.4285714285714,1372,871.8571428571429,1411,6,4,2,853.6428571428571,1391.5
r,871.8571428571429,1372,908.2857142857143,1411,6,4,3,890.0714285714287,1391.5
u,908.2857142857143,1372,944.7142857142858,1411,6,4,4,926.5,1391.5
p,944.7142857142858,1372,981.1428571428572,1411,6,4,5,962.9285714285716,1391.5
a,981.1428571428572,1372,1017.5714285714287,1411,6,4,6,999.3571428571429,1391.5
r,1017.5714285714287,1372,1054.0,1411,6,4,7,1035.7857142857142,1391.5
s,1114.0,1358,1149.6,1411,6,5,1,1131.8,1384.5
e,1149.6,1358,1185.1999999999998,1411,6,5,2,1167.3999999999999,1384.5
g,1185.1999999999998,1358,1220.7999999999997,1411,6,5,3,1202.9999999999998,1384.5
ú,1220.7999999999997,1358,1256.3999999999996,1411,6,5,4,1238.5999999999997,1384.5
n,1256.3999999999996,1358,1291.9999999999995,1411,6,5,5,1274.1999999999996,1384.5
l,1352.0,1361,1384.5,1400,6,6,1,1368.25,1380.5
a,1384.5,1361,1417.0,1400,6,6,2,1400.75,1380.5
n,1474.0,1361,1510.9,1400,6,7,1,1492.45,1380.5
a,1510.9,1361,1547.8000000000002,1400,6,7,2,1529.3500000000001,1380.5
t,1547.8000000000002,1361,1584.7000000000003,1400,6,7,3,1566.2500000000002,1380.5
u,1584.7000000000003,1361,1621.6000000000004,1400,6,7,4,1603.1500000000003,1380.5
r,1621.6000000000004,1361,1658.5000000000005,1400,6,7,5,1640.0500000000004,1380.5
a,1658.5000000000005,1361,1695.4000000000005,1400,6,7,6,1676.9500000000005,1380.5
l,1695.4000000000005,1361,1732.3000000000006,1400,6,7,7,1713.8500000000006,1380.5
e,1732.3000000000006,1361,1769.2000000000007,1400,6,7,8,1750.7500000000007,1380.5
z,1769.2000000000007,1361,1806.1000000000008,1400,6,7,9,1787.6500000000008,1380.5
a,1806.1000000000008,1361,1843.000000000001,1400,6,7,10,1824.5500000000009,1380.5
d,1901.0,1361,1934.0,1400,6,8,1,1917.5,1380.5
e,1934.0,1361,1967.0,1400,6,8,2,1950.5,1380.5
l,2028.0,1361,2061.3333333333335,1400,6,9,1,2044.6666666666667,1380.5
a,2061.3333333333335,1361,2094.666666666667,1400,6,9,2,2078.0,1380.5
s,2094.666666666667,1361,2128.0000000000005,1400,6,9,3,2111.333333333334,1380.5
C,2190.0,1372,2224.714285714286,1400,6,10,1,2207.357142857143,1386.0
a,2224.714285714286,1372,2259.4285714285716,1400,6,10,2,2242.0714285714284,1386.0
u,2259.4285714285716,1372,2294.1428571428573,1400,6,10,3,2276.7857142857147,1386.0
s,2294.1428571428573,1372,2328.857142857143,1400,6,10,4,2311.5,1386.0
a,2328.857142857143,1372,2363.571428571429,1400,6,10,5,2346.2142857142862,1386.0
s,2363.571428571429,1372,2398.2857142857147,1400,6,10,6,2380.9285714285716,1386.0
:,2398.2857142857147,1372,2433.0000000000005,1400,6,10,7,2415.642857142858,1386.0
f,2506.0,1358,2541.769230769231,1411,6,11,1,2523.8846153846152,1384.5
i,2541.769230769231,1358,2577.538461538462,1411,6,11,2,2559.6538461538466,1384.5
s,2577.538461538462,1358,2613.307692307693,1411,6,11,3,2595.423076923077,1384.5
i,2613.307692307693,1358,2649.076923076924,1411,6,11,4,2631.1923076923085,1384.5
o,2649.076923076924,1358,2684.8461538461547,1411,6,11,5,2666.961538461539,1384.5
l,2684.8461538461547,1358,2720.6153846153857,1411,6,11,6,2702.7307692307704,1384.5
ó,2720.6153846153857,1358,2756.3846153846166,1411,6,11,7,2738.500000000001,1384.5
g,2756.3846153846166,1358,2792.1538461538476,1411,6,11,8,2774.2692307692323,1384.5
i,2792.1538461538476,1358,2827.9230769230785,1411,6,11,9,2810.038461538463,1384.5
c,2827.9230769230785,1358,2863.6923076923094,1411,6,11,10,2845.807692307694,1384.5
a,2863.6923076923094,1358,2899.4615384615404,1411,6,11,11,2881.5769230769247,1384.5
s,2899.4615384615404,1358,2935.2307692307713,1411,6,11,12,2917.346153846156,1384.5
",",2935.2307692307713,1358,2971.0000000000023,1411,6,11,13,2953.1153846153866,1384.5
e,3040.0,1358,3076.5,1411,6,12,1,3058.25,1384.5
c,3076.5,1358,3113.0,1411,6,12,2,3094.75,1384.5
o,3113.0,1358,3149.5,1411,6,12,3,3131.25,1384.5
l,3149.5,1358,3186.0,1411,6,12,4,3167.75,1384.5
ó,3186.0,1358,3222.5,1411,6,12,5,3204.25,1384.5
g,3222.5,1358,3259.0,1411,6,12,6,3240.75,1384.5
i,3259.0,1358,3295.5,1411,6,12,7,3277.25,1384.5
c,3295.5,1358,3332.0,1411,6,12,8,3313.75,1384.5
a,3332.0,1358,3368.5,1411,6,12,9,3350.25,1384.5
s,3368.5,1358,3405.0,1411,6,12,10,3386.75,1384.5
o,3466.0,1372,3480.5,1400,6,13,1,3473.25,1386.0
O,3480.5,1372,3495.0,1400,6,13,2,3487.75,1386.0
p,7.0,1505,43.888888888888886,1553,7,1,1,25.444444444444443,1529.0
u,43.888888888888886,1505,80.77777777777777,1553,7,1,2,62.33333333333333,1529.0
r,80.77777777777777,1505,117.66666666666666,1553,7,1,3,99.22222222222221,1529.0
a,117.66666666666666,1505,154.55555555555554,1553,7,1,4,136.1111111111111,1529.0
m,154.55555555555554,1505,191.44444444444443,1553,7,1,5,173.0,1529.0
e,191.44444444444443,1505,228.33333333333331,1553,7,1,6,209.88888888888886,1529.0
n,228.33333333333331,1505,265.2222222222222,1553,7,1,7,246.77777777777774,1529.0
t,265.2222222222222,1505,302.1111111111111,1553,7,1,8,283.66666666666663,1529.0
e,302.1111111111111,1505,339.0,1553,7,1,9,320.55555555555554,1529.0
a,399.0,1501,434.9166666666667,1542,7,2,1,416.95833333333337,1521.5
m,434.9166666666667,1501,470.83333333333337,1542,7,2,2,452.875,1521.5
b,470.83333333333337,1501,506.75000000000006,1542,7,2,3,488.79166666666674,1521.5
i,506.75000000000006,1501,542.6666666666667,1542,7,2,4,524.7083333333334,1521.5
e,542.6666666666667,1501,578.5833333333334,1542,7,2,5,560.625,1521.5
n,578.5833333333334,1501,614.5,1542,7,2,6,596.5416666666667,1521.5
t,614.5,1501,650.4166666666666,1542,7,2,7,632.4583333333333,1521.5
a,650.4166666666666,1501,686.3333333333333,1542,7,2,8,668.375,1521.5
l,686.3333333333333,1501,722.2499999999999,1542,7,2,9,704.2916666666665,1521.5
e,722.2499999999999,1501,758.1666666666665,1542,7,2,10,740.2083333333333,1521.5
s,758.1666666666665,1501,794.0833333333331,1542,7,2,11,776.1249999999998,1521.5
.,794.0833333333331,1501,829.9999999999998,1542,7,2,12,812.0416666666665,1521.5
A,898.0,1505,934.0,1541,7,3,1,916.0,1523.0
e,990.0,1505,1025.4,1542,7,4,1,1007.7,1523.5
s,1025.4,1505,1060.8000000000002,1542,7,4,2,1043.1000000000001,1523.5
t,1060.8000000000002,1505,1096.2000000000003,1542,7,4,3,1078.5000000000002,1523.5
a,1096.2000000000003,1505,1131.6000000000004,1542,7,4,4,1113.9000000000003,1523.5
s,1131.6000000000004,1505,1167.0000000000005,1542,7,4,5,1149.3000000000004,1523.5
c,1230.0,1501,1266.1666666666667,1542,7,5,1,1248.0833333333335,1521.5
a,1266.1666666666667,1501,1302.3333333333335,1542,7,5,2,1284.25,1521.5
b,1302.3333333333335,1501,1338.5000000000002,1542,7,5,3,1320.416666666667,1521.5
r,1338.5000000000002,1501,1374.666666666667,1542,7,5,4,1356.5833333333335,1521.5
í,1374.666666666667,1501,1410.8333333333337,1542,7,5,5,1392.7500000000005,1521.5
a,1410.8333333333337,1501,1447.0000000000005,1542,7,5,6,1428.916666666667,1521.5
a,1506.0,1501,1542.1666666666667,1542,7,6,1,1524.0833333333335,1521.5
ñ,1542.1666666666667,1501,1578.3333333333335,1542,7,6,2,1560.25,1521.5
a,1578.3333333333335,1501,1614.5000000000002,1542,7,6,3,1596.416666666667,1521.5
d,1614.5000000000002,1501,1650.666666666667,1542,7,6,4,1632.5833333333335,1521.5
i,1650.666666666667,1501,1686.8333333333337,1542,7,6,5,1668.7500000000005,1521.5
r,1686.8333333333337,1501,1723.0000000000005,1542,7,6,6,1704.916666666667,1521.5
p,1780.0,1501,1816.5,1553,7,7,1,1798.25,1527.0
o,1816.5,1501,1853.0,1553,7,7,2,1834.75,1527.0
s,1853.0,1501,1889.5,1553,7,7,3,1871.25,1527.0
i,1889.5,1501,1926.0,1553,7,7,4,1907.75,1527.0
b,1926.0,1501,1962.5,1553,7,7,5,1944.25,1527.0
l,1962.5,1501,1999.0,1553,7,7,6,1980.75,1527.0
e,1999.0,1501,2035.5,1553,7,7,7,2017.25,1527.0
s,2035.5,1501,2072.0,1553,7,7,8,2053.75,1527.0
c,2135.0,1514,2170.6666666666665,1542,7,8,1,2152.833333333333,1528.0
a,2170.6666666666665,1514,2206.333333333333,1542,7,8,2,2188.5,1528.0
u,2206.333333333333,1514,2241.9999999999995,1542,7,8,3,2224.166666666666,1528.0
s,2241.9999999999995,1514,2277.666666666666,1542,7,8,4,2259.833333333333,1528.0
a,2277.666666666666,1514,2313.3333333333326,1542,7,8,5,2295.499999999999,1528.0
s,2313.3333333333326,1514,2348.999999999999,1542,7,8,6,2331.166666666666,1528.0
d,2411.0,1503,2444.5,1542,7,9,1,2427.75,1522.5
e,2444.5,1503,2478.0,1542,7,9,2,2461.25,1522.5
d,2538.0,1500,2574.923076923077,1542,7,10,1,2556.4615384615386,1521.0
e,2574.923076923077,1500,2611.8461538461543,1542,7,10,2,2593.3846153846157,1521.0
t,2611.8461538461543,1500,2648.7692307692314,1542,7,10,3,2630.307692307693,1521.0
e,2648.7692307692314,1500,2685.6923076923085,1542,7,10,4,2667.23076923077,1521.0
r,2685.6923076923085,1500,2722.6153846153857,1542,7,10,5,2704.153846153847,1521.0
m,2722.6153846153857,1500,2759.538461538463,1542,7,10,6,2741.0769230769242,1521.0
i,2759.538461538463,1500,2796.46153846154,1542,7,10,7,2778.0000000000014,1521.0
n,2796.46153846154,1500,2833.384615384617,1542,7,10,8,2814.9230769230785,1521.0
a,2833.384615384617,1500,2870.307692307694,1542,7,10,9,2851.8461538461556,1521.0
c,2870.307692307694,1500,2907.2307692307713,1542,7,10,10,2888.7692307692328,1521.0
i,2907.2307692307713,1500,2944.1538461538485,1542,7,10,11,2925.69230769231,1521.0
ó,2944.1538461538485,1500,2981.0769230769256,1542,7,10,12,2962.615384615387,1521.0
n,2981.0769230769256,1500,3018.0000000000027,1542,7,10,13,2999.538461538464,1521.0
g,3077.0,1500,3113.5,1553,7,11,1,3095.25,1526.5
e,3113.5,1500,3150.0,1553,7,11,2,3131.75,1526.5
n,3150.0,1500,3186.5,1553,7,11,3,3168.25,1526.5
é,3186.5,1500,3223.0,1553,7,11,4,3204.75,1526.5
t,3223.0,1500,3259.5,1553,7,11,5,3241.25,1526.5
i,3259.5,1500,3296.0,1553,7,11,6,3277.75,1526.5
c,3296.0,1500,3332.5,1553,7,11,7,3314.25,1526.5
a,3332.5,1500,3369.0,1553,7,11,8,3350.75,1526.5
n,3427.0,1514,3461.0,1542,7,12,1,3444.0,1528.0
o,3461.0,1514,3495.0,1542,7,12,2,3478.0,1528.0
a,10.0,1642,46.142857142857146,1683,8,1,1,28.071428571428573,1662.5
m,46.142857142857146,1642,82.28571428571429,1683,8,1,2,64.21428571428572,1662.5
b,82.28571428571429,1642,118.42857142857144,1683,8,1,3,100.35714285714286,1662.5
i,118.42857142857144,1642,154.57142857142858,1683,8,1,4,136.5,1662.5
e,154.57142857142858,1642,190.71428571428572,1683,8,1,5,172.64285714285717,1662.5
n,190.71428571428572,1642,226.85714285714286,1683,8,1,6,208.78571428571428,1662.5
t,226.85714285714286,1642,263.0,1683,8,1,7,244.92857142857144,1662.5
a,263.0,1642,299.14285714285717,1683,8,1,8,281.07142857142856,1662.5
l,299.14285714285717,1642,335.28571428571433,1683,8,1,9,317.2142857142858,1662.5
i,335.28571428571433,1642,371.4285714285715,1683,8,1,10,353.3571428571429,1662.5
s,371.4285714285715,1642,407.57142857142867,1683,8,1,11,389.5000000000001,1662.5
t,407.57142857142867,1642,443.71428571428584,1683,8,1,12,425.6428571428572,1662.5
a,443.71428571428584,1642,479.857142857143,1683,8,1,13,461.78571428571445,1662.5
.,479.857142857143,1642,516.0000000000001,1683,8,1,14,497.92857142857156,1662.5
