Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
n,914,588,931,612,7,83,6,922.5,594.0
t,931,588,948,612,7,83,7,939.5,596.0
a,948,588,965,612,7,83,8,956.5,594.0
l,965,588,982,612,7,83,9,973.5,596.5
e,982,588,999,612,7,83,10,990.5,594.0
s,999,588,1016,612,7,83,11,1007.5,594.0
.,1016,588,1033,612,7,83,12,1024.5,590.0
 ,1033,588,1050,612,7,83,0,1041.5,588.0
A,1050,588,1067,612,7,84,1,1058.5,596.0
 ,1067,588,1084,612,7,84,0,1075.5,588.0
e,1084,588,1101,612,7,85,1,1092.5,594.0
s,1101,588,1118,612,7,85,2,1109.5,594.0
t,1118,588,1135,612,7,85,3,1126.5,596.0
a,1135,588,1152,612,7,85,4,1143.5,594.0
s,1152,588,1169,612,7,85,5,1160.5,594.0
 ,1169,588,1186,612,7,85,0,1177.5,588.0
c,1186,588,1203,612,7,86,1,1194.5,594.0
a,1203,588,1220,612,7,86,2,1211.5,594.0
b,1220,588,1237,612,7,86,3,1228.5,596.5
r,1237,588,1254,612,7,86,4,1245.5,594.0
í,1254,588,1271,612,7,86,5,1262.5,597.0
a,1271,588,1288,612,7,86,6,1279.5,594.0
 ,1288,588,1305,612,7,86,0,1296.5,588.0
a,1305,588,1322,612,7,87,1,1313.5,594.0
ñ,1322,588,1339,612,7,87,2,1330.5,596.5
a,1339,588,1356,612,7,87,3,1347.5,594.0
d,1356,588,1373,612,7,87,4,1364.5,596.5
i,1373,588,1390,612,7,87,5,1381.5,597.0
r,1390,588,1407,612,7,87,6,1398.5,594.0
 ,1407,588,1424,612,7,87,0,1415.5,588.0
p,1424,588,1441,617,7,88,1,1432.5,596.5
o,1441,588,1458,612,7,88,2,1449.5,594.0
s,1458,588,1475,612,7,88,3,1466.5,594.0
i,1475,588,1492,612,7,88,4,1483.5,597.0
b,1492,588,1509,612,7,88,5,1500.5,596.5
l,1509,588,1526,612,7,88,6,1517.5,596.5
e,1526,588,1543,612,7,88,7,1534.5,594.0
s,1543,588,1560,612,7,88,8,1551.5,594.0
 ,1560,588,1577,612,7,88,0,1568.5,588.0
c,1577,588,1594,612,7,89,1,1585.5,594.0
a,1594,588,1611,612,7,89,2,1602.5,594.0
u,1611,588,1628,612,7,89,3,1619.5,594.0
s,1628,588,1645,612,7,89,4,1636.5,594.0
a,1645,588,1662,612,7,89,5,1653.5,594.0
s,1662,588,1679,612,7,89,6,1670.5,594.0
 ,1679,588,1696,612,7,89,0,1687.5,588.0
d,1696,588,1713,612,7,90,1,1704.5,596.5
e,1713,588,1730,612,7,90,2,1721.5,594.0
d,200,644,217,668,8,91,1,208.5,652.5
e,217,644,234,668,8,91,2,225.5,650.0
t,234,644,251,668,8,91,3,242.5,652.0
e,251,644,268,668,8,91,4,259.5,650.0
r,268,644,285,668,8,91,5,276.5,650.0
m,285,644,302,668,8,91,6,293.5,650.0
i,302,644,319,668,8,91,7,310.5,653.0
n,319,644,336,668,8,91,8,327.5,650.0
a,336,644,353,668,8,91,9,344.5,650.0
c,353,644,370,668,8,91,10,361.5,650.0
i,370,644,387,668,8,91,11,378.5,653.0
ó,387,644,404,668,8,91,12,395.5,653.0
n,404,644,421,668,8,91,13,412.5,650.0
 ,421,644,438,668,8,91,0,429.5,644.0
g,438,644,455,673,8,92,1,446.5,652.5
e,455,644,472,668,8,92,2,463.5,650.0
n,472,644,489,668,8,92,3,480.5,650.0
é,489,644,506,668,8,92,4,497.5,653.0
t,506,644,523,668,8,92,5,514.5,652.0
i,523,644,540,668,8,92,6,531.5,653.0
c,540,644,557,668,8,92,7,548.5,650.0
a,557,644,574,668,8,92,8,565.5,650.0
 ,574,644,591,668,8,92,0,582.5,644.0
n,591,644,608,668,8,93,1,599.5,650.0
o,608,644,625,668,8,93,2,616.5,650.0
 ,625,644,642,668,8,93,0,633.5,644.0
a,642,644,659,668,8,94,1,650.5,650.0
m,659,644,676,668,8,94,2,667.5,650.0
b,676,644,693,668,8,94,3,684.5,652.5
i,693,644,710,668,8,94,4,701.5,653.0
e,710,644,727,668,8,94,5,718.5,650.0
n,727,644,744,668,8,94,6,735.5,650.0
t,744,644,761,668,8,94,7,752.5,652.0
a,761,644,778,668,8,94,8,769.5,650.0
l,778,644,795,668,8,94,9,786.5,652.5
i,795,644,812,668,8,94,10,803.5,653.0
s,812,644,829,668,8,94,11,820.5,650.0
t,829,644,846,668,8,94,12,837.5,652.0
a,846,644,863,668,8,94,13,854.5,650.0
.,863,644,880,668,8,94,14,871.5,646.0
